run_no,spat_feed,diff_mort,juv-mort,time,BA
8,TRUE,TRUE,0,74,44.14519608
3,TRUE,TRUE,0,81,45.10549383
5,TRUE,TRUE,0,74,47.23545168
8,TRUE,TRUE,0,75,42.67873851
7,TRUE,TRUE,0,94,47.1700444
4,TRUE,TRUE,0,62,38.5968331
5,TRUE,TRUE,0,75,46.62431581
8,TRUE,TRUE,0,76,42.18274989
6,TRUE,TRUE,0,78,44.4430956
2,TRUE,TRUE,0,83,42.61613958
8,TRUE,TRUE,0,77,42.61982943
1,TRUE,TRUE,0,82,41.41481489
4,TRUE,TRUE,0,63,39.15823494
6,TRUE,TRUE,0,79,44.84962292
2,TRUE,TRUE,0,84,42.80930481
8,TRUE,TRUE,0,78,42.10800488
2,TRUE,TRUE,0,85,41.91194243
6,TRUE,TRUE,0,80,45.39886659
4,TRUE,TRUE,0,64,39.28749278
3,TRUE,TRUE,0,82,45.57015685
5,TRUE,TRUE,0,76,47.6417207
3,TRUE,TRUE,0,83,46.21145949
5,TRUE,TRUE,0,77,47.66721667
7,TRUE,TRUE,0,95,47.46092418
4,TRUE,TRUE,0,65,39.12932181
5,TRUE,TRUE,0,78,47.19094313
8,TRUE,TRUE,0,79,42.80657956
1,TRUE,TRUE,0,83,41.94721525
7,TRUE,TRUE,0,96,47.96731292
4,TRUE,TRUE,0,66,39.64092033
5,TRUE,TRUE,0,79,47.66688887
7,TRUE,TRUE,0,97,48.23081209
1,TRUE,TRUE,0,84,42.03796236
2,TRUE,TRUE,0,86,42.05935539
6,TRUE,TRUE,0,81,45.72488965
4,TRUE,TRUE,0,67,39.51816702
1,TRUE,TRUE,0,85,42.80774914
3,TRUE,TRUE,0,84,46.27338523
1,TRUE,TRUE,0,86,43.11391983
3,TRUE,TRUE,0,85,46.79701515
4,TRUE,TRUE,0,68,39.57374144
8,TRUE,TRUE,0,80,43.58142293
5,TRUE,TRUE,0,80,48.32429428
1,TRUE,TRUE,0,87,43.75055133
4,TRUE,TRUE,0,69,39.58558972
1,TRUE,TRUE,0,88,44.19212706
8,TRUE,TRUE,0,81,44.05664272
7,TRUE,TRUE,0,98,48.11723577
6,TRUE,TRUE,0,82,45.52766318
2,TRUE,TRUE,0,87,41.95465161
8,TRUE,TRUE,0,82,44.52873773
7,TRUE,TRUE,0,99,48.04978401
4,TRUE,TRUE,0,70,40.18446215
6,TRUE,TRUE,0,83,45.71959527
2,TRUE,TRUE,0,88,42.76962575
8,TRUE,TRUE,0,83,45.02424531
7,TRUE,TRUE,0,100,48.66498464
5,TRUE,TRUE,0,81,49.17808823
6,TRUE,TRUE,0,84,45.98790588
3,TRUE,TRUE,0,86,46.82045799
7,TRUE,TRUE,0,101,49.19076039
8,TRUE,TRUE,0,84,45.29985214
5,TRUE,TRUE,0,82,49.84360659
6,TRUE,TRUE,0,85,46.22007341
3,TRUE,TRUE,0,87,46.21076292
1,TRUE,TRUE,0,89,44.32188249
7,TRUE,TRUE,0,102,49.93815287
8,TRUE,TRUE,0,85,45.00187962
6,TRUE,TRUE,0,86,46.09092154
7,TRUE,TRUE,0,103,50.32915942
8,TRUE,TRUE,0,86,45.56097265
7,TRUE,TRUE,0,104,50.75135748
6,TRUE,TRUE,0,87,46.44901785
8,TRUE,TRUE,0,87,46.27119878
7,TRUE,TRUE,0,105,51.29415378
6,TRUE,TRUE,0,88,46.16682385
4,TRUE,TRUE,0,71,40.9362998
7,TRUE,TRUE,0,106,50.29806556
5,TRUE,TRUE,0,83,50.41907484
2,TRUE,TRUE,0,89,43.59721852
8,TRUE,TRUE,0,88,46.87589829
7,TRUE,TRUE,0,107,50.7277131
8,TRUE,TRUE,0,89,47.48539345
5,TRUE,TRUE,0,84,50.03926679
3,TRUE,TRUE,0,88,46.23580295
2,TRUE,TRUE,0,90,43.72297276
1,TRUE,TRUE,0,90,44.20623588
7,TRUE,TRUE,0,108,50.92548051
4,TRUE,TRUE,0,72,41.19000894
7,TRUE,TRUE,0,109,51.32937362
3,TRUE,TRUE,0,89,46.3872217
1,TRUE,TRUE,0,91,44.76348923
7,TRUE,TRUE,0,110,51.76263634
3,TRUE,TRUE,0,90,46.56087857
4,TRUE,TRUE,0,73,40.91973072
6,TRUE,TRUE,0,89,46.27186587
1,TRUE,TRUE,0,92,44.9556173
3,TRUE,TRUE,0,91,46.59771737
6,TRUE,TRUE,0,90,46.48293847
5,TRUE,TRUE,0,85,50.46395666
4,TRUE,TRUE,0,74,41.73521336
8,TRUE,TRUE,0,90,47.99840081
6,TRUE,TRUE,0,91,46.76416328
5,TRUE,TRUE,0,86,50.64314977
8,TRUE,TRUE,0,91,48.65653722
6,TRUE,TRUE,0,92,46.34471663
2,TRUE,TRUE,0,91,43.96610883
7,TRUE,TRUE,0,111,51.61620735
6,TRUE,TRUE,0,93,46.7695778
7,TRUE,TRUE,0,112,51.92033352
1,TRUE,TRUE,0,93,45.34535145
3,TRUE,TRUE,0,92,46.9488943
7,TRUE,TRUE,0,113,52.10372148
6,TRUE,TRUE,0,94,45.48015888
1,TRUE,TRUE,0,94,45.83067969
7,TRUE,TRUE,0,114,50.25938584
3,TRUE,TRUE,0,93,46.98918425
6,TRUE,TRUE,0,95,45.9969537
7,TRUE,TRUE,0,115,50.60214489
5,TRUE,TRUE,0,87,49.1964949
1,TRUE,TRUE,0,95,46.1473853
6,TRUE,TRUE,0,96,46.13380622
7,TRUE,TRUE,0,116,50.84527023
8,TRUE,TRUE,0,92,49.29665792
4,TRUE,TRUE,0,75,42.10460081
5,TRUE,TRUE,0,88,49.76251415
6,TRUE,TRUE,0,97,46.52702381
7,TRUE,TRUE,0,117,50.54227665
8,TRUE,TRUE,0,93,50.06478007
7,TRUE,TRUE,0,118,49.81696335
5,TRUE,TRUE,0,89,50.27478379
7,TRUE,TRUE,0,119,50.31108047
2,TRUE,TRUE,0,92,44.05018506
4,TRUE,TRUE,0,76,42.57329503
7,TRUE,TRUE,0,120,50.58815226
5,TRUE,TRUE,0,90,50.41369686
3,TRUE,TRUE,0,94,47.15179273
2,TRUE,TRUE,0,93,44.34244107
1,TRUE,TRUE,0,96,46.55764634
5,TRUE,TRUE,0,91,50.31130443
1,TRUE,TRUE,0,97,44.7962682
2,TRUE,TRUE,0,94,44.31666904
6,TRUE,TRUE,0,98,47.42607164
1,TRUE,TRUE,0,98,44.92366401
6,TRUE,TRUE,0,99,47.49173336
2,TRUE,TRUE,0,95,44.67500238
8,TRUE,TRUE,0,94,50.4370024
1,TRUE,TRUE,0,99,44.86740232
6,TRUE,TRUE,0,100,47.84265491
7,TRUE,TRUE,0,121,51.15054578
3,TRUE,TRUE,0,95,46.96703921
6,TRUE,TRUE,0,101,47.0472405
5,TRUE,TRUE,0,92,50.20748602
6,TRUE,TRUE,0,102,47.46308791
4,TRUE,TRUE,0,77,42.88758341
5,TRUE,TRUE,0,93,49.75097336
6,TRUE,TRUE,0,103,46.68670234
1,TRUE,TRUE,0,100,45.64192248
5,TRUE,TRUE,0,94,50.20521713
6,TRUE,TRUE,0,104,46.42319436
2,TRUE,TRUE,0,96,44.64113014
4,TRUE,TRUE,0,78,42.95610913
8,TRUE,TRUE,0,95,51.17214224
1,TRUE,TRUE,0,101,45.66116557
6,TRUE,TRUE,0,105,46.02703293
8,TRUE,TRUE,0,96,50.94135037
7,TRUE,TRUE,0,122,50.71102249
2,TRUE,TRUE,0,97,44.73900153
3,TRUE,TRUE,0,96,47.59114236
6,TRUE,TRUE,0,106,46.94141544
1,TRUE,TRUE,0,102,46.04972368
8,TRUE,TRUE,0,97,51.62606052
7,TRUE,TRUE,0,123,51.34286106
6,TRUE,TRUE,0,107,47.38477921
6,TRUE,TRUE,0,108,46.83355871
7,TRUE,TRUE,0,124,51.41693893
6,TRUE,TRUE,0,109,47.32208721
7,TRUE,TRUE,0,125,51.59720315
5,TRUE,TRUE,0,95,49.81709605
6,TRUE,TRUE,0,110,46.11568776
7,TRUE,TRUE,0,126,51.36638067
6,TRUE,TRUE,0,111,46.16134534
1,TRUE,TRUE,0,103,46.16144706
3,TRUE,TRUE,0,97,47.42676958
7,TRUE,TRUE,0,127,51.39817891
1,TRUE,TRUE,0,104,46.35335783
2,TRUE,TRUE,0,98,45.02619082
3,TRUE,TRUE,0,98,47.59103097
4,TRUE,TRUE,0,79,43.12502605
7,TRUE,TRUE,0,128,50.51108923
8,TRUE,TRUE,0,98,51.7292379
1,TRUE,TRUE,0,105,45.83639264
7,TRUE,TRUE,0,129,50.47155688
3,TRUE,TRUE,0,99,48.08491006
2,TRUE,TRUE,0,99,45.17974544
8,TRUE,TRUE,0,99,50.6557097
7,TRUE,TRUE,0,130,50.65380469
3,TRUE,TRUE,0,100,47.11852505
6,TRUE,TRUE,0,112,46.65796158
8,TRUE,TRUE,0,100,51.17576826
2,TRUE,TRUE,0,100,45.22114669
5,TRUE,TRUE,0,96,49.2516133
4,TRUE,TRUE,0,80,43.78677894
7,TRUE,TRUE,0,131,51.23625717
8,TRUE,TRUE,0,101,50.67894027
6,TRUE,TRUE,0,113,47.10985432
2,TRUE,TRUE,0,101,45.363487
5,TRUE,TRUE,0,97,49.70532048
6,TRUE,TRUE,0,114,46.31078742
1,TRUE,TRUE,0,106,46.36326711
4,TRUE,TRUE,0,81,43.83985547
2,TRUE,TRUE,0,102,44.68010161
5,TRUE,TRUE,0,98,49.69039421
6,TRUE,TRUE,0,115,46.48273884
1,TRUE,TRUE,0,107,46.72539711
2,TRUE,TRUE,0,103,44.77258548
3,TRUE,TRUE,0,101,47.43466642
5,TRUE,TRUE,0,99,49.8215091
1,TRUE,TRUE,0,108,46.78509341
4,TRUE,TRUE,0,82,43.59054375
2,TRUE,TRUE,0,104,43.96443717
7,TRUE,TRUE,0,132,51.63885848
3,TRUE,TRUE,0,102,47.92497904
8,TRUE,TRUE,0,102,50.15051979
5,TRUE,TRUE,0,100,49.96613842
7,TRUE,TRUE,0,133,51.50857055
2,TRUE,TRUE,0,105,44.43502018
8,TRUE,TRUE,0,103,49.75569627
5,TRUE,TRUE,0,101,49.00214017
4,TRUE,TRUE,0,83,44.05740838
7,TRUE,TRUE,0,134,51.84665415
6,TRUE,TRUE,0,116,46.55270046
2,TRUE,TRUE,0,106,44.11952116
8,TRUE,TRUE,0,104,50.26171569
7,TRUE,TRUE,0,135,52.03099467
5,TRUE,TRUE,0,102,49.22163473
2,TRUE,TRUE,0,107,44.25371227
1,TRUE,TRUE,0,109,47.08258454
4,TRUE,TRUE,0,84,44.49389972
2,TRUE,TRUE,0,108,44.15201476
1,TRUE,TRUE,0,110,46.48827137
3,TRUE,TRUE,0,103,48.40702384
2,TRUE,TRUE,0,109,44.43581777
1,TRUE,TRUE,0,111,46.77319865
4,TRUE,TRUE,0,85,44.89977716
6,TRUE,TRUE,0,117,47.16682155
2,TRUE,TRUE,0,110,45.19006223
8,TRUE,TRUE,0,105,50.34842398
7,TRUE,TRUE,0,136,51.4972072
3,TRUE,TRUE,0,104,47.26403327
4,TRUE,TRUE,0,86,45.3715033
1,TRUE,TRUE,0,112,46.26501363
8,TRUE,TRUE,0,106,49.97743102
7,TRUE,TRUE,0,137,52.18789261
5,TRUE,TRUE,0,103,49.1431355
3,TRUE,TRUE,0,105,47.26092632
1,TRUE,TRUE,0,113,46.15529281
8,TRUE,TRUE,0,107,50.11592242
7,TRUE,TRUE,0,138,51.76513024
6,TRUE,TRUE,0,118,48.05072228
2,TRUE,TRUE,0,111,44.82491464
3,TRUE,TRUE,0,106,47.16300225
4,TRUE,TRUE,0,87,46.08276985
5,TRUE,TRUE,0,104,49.06184967
6,TRUE,TRUE,0,119,48.77336669
2,TRUE,TRUE,0,112,45.71302124
3,TRUE,TRUE,0,107,46.09561463
6,TRUE,TRUE,0,120,49.21715651
3,TRUE,TRUE,0,108,45.66243566
4,TRUE,TRUE,0,88,46.03983454
1,TRUE,TRUE,0,114,46.32150542
3,TRUE,TRUE,0,109,44.80329067
6,TRUE,TRUE,0,121,49.62338406
4,TRUE,TRUE,0,89,46.02860823
7,TRUE,TRUE,0,139,52.06701009
1,TRUE,TRUE,0,115,46.81856272
6,TRUE,TRUE,0,122,47.88294486
8,TRUE,TRUE,0,108,50.55904901
7,TRUE,TRUE,0,140,51.5822626
6,TRUE,TRUE,0,123,47.70514139
2,TRUE,TRUE,0,113,45.82371711
8,TRUE,TRUE,0,109,50.5008936
4,TRUE,TRUE,0,90,45.19324987
5,TRUE,TRUE,0,105,48.32571947
7,TRUE,TRUE,0,141,51.81908173
6,TRUE,TRUE,0,124,47.21963166
8,TRUE,TRUE,0,110,50.83674461
2,TRUE,TRUE,0,114,46.51158618
3,TRUE,TRUE,0,110,45.18939877
7,TRUE,TRUE,0,142,51.99361168
6,TRUE,TRUE,0,125,46.97115013
4,TRUE,TRUE,0,91,45.5927062
8,TRUE,TRUE,0,111,50.74733034
3,TRUE,TRUE,0,111,44.27761078
7,TRUE,TRUE,0,143,52.17881165
2,TRUE,TRUE,0,115,46.95204633
1,TRUE,TRUE,0,116,46.84663982
6,TRUE,TRUE,0,126,47.71170545
7,TRUE,TRUE,0,144,52.60874564
1,TRUE,TRUE,0,117,46.51361267
2,TRUE,TRUE,0,116,45.88529186
1,TRUE,TRUE,0,118,46.46459419
3,TRUE,TRUE,0,112,44.16412875
5,TRUE,TRUE,0,106,48.36264096
8,TRUE,TRUE,0,112,51.03880199
6,TRUE,TRUE,0,127,47.73953073
4,TRUE,TRUE,0,92,45.47417751
7,TRUE,TRUE,0,145,52.14336071
3,TRUE,TRUE,0,113,44.1531349
8,TRUE,TRUE,0,113,50.50770082
6,TRUE,TRUE,0,128,47.47576071
5,TRUE,TRUE,0,107,48.19501713
7,TRUE,TRUE,0,146,51.79141287
2,TRUE,TRUE,0,117,46.5152517
3,TRUE,TRUE,0,114,44.07281189
1,TRUE,TRUE,0,119,45.92169106
6,TRUE,TRUE,0,129,46.84819581
7,TRUE,TRUE,0,147,51.87493603
4,TRUE,TRUE,0,93,45.84051876
2,TRUE,TRUE,0,118,46.81918061
1,TRUE,TRUE,0,120,46.02842717
6,TRUE,TRUE,0,130,47.39331435
7,TRUE,TRUE,0,148,52.00954207
7,TRUE,TRUE,0,149,52.26259666
6,TRUE,TRUE,0,131,47.54810958
4,TRUE,TRUE,0,94,46.434202
8,TRUE,TRUE,0,114,50.24303638
3,TRUE,TRUE,0,115,43.83801221
5,TRUE,TRUE,0,108,48.00938254
3,TRUE,TRUE,0,116,43.98366911
1,TRUE,TRUE,0,121,46.14306245
2,TRUE,TRUE,0,119,47.13517947
7,TRUE,TRUE,0,150,52.07289181
5,TRUE,TRUE,0,109,48.46833951
3,TRUE,TRUE,0,117,44.2270554
6,TRUE,TRUE,0,132,46.32656644
9,TRUE,TRUE,0,0,46.21155758
1,TRUE,TRUE,0,122,45.54520014
2,TRUE,TRUE,0,120,46.96551537
3,TRUE,TRUE,0,118,44.48642759
5,TRUE,TRUE,0,110,48.46526675
4,TRUE,TRUE,0,95,46.51537265
9,TRUE,TRUE,0,1,43.06003725
8,TRUE,TRUE,0,115,50.7511069
9,TRUE,TRUE,0,2,40.53957165
2,TRUE,TRUE,0,121,46.25758192
9,TRUE,TRUE,0,3,36.10737987
9,TRUE,TRUE,0,4,33.95364988
5,TRUE,TRUE,0,111,49.00615585
9,TRUE,TRUE,0,5,29.87674638
9,TRUE,TRUE,0,6,29.13103277
4,TRUE,TRUE,0,96,47.38552883
5,TRUE,TRUE,0,112,49.02661916
9,TRUE,TRUE,0,7,28.77801981
6,TRUE,TRUE,0,133,46.97912
1,TRUE,TRUE,0,123,44.97071344
9,TRUE,TRUE,0,8,27.78409726
3,TRUE,TRUE,0,119,44.07079811
9,TRUE,TRUE,0,9,28.05490963
4,TRUE,TRUE,0,97,48.07130969
9,TRUE,TRUE,0,10,28.29756455
1,TRUE,TRUE,0,124,44.90771442
9,TRUE,TRUE,0,11,28.61176354
3,TRUE,TRUE,0,120,44.18372637
8,TRUE,TRUE,0,116,51.19119515
9,TRUE,TRUE,0,12,28.77185948
2,TRUE,TRUE,0,122,45.6253213
1,TRUE,TRUE,0,125,45.39372468
9,TRUE,TRUE,0,13,28.52659089
8,TRUE,TRUE,0,117,51.15508944
2,TRUE,TRUE,0,123,46.06355165
9,TRUE,TRUE,0,14,26.88039124
5,TRUE,TRUE,0,113,49.16661376
9,TRUE,TRUE,0,15,26.73469197
6,TRUE,TRUE,0,134,47.71036458
2,TRUE,TRUE,0,124,45.09375377
5,TRUE,TRUE,0,114,48.66843571
9,TRUE,TRUE,0,16,24.7151305
3,TRUE,TRUE,0,121,44.48464832
4,TRUE,TRUE,0,98,48.33592706
2,TRUE,TRUE,0,125,45.4937103
6,TRUE,TRUE,0,135,48.08287339
9,TRUE,TRUE,0,17,25.13285708
5,TRUE,TRUE,0,115,47.64707452
1,TRUE,TRUE,0,126,45.22628128
3,TRUE,TRUE,0,122,44.00038636
9,TRUE,TRUE,0,18,25.39940957
8,TRUE,TRUE,0,118,50.197401
2,TRUE,TRUE,0,126,45.96230716
4,TRUE,TRUE,0,99,48.27484543
6,TRUE,TRUE,0,136,47.22874471
9,TRUE,TRUE,0,19,24.90636759
5,TRUE,TRUE,0,116,47.85254111
3,TRUE,TRUE,0,123,43.82006353
8,TRUE,TRUE,0,119,48.68202432
9,TRUE,TRUE,0,20,24.58124889
5,TRUE,TRUE,0,117,47.8220293
6,TRUE,TRUE,0,137,47.82874023
3,TRUE,TRUE,0,124,43.95860806
8,TRUE,TRUE,0,120,49.19188478
9,TRUE,TRUE,0,21,24.90585494
8,TRUE,TRUE,0,121,49.87549987
3,TRUE,TRUE,0,125,43.9943573
9,TRUE,TRUE,0,22,23.62589065
1,TRUE,TRUE,0,127,44.52256201
9,TRUE,TRUE,0,23,24.00459915
2,TRUE,TRUE,0,127,45.81865072
8,TRUE,TRUE,0,122,49.14394616
9,TRUE,TRUE,0,24,23.85419498
1,TRUE,TRUE,0,128,44.33297564
8,TRUE,TRUE,0,123,49.33464439
4,TRUE,TRUE,0,100,47.3860223
2,TRUE,TRUE,0,128,44.86332444
9,TRUE,TRUE,0,25,24.20772208
5,TRUE,TRUE,0,118,48.10695924
1,TRUE,TRUE,0,129,44.50804488
6,TRUE,TRUE,0,138,48.14322584
9,TRUE,TRUE,0,26,24.62982304
2,TRUE,TRUE,0,129,44.42664454
3,TRUE,TRUE,0,126,44.57097969
4,TRUE,TRUE,0,101,47.28884093
9,TRUE,TRUE,0,27,24.75887512
1,TRUE,TRUE,0,130,45.01089456
6,TRUE,TRUE,0,139,47.83377065
2,TRUE,TRUE,0,130,44.56718103
1,TRUE,TRUE,0,131,45.20157084
3,TRUE,TRUE,0,127,44.83748987
9,TRUE,TRUE,0,28,25.20733337
4,TRUE,TRUE,0,102,47.70258951
9,TRUE,TRUE,0,29,24.81791835
1,TRUE,TRUE,0,132,45.40074059
8,TRUE,TRUE,0,124,49.37537344
2,TRUE,TRUE,0,131,44.68128533
3,TRUE,TRUE,0,128,44.48423983
4,TRUE,TRUE,0,103,46.37839864
5,TRUE,TRUE,0,119,48.1219759
8,TRUE,TRUE,0,125,49.38766421
2,TRUE,TRUE,0,132,45.06903818
9,TRUE,TRUE,0,30,25.2418201
3,TRUE,TRUE,0,129,44.34347074
9,TRUE,TRUE,0,31,25.2484522
8,TRUE,TRUE,0,126,49.4842796
5,TRUE,TRUE,0,120,47.76685679
2,TRUE,TRUE,0,133,45.63763783
6,TRUE,TRUE,0,140,47.55261411
9,TRUE,TRUE,0,32,24.96824985
2,TRUE,TRUE,0,134,46.05262909
9,TRUE,TRUE,0,33,24.60863399
1,TRUE,TRUE,0,133,45.07702257
6,TRUE,TRUE,0,141,47.62148129
9,TRUE,TRUE,0,34,24.18460348
2,TRUE,TRUE,0,135,46.00426453
3,TRUE,TRUE,0,130,44.73546404
9,TRUE,TRUE,0,35,24.71228416
4,TRUE,TRUE,0,104,46.93487937
9,TRUE,TRUE,0,36,24.81212401
3,TRUE,TRUE,0,131,44.95511601
8,TRUE,TRUE,0,127,49.94023798
5,TRUE,TRUE,0,121,48.044982
3,TRUE,TRUE,0,132,44.91415289
4,TRUE,TRUE,0,105,47.13980586
9,TRUE,TRUE,0,37,25.29613763
5,TRUE,TRUE,0,122,47.79264907
1,TRUE,TRUE,0,134,44.87849258
6,TRUE,TRUE,0,142,48.05138919
2,TRUE,TRUE,0,136,46.57118075
9,TRUE,TRUE,0,38,25.73477534
4,TRUE,TRUE,0,106,48.09049356
5,TRUE,TRUE,0,123,48.34184255
1,TRUE,TRUE,0,135,45.30689049
9,TRUE,TRUE,0,39,26.01199638
9,TRUE,TRUE,0,40,24.48056714
3,TRUE,TRUE,0,133,45.38553545
8,TRUE,TRUE,0,128,50.03876505
9,TRUE,TRUE,0,41,24.91188154
8,TRUE,TRUE,0,129,50.04198521
3,TRUE,TRUE,0,134,45.06114233
9,TRUE,TRUE,0,42,25.29468585
6,TRUE,TRUE,0,143,48.01616058
2,TRUE,TRUE,0,137,46.21377582
9,TRUE,TRUE,0,43,25.94266493
8,TRUE,TRUE,0,130,50.06919873
3,TRUE,TRUE,0,135,44.41606032
5,TRUE,TRUE,0,124,47.59433931
1,TRUE,TRUE,0,136,44.89859262
4,TRUE,TRUE,0,107,48.36652811
6,TRUE,TRUE,0,144,48.4066629
2,TRUE,TRUE,0,138,45.99647739
8,TRUE,TRUE,0,131,49.88872843
9,TRUE,TRUE,0,44,26.42608328
3,TRUE,TRUE,0,136,43.00703748
1,TRUE,TRUE,0,137,45.41675178
4,TRUE,TRUE,0,108,48.74244963
9,TRUE,TRUE,0,45,26.46716382
2,TRUE,TRUE,0,139,45.92903776
1,TRUE,TRUE,0,138,45.88177166
4,TRUE,TRUE,0,109,48.54367183
9,TRUE,TRUE,0,46,27.02598499
2,TRUE,TRUE,0,140,46.01339818
1,TRUE,TRUE,0,139,46.39777128
9,TRUE,TRUE,0,47,27.56085427
5,TRUE,TRUE,0,125,47.59968705
1,TRUE,TRUE,0,140,46.90306924
3,TRUE,TRUE,0,137,41.91208126
6,TRUE,TRUE,0,145,48.70112589
8,TRUE,TRUE,0,132,48.75596319
1,TRUE,TRUE,0,141,47.50318701
9,TRUE,TRUE,0,48,27.22212209
8,TRUE,TRUE,0,133,48.74475844
6,TRUE,TRUE,0,146,49.07908859
1,TRUE,TRUE,0,142,47.67043704
9,TRUE,TRUE,0,49,27.61425926
2,TRUE,TRUE,0,141,46.48315115
6,TRUE,TRUE,0,147,47.95872504
4,TRUE,TRUE,0,110,48.74806105
9,TRUE,TRUE,0,50,28.11192021
3,TRUE,TRUE,0,138,42.08285965
2,TRUE,TRUE,0,142,46.13541331
5,TRUE,TRUE,0,126,45.25129034
9,TRUE,TRUE,0,51,28.54490287
4,TRUE,TRUE,0,111,48.96255194
3,TRUE,TRUE,0,139,41.5045014
9,TRUE,TRUE,0,52,28.9697546
1,TRUE,TRUE,0,143,48.25133131
2,TRUE,TRUE,0,143,46.83807647
9,TRUE,TRUE,0,53,29.45876689
8,TRUE,TRUE,0,134,48.93606916
4,TRUE,TRUE,0,112,49.63842466
1,TRUE,TRUE,0,144,48.51377335
2,TRUE,TRUE,0,144,46.79358688
9,TRUE,TRUE,0,54,29.69736421
1,TRUE,TRUE,0,145,48.58714601
8,TRUE,TRUE,0,135,48.88519134
4,TRUE,TRUE,0,113,49.30514255
6,TRUE,TRUE,0,148,48.16591454
2,TRUE,TRUE,0,145,47.00649818
9,TRUE,TRUE,0,55,29.10492566
8,TRUE,TRUE,0,136,48.69589649
4,TRUE,TRUE,0,114,48.82816924
5,TRUE,TRUE,0,127,45.59019909
9,TRUE,TRUE,0,56,29.63676046
2,TRUE,TRUE,0,146,47.42886398
3,TRUE,TRUE,0,140,41.58634178
8,TRUE,TRUE,0,137,48.73154873
4,TRUE,TRUE,0,115,49.17308933
2,TRUE,TRUE,0,147,47.38706614
9,TRUE,TRUE,0,57,28.9101496
1,TRUE,TRUE,0,146,48.120477
3,TRUE,TRUE,0,141,41.69692083
8,TRUE,TRUE,0,138,48.10493253
4,TRUE,TRUE,0,116,49.02169003
2,TRUE,TRUE,0,148,47.62185733
1,TRUE,TRUE,0,147,48.06271766
9,TRUE,TRUE,0,58,29.00932789
8,TRUE,TRUE,0,139,48.32654875
4,TRUE,TRUE,0,117,48.67966451
1,TRUE,TRUE,0,148,47.75572223
6,TRUE,TRUE,0,149,48.66364622
2,TRUE,TRUE,0,149,46.60781171
9,TRUE,TRUE,0,59,28.37491247
1,TRUE,TRUE,0,149,48.31170309
8,TRUE,TRUE,0,140,48.29250581
4,TRUE,TRUE,0,118,48.95092464
5,TRUE,TRUE,0,128,45.63782487
2,TRUE,TRUE,0,150,46.35410936
10,TRUE,TRUE,0,0,42.47694044
10,TRUE,TRUE,0,1,41.86942018
9,TRUE,TRUE,0,60,27.52539068
10,TRUE,TRUE,0,2,39.37437735
3,TRUE,TRUE,0,142,42.18473056
9,TRUE,TRUE,0,61,27.4406946
10,TRUE,TRUE,0,3,38.73679315
1,TRUE,TRUE,0,150,48.12495484
3,TRUE,TRUE,0,143,42.92296467
9,TRUE,TRUE,0,62,27.99069573
10,TRUE,TRUE,0,4,39.11598782
11,TRUE,TRUE,0,0,45.4183073
10,TRUE,TRUE,0,5,38.28083804
8,TRUE,TRUE,0,141,48.70678628
9,TRUE,TRUE,0,63,28.34783238
6,TRUE,TRUE,0,150,48.85893157
3,TRUE,TRUE,0,144,42.95497777
4,TRUE,TRUE,0,119,49.20432072
10,TRUE,TRUE,0,6,38.48311527
5,TRUE,TRUE,0,129,45.84700434
12,TRUE,TRUE,0,0,40.88943478
11,TRUE,TRUE,0,1,45.62104806
12,TRUE,TRUE,0,1,40.94575033
9,TRUE,TRUE,0,64,28.92435033
12,TRUE,TRUE,0,2,41.7188678
10,TRUE,TRUE,0,7,37.24898899
8,TRUE,TRUE,0,142,48.74807735
12,TRUE,TRUE,0,3,41.91146625
12,TRUE,TRUE,0,4,41.46577068
9,TRUE,TRUE,0,65,29.65289406
4,TRUE,TRUE,0,120,49.26905919
12,TRUE,TRUE,0,5,39.71440948
3,TRUE,TRUE,0,145,43.40437656
5,TRUE,TRUE,0,130,46.05120898
12,TRUE,TRUE,0,6,39.24811183
12,TRUE,TRUE,0,7,36.69763779
11,TRUE,TRUE,0,2,45.22671682
12,TRUE,TRUE,0,8,35.80112942
8,TRUE,TRUE,0,143,48.10717606
9,TRUE,TRUE,0,66,30.14208774
12,TRUE,TRUE,0,9,34.6206494
12,TRUE,TRUE,0,10,32.8443098
4,TRUE,TRUE,0,121,49.75281538
10,TRUE,TRUE,0,8,36.77265677
11,TRUE,TRUE,0,3,43.47413825
12,TRUE,TRUE,0,11,32.02666978
5,TRUE,TRUE,0,131,45.69820526
3,TRUE,TRUE,0,146,43.56889892
12,TRUE,TRUE,0,12,32.33254023
9,TRUE,TRUE,0,67,30.63557144
8,TRUE,TRUE,0,144,47.90269719
10,TRUE,TRUE,0,9,36.08744939
4,TRUE,TRUE,0,122,49.22088513
9,TRUE,TRUE,0,68,31.1826333
12,TRUE,TRUE,0,13,31.6017646
5,TRUE,TRUE,0,132,45.34614232
3,TRUE,TRUE,0,147,44.34320657
8,TRUE,TRUE,0,145,48.0017452
10,TRUE,TRUE,0,10,34.22988469
12,TRUE,TRUE,0,14,31.84015712
4,TRUE,TRUE,0,123,49.44761409
11,TRUE,TRUE,0,4,41.3969697
12,TRUE,TRUE,0,15,31.91330696
10,TRUE,TRUE,0,11,34.17639912
3,TRUE,TRUE,0,148,44.0319428
12,TRUE,TRUE,0,16,31.51895056
8,TRUE,TRUE,0,146,46.91403752
11,TRUE,TRUE,0,5,40.11863011
4,TRUE,TRUE,0,124,49.69733463
12,TRUE,TRUE,0,17,31.21340073
