run_no,spat_feed,diff_mort,juv-mort,time,BA,no_trees,tree_size,tree_size_SD
86,FALSE,FALSE,0.6,37,38.38085389,167,46.92892239,26.97933019
88,FALSE,FALSE,0.6,13,38.28614441,186,38.56361201,28.75363528
89,FALSE,FALSE,0.8,1,42.80682781,183,35.18206521,30.04841774
86,FALSE,FALSE,0.6,38,37.87664118,164,47.07848651,26.98680574
87,FALSE,FALSE,0.6,12,43.95325275,224,38.25749427,26.7660016
89,FALSE,FALSE,0.8,2,43.32547975,185,35.77688532,30.06139791
87,FALSE,FALSE,0.6,13,44.44283588,228,38.82884213,26.71902941
88,FALSE,FALSE,0.6,14,38.04733722,189,38.80843731,28.7504017
89,FALSE,FALSE,0.8,3,42.96849085,185,35.97961344,29.95228759
87,FALSE,FALSE,0.6,14,44.41527719,228,39.04879987,26.70108922
86,FALSE,FALSE,0.6,39,37.70066837,163,47.18855694,26.87370107
88,FALSE,FALSE,0.6,15,38.08401815,191,39.20799013,28.84188502
89,FALSE,FALSE,0.8,4,43.28336523,184,36.30324338,29.97754739
87,FALSE,FALSE,0.6,15,43.94610776,228,39.23650779,26.4795742
89,FALSE,FALSE,0.8,5,42.72413227,184,37.01608671,30.15606822
88,FALSE,FALSE,0.6,16,38.18716483,194,39.44073689,28.83744282
86,FALSE,FALSE,0.6,40,38.12302839,163,47.55294443,26.84494712
87,FALSE,FALSE,0.6,16,44.26328885,234,39.67743573,26.47116706
88,FALSE,FALSE,0.6,17,38.40229269,194,39.74265099,28.86085512
86,FALSE,FALSE,0.6,41,38.05368563,162,47.73399211,26.76435588
87,FALSE,FALSE,0.6,17,43.40274051,231,40.01568365,26.16937458
88,FALSE,FALSE,0.6,18,38.11362357,194,39.98510423,28.83439991
86,FALSE,FALSE,0.6,42,37.28361005,160,47.61410052,26.53011957
89,FALSE,FALSE,0.8,6,42.69311785,183,37.44892802,30.23737757
87,FALSE,FALSE,0.6,18,43.83865865,233,40.53632393,26.17388902
86,FALSE,FALSE,0.6,43,37.48343571,158,48.10834084,26.65118919
89,FALSE,FALSE,0.8,7,42.82515356,181,38.07199573,30.41319677
86,FALSE,FALSE,0.6,44,36.61476862,156,48.13772059,25.98309761
88,FALSE,FALSE,0.6,19,38.50192294,195,40.32863383,28.78427928
89,FALSE,FALSE,0.8,8,42.80849369,176,38.83745062,30.65519503
89,FALSE,FALSE,0.8,9,39.46235495,172,37.91759317,29.68934432
87,FALSE,FALSE,0.6,19,44.07382425,233,40.89679869,26.22735299
88,FALSE,FALSE,0.6,20,38.89062833,195,40.68448937,28.71285035
89,FALSE,FALSE,0.8,10,39.65608742,174,38.308591,29.74413283
86,FALSE,FALSE,0.6,45,36.71344376,154,48.60086601,26.02596468
88,FALSE,FALSE,0.6,21,39.31469949,196,41.06001795,28.64795758
87,FALSE,FALSE,0.6,20,44.28832204,235,41.17760123,26.19737222
86,FALSE,FALSE,0.6,46,36.67161042,152,48.93938947,26.09295759
88,FALSE,FALSE,0.6,22,39.10124766,194,41.25339387,28.79599513
87,FALSE,FALSE,0.6,21,44.34044367,234,41.49812418,26.13203715
89,FALSE,FALSE,0.8,11,39.49240829,174,38.60301796,29.75785805
86,FALSE,FALSE,0.6,47,36.8611627,151,49.29573994,26.11889317
88,FALSE,FALSE,0.6,23,38.26914986,193,41.25298307,28.5254098
86,FALSE,FALSE,0.6,48,37.25402139,151,49.63008652,26.11978414
88,FALSE,FALSE,0.6,24,38.7115262,193,41.63895142,28.47314136
89,FALSE,FALSE,0.8,12,39.58639733,177,38.84990442,29.7208312
86,FALSE,FALSE,0.6,49,37.4387728,150,49.96595349,26.18134794
89,FALSE,FALSE,0.8,13,39.75273274,177,39.34787285,29.81787173
87,FALSE,FALSE,0.6,22,44.27403526,232,41.70200628,26.13303864
89,FALSE,FALSE,0.8,14,40.0580521,178,39.94580005,29.93924513
88,FALSE,FALSE,0.6,25,38.09365783,192,41.75204705,28.0481836
87,FALSE,FALSE,0.6,23,44.01788394,229,42.05808929,25.89341469
86,FALSE,FALSE,0.6,50,37.84047803,150,50.33886946,26.11759676
88,FALSE,FALSE,0.6,26,38.37857775,191,42.1168222,28.07761565
89,FALSE,FALSE,0.8,15,39.9906216,181,40.24080573,29.88326624
87,FALSE,FALSE,0.6,24,44.4227309,228,42.4452859,25.90193404
86,FALSE,FALSE,0.6,51,38.23764505,150,50.7038434,26.05643572
88,FALSE,FALSE,0.6,27,38.12834576,190,42.21516994,27.86962548
89,FALSE,FALSE,0.8,16,40.05119385,183,40.55317022,29.94370077
87,FALSE,FALSE,0.6,25,44.85268931,226,43.12379001,25.88218548
86,FALSE,FALSE,0.6,52,38.26788247,148,51.1021797,26.17141218
88,FALSE,FALSE,0.6,28,37.81242789,188,42.30623261,27.83591264
89,FALSE,FALSE,0.8,17,40.23570522,183,40.93331178,30.05036398
87,FALSE,FALSE,0.6,26,44.2665893,221,43.39674202,25.87929886
86,FALSE,FALSE,0.6,53,37.94513965,147,51.17579613,25.91905963
88,FALSE,FALSE,0.6,29,37.50107832,185,42.58944809,27.76574705
87,FALSE,FALSE,0.6,27,44.83390551,220,43.90913273,25.87345221
88,FALSE,FALSE,0.6,30,37.69836084,182,43.2088809,27.82471422
89,FALSE,FALSE,0.8,18,40.62957588,184,41.26784403,30.01184989
86,FALSE,FALSE,0.6,54,36.33307125,144,50.68787616,25.44341073
89,FALSE,FALSE,0.8,19,40.95011379,187,41.82389052,30.02767396
88,FALSE,FALSE,0.6,31,38.08652766,181,43.74015756,27.7469129
89,FALSE,FALSE,0.8,20,41.32274929,187,42.23520678,30.0804124
86,FALSE,FALSE,0.6,55,36.7449716,144,51.0485134,25.4379748
87,FALSE,FALSE,0.6,28,44.40173526,217,44.05651673,25.82663188
89,FALSE,FALSE,0.8,21,41.42935066,191,42.49270882,30.06252756
86,FALSE,FALSE,0.6,56,35.87199739,143,50.8829398,24.67246327
88,FALSE,FALSE,0.6,32,38.40528046,179,44.40826683,27.63353355
87,FALSE,FALSE,0.6,29,44.52987178,215,44.42702815,25.808411
88,FALSE,FALSE,0.6,33,38.83306008,177,45.07920028,27.66335829
87,FALSE,FALSE,0.6,30,44.56993965,214,44.62337596,25.75452456
89,FALSE,FALSE,0.8,22,41.12099115,191,42.77512626,30.02583951
86,FALSE,FALSE,0.6,57,36.16041331,142,51.38974695,24.60184029
87,FALSE,FALSE,0.6,31,44.27523084,210,45.07851757,25.59543411
89,FALSE,FALSE,0.8,23,39.4480919,187,42.39399723,29.88487332
86,FALSE,FALSE,0.6,58,35.88260993,140,51.61758101,24.55355243
88,FALSE,FALSE,0.6,34,38.29328264,176,45.07068429,27.25346514
89,FALSE,FALSE,0.8,24,39.84201576,187,42.7550996,29.81869999
89,FALSE,FALSE,0.8,25,39.52699734,186,42.82216352,29.60395369
86,FALSE,FALSE,0.6,59,36.18702206,139,52.1436672,24.48779925
88,FALSE,FALSE,0.6,35,38.5951741,174,45.63792938,27.29993182
87,FALSE,FALSE,0.6,32,43.4623473,208,44.99829381,25.26573638
89,FALSE,FALSE,0.8,26,39.42199087,185,42.98720839,29.48929314
86,FALSE,FALSE,0.6,60,36.00098241,138,52.24991937,24.40112711
88,FALSE,FALSE,0.6,36,38.81985245,173,45.97571352,27.33556274
87,FALSE,FALSE,0.6,33,42.79122055,204,45.1603866,25.18054616
88,FALSE,FALSE,0.6,37,38.14820115,170,46.1176072,27.09759739
89,FALSE,FALSE,0.8,27,39.16955867,184,43.08102184,29.30509904
86,FALSE,FALSE,0.6,61,36.35137924,137,52.77655316,24.43255802
87,FALSE,FALSE,0.6,34,42.54028693,202,45.324807,25.0961566
89,FALSE,FALSE,0.8,28,39.04266441,182,43.29049517,29.35419121
87,FALSE,FALSE,0.6,35,42.43338882,199,45.78460297,24.93009397
86,FALSE,FALSE,0.6,62,35.55849756,136,52.63187723,23.71912559
89,FALSE,FALSE,0.8,29,39.41215171,181,43.75408833,29.36702412
88,FALSE,FALSE,0.6,38,38.57562202,170,46.48167201,27.06595122
86,FALSE,FALSE,0.6,63,35.91015407,135,53.19353653,23.6853505
89,FALSE,FALSE,0.8,30,39.62276923,180,44.07361427,29.40569016
88,FALSE,FALSE,0.6,39,38.63824787,169,46.72484823,27.05054103
87,FALSE,FALSE,0.6,36,42.91568767,196,46.60688455,24.86859153
88,FALSE,FALSE,0.6,40,37.88679258,167,46.77588021,26.54093563
86,FALSE,FALSE,0.6,64,35.75167634,133,53.53741997,23.66648089
89,FALSE,FALSE,0.8,31,38.98094681,177,44.09633317,29.39565094
88,FALSE,FALSE,0.6,41,38.23824396,166,47.30889946,26.43131943
87,FALSE,FALSE,0.6,37,43.1907001,194,47.09346498,24.89331187
86,FALSE,FALSE,0.6,65,35.51538482,131,53.79691896,23.69827756
89,FALSE,FALSE,0.8,32,39.38553148,177,44.45644925,29.34789536
88,FALSE,FALSE,0.6,42,38.52666965,164,47.88722089,26.4911961
87,FALSE,FALSE,0.6,38,42.51824134,191,47.23381989,24.61935835
86,FALSE,FALSE,0.6,66,35.85141684,131,54.11998639,23.65127795
89,FALSE,FALSE,0.8,33,39.83313574,176,45.06078611,29.2518113
88,FALSE,FALSE,0.6,43,38.46939259,163,48.04719781,26.4637072
89,FALSE,FALSE,0.8,34,40.27108425,176,45.4461899,29.19669329
88,FALSE,FALSE,0.6,44,37.7743015,160,48.12764227,26.33740893
89,FALSE,FALSE,0.8,35,40.67005526,176,45.80925178,29.12301828
86,FALSE,FALSE,0.6,67,35.40593789,129,54.26449399,23.53288973
89,FALSE,FALSE,0.8,36,40.96801756,175,46.23754628,29.10731278
87,FALSE,FALSE,0.6,39,42.64535379,189,47.62245491,24.65445794
86,FALSE,FALSE,0.6,68,35.72815611,128,54.82981615,23.48370473
88,FALSE,FALSE,0.6,45,37.83946642,159,48.38325892,26.32743782
87,FALSE,FALSE,0.6,40,43.00948895,188,48.04307088,24.64866861
86,FALSE,FALSE,0.6,69,35.4380336,125,55.34274577,23.46928697
89,FALSE,FALSE,0.8,37,41.33959784,174,46.69789622,29.13425145
88,FALSE,FALSE,0.6,46,37.24708331,157,48.40881967,26.09980107
86,FALSE,FALSE,0.6,70,35.76174333,125,55.65584328,23.43092366
87,FALSE,FALSE,0.6,41,43.52365026,188,48.41507218,24.62693514
89,FALSE,FALSE,0.8,38,41.46250066,173,46.97193205,29.14955595
86,FALSE,FALSE,0.6,71,35.82929718,124,55.96719199,23.46509968
88,FALSE,FALSE,0.6,47,37.60870693,156,48.89858921,26.12372695
89,FALSE,FALSE,0.8,39,41.89754456,173,47.33564256,29.11007944
86,FALSE,FALSE,0.6,72,35.67148857,123,56.10669055,23.42155492
88,FALSE,FALSE,0.6,48,37.89073351,155,49.31680003,26.16065599
89,FALSE,FALSE,0.8,40,41.09278582,171,47.21290361,28.89868749
86,FALSE,FALSE,0.6,73,36.03881369,123,56.45401775,23.39837379
88,FALSE,FALSE,0.6,49,37.6914297,154,49.42154177,26.03375096
86,FALSE,FALSE,0.6,74,36.22017265,122,56.8851497,23.41284197
87,FALSE,FALSE,0.6,42,43.94833673,187,48.90263282,24.5705737
88,FALSE,FALSE,0.6,50,37.55669217,151,49.87883606,26.13452638
86,FALSE,FALSE,0.6,75,36.27958502,120,57.46397547,23.48128512
88,FALSE,FALSE,0.6,51,37.53231713,150,50.08237243,26.10995656
86,FALSE,FALSE,0.6,76,36.28080728,118,57.99264455,23.57573207
89,FALSE,FALSE,0.8,41,40.44705505,169,47.34691706,28.45931409
87,FALSE,FALSE,0.6,43,44.25374296,186,49.27597773,24.57777696
86,FALSE,FALSE,0.6,77,36.53861891,117,58.51555682,23.58908193
88,FALSE,FALSE,0.6,52,37.76225173,149,50.48763746,26.11569361
89,FALSE,FALSE,0.8,42,40.34033104,167,47.63657344,28.47519054
86,FALSE,FALSE,0.6,78,36.91724241,117,58.87917601,23.55722636
87,FALSE,FALSE,0.6,44,44.69964693,185,49.79980507,24.47891585
88,FALSE,FALSE,0.6,53,38.00528528,148,50.88005077,26.17266194
89,FALSE,FALSE,0.8,43,40.69350537,165,48.35310791,28.4009648
88,FALSE,FALSE,0.6,54,37.94986547,146,51.20046916,26.3128127
89,FALSE,FALSE,0.8,44,39.8551429,162,48.58306952,27.86554663
88,FALSE,FALSE,0.6,55,37.84843818,145,51.37472576,26.23759638
86,FALSE,FALSE,0.6,79,37.2687948,117,59.22584249,23.49955331
87,FALSE,FALSE,0.6,45,45.15664023,184,50.31926948,24.40374716
86,FALSE,FALSE,0.6,80,37.55711836,117,59.51756448,23.42932347
89,FALSE,FALSE,0.8,45,39.14052882,159,48.64314531,27.79551731
86,FALSE,FALSE,0.6,81,36.30729226,114,59.42683805,22.97021449
88,FALSE,FALSE,0.6,56,37.97445144,144,51.69211202,26.26709609
87,FALSE,FALSE,0.6,46,45.55729827,183,50.7997476,24.32900729
89,FALSE,FALSE,0.8,46,39.43859629,157,49.30822576,27.77755338
88,FALSE,FALSE,0.6,57,37.13888799,141,51.66370603,26.24842468
89,FALSE,FALSE,0.8,47,38.61613555,155,49.30891128,27.29706842
87,FALSE,FALSE,0.6,47,45.82152093,178,51.90643627,24.21193856
86,FALSE,FALSE,0.6,82,36.25765239,113,59.67048053,22.99901626
88,FALSE,FALSE,0.6,58,36.53135565,140,51.58322692,25.8043639
89,FALSE,FALSE,0.8,48,38.92768183,154,49.76605078,27.31716048
87,FALSE,FALSE,0.6,48,45.35409397,173,52.54731682,24.07597547
86,FALSE,FALSE,0.6,83,36.6455363,113,60.04175791,22.98262825
89,FALSE,FALSE,0.8,49,39.3548104,154,50.15385143,27.25372056
88,FALSE,FALSE,0.6,59,36.95022594,140,51.98618149,25.73314432
87,FALSE,FALSE,0.6,49,44.96755473,169,53.00736534,24.10511571
89,FALSE,FALSE,0.8,50,39.76856216,154,50.51744333,27.2093738
88,FALSE,FALSE,0.6,60,37.32834584,140,52.34442213,25.67453304
86,FALSE,FALSE,0.6,84,36.98852309,113,60.38573744,22.92145608
89,FALSE,FALSE,0.8,51,39.63335812,153,50.67644294,27.10148809
86,FALSE,FALSE,0.6,85,36.21742376,111,60.33480946,22.76414097
88,FALSE,FALSE,0.6,61,36.90979501,138,52.46966972,25.6258933
89,FALSE,FALSE,0.8,52,39.02259779,151,50.71561518,26.88290842
86,FALSE,FALSE,0.6,86,36.00287637,110,60.45787501,22.7221788
87,FALSE,FALSE,0.6,50,44.18422695,163,53.5140974,24.30585207
88,FALSE,FALSE,0.6,62,37.25986009,138,52.81012346,25.55605074
86,FALSE,FALSE,0.6,87,35.35026095,107,60.83703736,22.57328144
89,FALSE,FALSE,0.8,53,38.69448799,148,51.00332159,27.05644205
87,FALSE,FALSE,0.6,51,44.16511733,158,54.48679856,24.36226894
88,FALSE,FALSE,0.6,63,36.75393548,136,52.95728362,25.31234837
86,FALSE,FALSE,0.6,88,35.56619917,106,61.36616585,22.59556097
89,FALSE,FALSE,0.8,54,38.7468896,146,51.46575792,27.10935993
87,FALSE,FALSE,0.6,52,44.64500375,158,54.86712328,24.30181177
88,FALSE,FALSE,0.6,64,37.03256899,135,53.43463839,25.33241758
86,FALSE,FALSE,0.6,89,35.0670736,104,61.50959855,22.67395941
89,FALSE,FALSE,0.8,55,37.96273401,143,51.69086777,26.69673526
87,FALSE,FALSE,0.6,53,44.74493933,154,55.77128725,24.33819227
86,FALSE,FALSE,0.6,90,35.43272989,104,61.88061048,22.65126174
88,FALSE,FALSE,0.6,65,37.33396824,134,53.99632119,25.22059937
89,FALSE,FALSE,0.8,56,38.16042137,141,52.35909094,26.62741511
88,FALSE,FALSE,0.6,66,36.64009948,131,54.22225071,25.00905685
86,FALSE,FALSE,0.6,91,34.90917518,101,62.34347348,22.77327849
89,FALSE,FALSE,0.8,57,38.5271066,141,52.71887242,26.53842892
87,FALSE,FALSE,0.6,54,45.17915261,153,56.35281461,24.23722988
86,FALSE,FALSE,0.6,92,34.75181881,99,62.85025079,22.89088724
88,FALSE,FALSE,0.6,67,35.86304333,126,54.80231164,25.00372566
89,FALSE,FALSE,0.8,58,37.56899824,137,53.03642234,26.13866024
86,FALSE,FALSE,0.6,93,35.03406183,99,63.15140465,22.85442117
87,FALSE,FALSE,0.6,55,44.92677991,147,57.50612322,24.24604175
88,FALSE,FALSE,0.6,68,36.09229704,124,55.54297965,25.0104076
89,FALSE,FALSE,0.8,59,37.76209718,135,53.68997171,26.14352708
86,FALSE,FALSE,0.6,94,35.20126191,98,63.6696783,22.89895837
89,FALSE,FALSE,0.8,60,37.83726271,133,54.21525405,26.22317705
87,FALSE,FALSE,0.6,56,44.84829998,145,57.91212651,24.24544229
88,FALSE,FALSE,0.6,69,36.4369885,124,55.874984,24.97808537
89,FALSE,FALSE,0.8,61,37.87347333,131,54.74549507,26.2446262
88,FALSE,FALSE,0.6,70,36.50065902,121,56.74175058,25.01762643
87,FALSE,FALSE,0.6,57,45.23850414,145,58.24213628,24.16071987
86,FALSE,FALSE,0.6,95,34.73487913,96,63.92855082,22.90997427
89,FALSE,FALSE,0.8,62,37.86168515,129,55.22388897,26.30930779
88,FALSE,FALSE,0.6,71,36.85490301,121,57.08982144,24.9702139
87,FALSE,FALSE,0.6,58,44.90976108,143,58.4347876,24.24107438
86,FALSE,FALSE,0.6,96,34.14818606,95,63.82008784,22.54935419
87,FALSE,FALSE,0.6,59,45.32880652,142,59.00000898,24.22812899
86,FALSE,FALSE,0.6,97,34.30252231,94,64.34414194,22.60478757
87,FALSE,FALSE,0.6,60,45.64983809,141,59.48697968,24.23097643
89,FALSE,FALSE,0.8,63,37.98289872,127,55.8614153,26.31424535
86,FALSE,FALSE,0.6,98,34.60900655,94,64.68533032,22.54848641
88,FALSE,FALSE,0.6,72,36.53327704,118,57.61444722,25.04760092
87,FALSE,FALSE,0.6,61,45.65462053,137,60.57632844,24.02464664
86,FALSE,FALSE,0.6,99,34.73328153,93,65.21409103,22.5212263
89,FALSE,FALSE,0.8,64,38.31123612,126,56.42263015,26.3222956
87,FALSE,FALSE,0.6,62,46.11885199,137,60.95460647,23.96516436
88,FALSE,FALSE,0.6,73,36.64989238,116,58.30112582,25.0727563
89,FALSE,FALSE,0.8,65,37.10211703,121,56.66681728,26.4245895
88,FALSE,FALSE,0.6,74,36.30165022,114,58.63894955,24.91668113
86,FALSE,FALSE,0.6,100,34.66756787,92,65.52010688,22.58040389
88,FALSE,FALSE,0.6,75,36.43229115,113,59.06448269,24.927917
86,FALSE,FALSE,0.6,101,34.48789665,90,66.08591065,22.73326683
87,FALSE,FALSE,0.6,63,46.35388096,136,61.37323815,24.01414915
89,FALSE,FALSE,0.8,66,37.35231234,120,57.19663901,26.40156801
88,FALSE,FALSE,0.6,76,36.75996966,113,59.38573491,24.90492419
86,FALSE,FALSE,0.6,102,34.76583632,90,66.3889859,22.71469795
89,FALSE,FALSE,0.8,67,37.76624223,120,57.59958425,26.35678556
86,FALSE,FALSE,0.6,103,34.90391485,89,66.99590566,22.58334521
87,FALSE,FALSE,0.6,64,45.88022569,133,61.72217537,24.21636378
89,FALSE,FALSE,0.8,68,38.09151486,120,57.91943733,26.31004638
88,FALSE,FALSE,0.6,77,36.91789427,112,59.83453223,24.93470915
87,FALSE,FALSE,0.6,65,44.80940536,130,61.75541167,24.05937242
86,FALSE,FALSE,0.6,104,34.8324724,88,67.3151538,22.66352613
88,FALSE,FALSE,0.6,78,36.7322247,110,60.2629941,25.00448516
87,FALSE,FALSE,0.6,66,44.62470515,128,62.16642277,24.0453514
86,FALSE,FALSE,0.6,105,34.98521939,87,67.90317237,22.68201491
89,FALSE,FALSE,0.8,69,37.10745003,116,58.21846281,26.24902529
88,FALSE,FALSE,0.6,79,36.97696494,109,60.88391635,24.85094709
86,FALSE,FALSE,0.6,106,34.56326533,84,68.73106657,22.81499972
89,FALSE,FALSE,0.8,70,36.55365333,112,58.84268025,26.43359795
88,FALSE,FALSE,0.6,80,37.34368711,109,61.23430412,24.85181798
86,FALSE,FALSE,0.6,107,34.86307599,84,69.05114809,22.84462794
87,FALSE,FALSE,0.6,67,44.96324492,127,62.74641959,23.97124954
89,FALSE,FALSE,0.8,71,36.86145286,111,59.49042712,26.35982401
87,FALSE,FALSE,0.6,68,45.35492922,127,63.08639838,23.89718919
86,FALSE,FALSE,0.6,108,34.63613005,83,69.23605165,22.9188309
88,FALSE,FALSE,0.6,81,36.85835469,107,61.47954196,24.72542785
89,FALSE,FALSE,0.8,72,36.09916918,108,59.81882098,26.14014055
87,FALSE,FALSE,0.6,69,44.79754416,126,63.05298217,23.55769112
86,FALSE,FALSE,0.6,109,34.86460159,83,69.51070138,22.85108803
88,FALSE,FALSE,0.6,82,36.84456791,105,62.08219268,24.87815139
89,FALSE,FALSE,0.8,73,36.00983015,107,60.04545323,26.17937319
87,FALSE,FALSE,0.6,70,44.57664203,124,63.46136964,23.53047104
86,FALSE,FALSE,0.6,110,34.28852565,81,69.82118501,22.81546622
88,FALSE,FALSE,0.6,83,36.80109954,103,62.69622159,24.9767217
89,FALSE,FALSE,0.8,74,36.137566,106,60.49162942,26.21867423
86,FALSE,FALSE,0.6,111,34.52011353,81,70.11569915,22.70837987
88,FALSE,FALSE,0.6,84,36.04689843,99,63.28986054,25.22325309
86,FALSE,FALSE,0.6,112,34.63189811,80,70.70465878,22.76960921
88,FALSE,FALSE,0.6,85,35.59339813,97,63.59073032,25.18343351
86,FALSE,FALSE,0.6,113,32.24466918,77,69.72751141,21.80365812
87,FALSE,FALSE,0.6,71,44.93500869,123,64.07032819,23.45911522
86,FALSE,FALSE,0.6,114,31.58423924,76,69.55083822,21.4335054
88,FALSE,FALSE,0.6,86,35.89689475,97,63.91205408,25.16060714
89,FALSE,FALSE,0.8,75,36.27531765,105,60.95326043,26.25784026
88,FALSE,FALSE,0.6,87,35.33991406,95,64.09344614,25.18997831
87,FALSE,FALSE,0.6,72,44.11186894,120,64.33720471,23.34682507
89,FALSE,FALSE,0.8,76,36.2263905,103,61.58916717,26.2877558
86,FALSE,FALSE,0.6,115,31.66102195,75,70.14665146,21.44349447
89,FALSE,FALSE,0.8,77,36.37915207,102,62.07502507,26.34429465
87,FALSE,FALSE,0.6,73,44.38491336,119,64.88145622,23.30894253
89,FALSE,FALSE,0.8,78,36.70447368,102,62.43574261,26.26156437
86,FALSE,FALSE,0.6,116,31.7415881,74,70.75509521,21.46327772
88,FALSE,FALSE,0.6,88,35.45079922,94,64.58750144,25.22795296
87,FALSE,FALSE,0.6,74,44.11137639,116,65.53675461,23.46931273
89,FALSE,FALSE,0.8,79,36.92127262,101,63.02110231,26.24837223
86,FALSE,FALSE,0.6,117,32.00785981,74,71.09448813,21.40808682
87,FALSE,FALSE,0.6,75,44.14441818,115,65.87617075,23.49492005
88,FALSE,FALSE,0.6,89,35.07367082,93,64.60142409,25.19337367
89,FALSE,FALSE,0.8,80,36.86219832,100,63.31797039,26.27875053
86,FALSE,FALSE,0.6,118,31.0334012,72,71.02429243,21.18925485
89,FALSE,FALSE,0.8,81,37.18671491,100,63.6307083,26.3097078
87,FALSE,FALSE,0.6,76,43.21712936,112,66.01545866,23.65016714
88,FALSE,FALSE,0.6,90,35.34724905,93,64.92522247,25.10312328
87,FALSE,FALSE,0.6,77,42.06828332,110,65.97659336,22.81565156
88,FALSE,FALSE,0.6,91,34.93088494,92,64.91556453,25.02863686
86,FALSE,FALSE,0.6,119,29.05748859,70,69.98355615,19.81238125
87,FALSE,FALSE,0.6,78,42.18974936,109,66.40270655,22.87063283
88,FALSE,FALSE,0.6,92,33.72594309,90,64.52302267,24.78367803
89,FALSE,FALSE,0.8,82,37.50823878,100,63.95758732,26.29485418
86,FALSE,FALSE,0.6,120,29.29942744,70,70.31138902,19.7613047
88,FALSE,FALSE,0.6,93,33.92177776,89,65.16135976,24.76141711
86,FALSE,FALSE,0.6,121,29.55451187,70,70.65418186,19.7116929
89,FALSE,FALSE,0.8,83,37.09712803,98,64.2190222,26.49916403
88,FALSE,FALSE,0.6,94,34.21460882,89,65.49311861,24.73161106
86,FALSE,FALSE,0.6,122,29.78304686,70,70.94816805,19.70999485
89,FALSE,FALSE,0.8,84,37.22127662,97,64.70095744,26.57376216
88,FALSE,FALSE,0.6,95,33.70497555,87,65.69714625,24.96216517
87,FALSE,FALSE,0.6,79,41.35111812,106,66.67501782,22.92874712
86,FALSE,FALSE,0.6,123,29.36005385,68,71.46515874,19.88063833
89,FALSE,FALSE,0.8,85,36.52636749,95,64.74021453,26.6647429
88,FALSE,FALSE,0.6,96,32.59017359,85,65.43473599,24.62873949
86,FALSE,FALSE,0.6,124,29.31168042,67,71.96694101,19.90523057
89,FALSE,FALSE,0.8,86,34.45081001,93,63.80874657,25.52274086
87,FALSE,FALSE,0.6,80,40.282175,104,66.46174143,22.77733675
88,FALSE,FALSE,0.6,97,32.70747017,84,66.02132059,24.60532152
86,FALSE,FALSE,0.6,125,29.5178609,67,72.25355786,19.85008927
89,FALSE,FALSE,0.8,87,34.59637902,92,64.37663867,25.49667567
88,FALSE,FALSE,0.6,98,33.04195766,84,66.41381201,24.57886184
87,FALSE,FALSE,0.6,81,40.6738076,104,66.81674982,22.79118904
86,FALSE,FALSE,0.6,126,29.50340677,66,72.80480726,19.90929563
88,FALSE,FALSE,0.6,99,32.99730526,82,67.2600659,24.62537098
86,FALSE,FALSE,0.6,127,29.80116157,66,73.21660558,19.84039129
87,FALSE,FALSE,0.6,82,40.94492786,104,67.09392923,22.70398581
89,FALSE,FALSE,0.8,88,34.92222723,92,64.72867165,25.4895529
87,FALSE,FALSE,0.6,83,41.3235758,104,67.43630657,22.71044614
86,FALSE,FALSE,0.6,128,30.04084558,66,73.54114004,19.80465553
88,FALSE,FALSE,0.6,100,33.05058336,81,67.76680232,24.69287379
89,FALSE,FALSE,0.8,89,34.59100083,91,64.78745733,25.47427265
87,FALSE,FALSE,0.6,84,41.48623631,103,67.93555547,22.74776358
86,FALSE,FALSE,0.6,129,30.27339353,66,73.8771201,19.68448823
89,FALSE,FALSE,0.8,90,34.89387216,91,65.14800679,25.38526825
88,FALSE,FALSE,0.6,101,33.16912461,80,68.37688085,24.70992017
86,FALSE,FALSE,0.6,130,30.52751249,66,74.21692649,19.65076844
88,FALSE,FALSE,0.6,102,33.45897011,80,68.70912255,24.72177493
87,FALSE,FALSE,0.6,85,41.51027041,101,68.7131697,22.71237291
86,FALSE,FALSE,0.6,131,30.31852685,65,74.51294709,19.79811112
89,FALSE,FALSE,0.8,91,34.43109555,90,65.10957091,25.26276042
86,FALSE,FALSE,0.6,132,29.78030804,63,74.98361767,20.04241322
87,FALSE,FALSE,0.6,86,40.80541625,99,68.82846486,22.69696977
86,FALSE,FALSE,0.6,133,29.33729492,62,75.01481281,20.08091845
88,FALSE,FALSE,0.6,103,33.45420574,79,69.15386964,24.83241183
89,FALSE,FALSE,0.8,92,32.54096247,87,64.39013851,24.95597578
86,FALSE,FALSE,0.6,134,28.58945559,60,75.25919373,20.22261161
87,FALSE,FALSE,0.6,87,40.93309674,98,69.30915382,22.78099308
89,FALSE,FALSE,0.8,93,32.79538005,87,64.70291887,24.89207438
88,FALSE,FALSE,0.6,104,33.4601254,78,69.60787347,24.97852163
89,FALSE,FALSE,0.8,94,33.08842883,87,65.0406925,24.87292477
87,FALSE,FALSE,0.6,88,40.48801592,97,69.34007168,22.60673262
86,FALSE,FALSE,0.6,135,28.82716042,60,75.60207468,20.19011313
88,FALSE,FALSE,0.6,105,33.53639815,77,70.2389899,24.88463265
89,FALSE,FALSE,0.8,95,33.3790814,87,65.37775786,24.84386331
86,FALSE,FALSE,0.6,136,29.06136419,60,75.93856892,20.15736168
88,FALSE,FALSE,0.6,106,31.46032189,74,69.55296848,24.13710446
89,FALSE,FALSE,0.8,96,33.67058281,87,65.72477627,24.78598502
