"BehaviorSpace results (NetLogo 5.1.0)"
"Denny_mort_3.8.nlogo"
"Experiment_1"
"10/07/2015 16:35:44:909 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","99","0","99"
"[run number]","spatial-feedback?","n-trees","mean-tree-age","differential-juvenile-mortality?","juvenile-mortality","[step]","sum [BA] of trees"
"52","false","280","90","true","1","143","26.688258101893645"
"52","false","280","90","true","1","144","25.919948215354424"
"52","false","280","90","true","1","145","25.85723352789303"
"52","false","280","90","true","1","146","25.520165232716515"
"52","false","280","90","true","1","147","25.72299907986728"
"53","false","280","90","true","1","139","27.358998956073446"
"52","false","280","90","true","1","148","25.864535090890797"
"53","false","280","90","true","1","140","27.00522706142319"
"53","false","280","90","true","1","141","27.29496021659553"
"52","false","280","90","true","1","149","26.051395350777174"
"51","false","280","90","true","0.8","145","26.945731418328325"
"53","false","280","90","true","1","142","27.211921081155616"
"52","false","280","90","true","1","150","25.665845118089916"
"53","false","280","90","true","1","143","27.183810155141565"
"51","false","280","90","true","0.8","146","26.853861538971717"
"53","false","280","90","true","1","144","27.417233032776814"
"51","false","280","90","true","0.8","147","26.84549522787116"
"53","false","280","90","true","1","145","27.48888869969446"
"53","false","280","90","true","1","146","27.71549054913405"
"51","false","280","90","true","0.8","148","26.735503334527174"
"51","false","280","90","true","0.8","149","26.940846640015767"
"51","false","280","90","true","0.8","150","26.998437385097436"
"54","false","280","90","true","1","82","32.54641955125218"
"54","false","280","90","true","1","83","31.83959783845595"
"54","false","280","90","true","1","84","31.649918888281654"
"53","false","280","90","true","1","147","27.702209888643065"
"53","false","280","90","true","1","148","27.9055178386336"
"54","false","280","90","true","1","85","31.571044741820007"
"54","false","280","90","true","1","86","31.516528666629686"
"54","false","280","90","true","1","87","31.510234650653736"
"54","false","280","90","true","1","88","31.438709958373266"
"54","false","280","90","true","1","89","30.824966118231487"
"54","false","280","90","true","1","90","31.11165260505815"
"56","false","280","90","false","0","0","47.68955216388541"
"53","false","280","90","true","1","149","28.055078429387933"
"57","false","280","90","false","0","0","44.94776397652989"
"56","false","280","90","false","0","1","47.64101652210305"
"53","false","280","90","true","1","150","27.95209128222059"
"37","false","280","90","true","0","96","54.8244947787965"
"38","false","280","90","true","0","96","58.804403758663724"
"54","false","280","90","true","1","91","31.30920314463211"
"55","false","280","90","false","0","11","38.28293173288081"
"58","false","280","90","false","0.2","0","37.217292541878486"
"54","false","280","90","true","1","92","31.545443609682508"
"57","false","280","90","false","0","1","44.170522097435494"
"56","false","280","90","false","0","2","48.330684465010435"
"54","false","280","90","true","1","93","31.581862414796852"
"54","false","280","90","true","1","94","30.54387492909771"
"54","false","280","90","true","1","95","30.672449912308483"
"54","false","280","90","true","1","96","30.831732531539075"
"54","false","280","90","true","1","97","31.164069331134655"
"58","false","280","90","false","0.2","1","37.2400007488955"
"54","false","280","90","true","1","98","31.353287945681366"
"54","false","280","90","true","1","99","30.758945881768415"
"54","false","280","90","true","1","100","30.852442479907772"
"57","false","280","90","false","0","2","42.859331317729"
"56","false","280","90","false","0","3","47.548232942205686"
"54","false","280","90","true","1","101","31.116523377879897"
"58","false","280","90","false","0.2","2","38.10161341573465"
"54","false","280","90","true","1","102","31.378259016684833"
"54","false","280","90","true","1","103","31.32732761501757"
"54","false","280","90","true","1","104","30.309650679740493"
"54","false","280","90","true","1","105","30.575445099320156"
"54","false","280","90","true","1","106","30.23093849491756"
"54","false","280","90","true","1","107","30.222228874554368"
"54","false","280","90","true","1","108","29.423156224110077"
"54","false","280","90","true","1","109","29.20577358825647"
"38","false","280","90","true","0","97","59.004107291981214"
"37","false","280","90","true","0","97","55.01701481247323"
"58","false","280","90","false","0.2","3","37.20153872920814"
"55","false","280","90","false","0","12","38.68006447198511"
"54","false","280","90","true","1","110","29.47162152284559"
"54","false","280","90","true","1","111","29.61081272007161"
"54","false","280","90","true","1","112","29.90772891062972"
"54","false","280","90","true","1","113","30.145757855553843"
"54","false","280","90","true","1","114","30.38649923606256"
"54","false","280","90","true","1","115","28.648693174356424"
"54","false","280","90","true","1","116","28.963888311526347"
"58","false","280","90","false","0.2","4","35.68048903778115"
"57","false","280","90","false","0","3","41.03632022696756"
"56","false","280","90","false","0","4","45.481638013666455"
"54","false","280","90","true","1","117","29.177026298295004"
"54","false","280","90","true","1","118","27.429277024791716"
"54","false","280","90","true","1","119","27.317005592556065"
"54","false","280","90","true","1","120","26.44207528165591"
"54","false","280","90","true","1","121","25.131263603779665"
"58","false","280","90","false","0.2","5","34.348838361032584"
"54","false","280","90","true","1","122","25.416440949695314"
"39","false","280","90","true","0","92","58.53909666625833"
"55","false","280","90","false","0","13","38.4382949315631"
"54","false","280","90","true","1","123","25.033419661406555"
"54","false","280","90","true","1","124","25.243049020399425"
"54","false","280","90","true","1","125","25.284850356469093"
"37","false","280","90","true","0","98","55.2928593249045"
"58","false","280","90","false","0.2","6","34.87636457807776"
"54","false","280","90","true","1","126","25.56501095882331"
"54","false","280","90","true","1","127","25.057796240800343"
"54","false","280","90","true","1","128","24.767402285295347"
"54","false","280","90","true","1","129","24.961757479101006"
"57","false","280","90","false","0","4","39.47386898018962"
"56","false","280","90","false","0","5","45.56034552965122"
"54","false","280","90","true","1","130","24.94055193660747"
"54","false","280","90","true","1","131","25.146172983835765"
"54","false","280","90","true","1","132","25.352328766451503"
"54","false","280","90","true","1","133","25.548261635937354"
"54","false","280","90","true","1","134","24.828331337986413"
"54","false","280","90","true","1","135","24.63468913641288"
"54","false","280","90","true","1","136","24.46199897658926"
"54","false","280","90","true","1","137","24.249795093243723"
"54","false","280","90","true","1","138","23.59488332352712"
"54","false","280","90","true","1","139","23.58497493905773"
"54","false","280","90","true","1","140","23.308098940370073"
"54","false","280","90","true","1","141","23.15530068307392"
"54","false","280","90","true","1","142","23.050659787264138"
"54","false","280","90","true","1","143","22.335831379920112"
"58","false","280","90","false","0.2","7","34.95645095366731"
"54","false","280","90","true","1","144","22.4890734681789"
"54","false","280","90","true","1","145","22.66291358841913"
"54","false","280","90","true","1","146","22.851849210149535"
"54","false","280","90","true","1","147","22.99618359725447"
"54","false","280","90","true","1","148","23.194711139343397"
"54","false","280","90","true","1","149","23.224193509413187"
"54","false","280","90","true","1","150","22.55421975407"
"55","false","280","90","false","0","14","37.721074080689554"
"56","false","280","90","false","0","6","44.53134875525589"
"39","false","280","90","true","0","93","58.58012157948482"
"59","false","280","90","false","0.2","0","45.80120341503108"
"58","false","280","90","false","0.2","8","34.856792624952114"
"37","false","280","90","true","0","99","55.50568708875318"
"58","false","280","90","false","0.2","9","35.41198283406642"
"59","false","280","90","false","0.2","1","46.120316443099604"
"58","false","280","90","false","0.2","10","35.50386081765986"
"57","false","280","90","false","0","5","39.00827242587193"
"56","false","280","90","false","0","7","44.10271555737091"
"58","false","280","90","false","0.2","11","35.51473129532885"
"59","false","280","90","false","0.2","2","43.733709148827195"
"58","false","280","90","false","0.2","12","36.06558436358179"
"59","false","280","90","false","0.2","3","40.44109878990498"
"59","false","280","90","false","0.2","4","38.98442811554054"
"38","false","280","90","true","0","98","58.886009001423844"
"59","false","280","90","false","0.2","5","37.44235752091782"
"58","false","280","90","false","0.2","13","36.546444639849724"
"56","false","280","90","false","0","8","42.07470093143521"
"59","false","280","90","false","0.2","6","35.93878148416175"
"59","false","280","90","false","0.2","7","35.454446431725096"
"55","false","280","90","false","0","15","37.59940747724573"
"59","false","280","90","false","0.2","8","34.029004078363016"
"58","false","280","90","false","0.2","14","36.970046425732896"
"59","false","280","90","false","0.2","9","33.94660511231967"
"58","false","280","90","false","0.2","15","37.30278522281156"
"59","false","280","90","false","0.2","10","34.16751789292053"
"58","false","280","90","false","0.2","16","37.871888143664854"
"56","false","280","90","false","0","9","41.792525141886216"
"57","false","280","90","false","0","6","39.1382712723794"
"59","false","280","90","false","0.2","11","34.154558588891824"
"59","false","280","90","false","0.2","12","33.163145967036236"
"38","false","280","90","true","0","99","59.18518884386704"
"59","false","280","90","false","0.2","13","33.565787375311764"
"59","false","280","90","false","0.2","14","33.8205232485011"
"58","false","280","90","false","0.2","17","38.41461131997326"
"59","false","280","90","false","0.2","15","34.30400303859008"
"55","false","280","90","false","0","16","38.336224128606844"
"59","false","280","90","false","0.2","16","34.440239449581654"
"56","false","280","90","false","0","10","41.99341468098103"
"58","false","280","90","false","0.2","18","37.57915436564256"
"59","false","280","90","false","0.2","17","34.92214711866531"
"57","false","280","90","false","0","7","39.65524242917614"
"37","false","280","90","true","0","100","55.578567729659014"
"59","false","280","90","false","0.2","18","34.88734014086216"
"58","false","280","90","false","0.2","19","38.12325074933134"
"59","false","280","90","false","0.2","19","35.41170888581027"
"58","false","280","90","false","0.2","20","38.7442392701291"
"39","false","280","90","true","0","94","59.13909655724994"
"38","false","280","90","true","0","100","57.849534078437685"
"58","false","280","90","false","0.2","21","38.804858069712694"
"59","false","280","90","false","0.2","20","34.3754578387032"
"56","false","280","90","false","0","11","39.531329320095686"
"58","false","280","90","false","0.2","22","39.440961437244084"
"59","false","280","90","false","0.2","21","34.94660069944237"
"55","false","280","90","false","0","17","38.267633130622954"
"59","false","280","90","false","0.2","22","33.24396156433831"
"59","false","280","90","false","0.2","23","32.72140930884909"
"57","false","280","90","false","0","8","40.364378151777984"
"58","false","280","90","false","0.2","23","39.365099292846395"
"59","false","280","90","false","0.2","24","32.76324657095974"
"37","false","280","90","true","0","101","54.15365942090514"
"56","false","280","90","false","0","12","40.091844827635974"
"59","false","280","90","false","0.2","25","33.25540383663614"
"38","false","280","90","true","0","101","57.063668296139134"
"39","false","280","90","true","0","95","58.791740223519746"
"59","false","280","90","false","0.2","26","33.8024451887263"
"59","false","280","90","false","0.2","27","34.02106126014518"
"58","false","280","90","false","0.2","24","40.07883168795265"
"59","false","280","90","false","0.2","28","33.537267286422704"
"55","false","280","90","false","0","18","39.80879590818787"
"57","false","280","90","false","0","9","40.04056736457727"
"56","false","280","90","false","0","13","40.58823790043484"
"59","false","280","90","false","0.2","29","33.61524928698539"
"59","false","280","90","false","0.2","30","33.820526352656074"
"59","false","280","90","false","0.2","31","34.163678670885396"
"59","false","280","90","false","0.2","32","34.88805728739998"
"59","false","280","90","false","0.2","33","35.55098291073327"
"59","false","280","90","false","0.2","34","35.182243064846304"
"59","false","280","90","false","0.2","35","35.808582735617065"
"38","false","280","90","true","0","102","57.15265840444133"
"58","false","280","90","false","0.2","25","40.54911263443283"
"59","false","280","90","false","0.2","36","35.58076186523688"
"56","false","280","90","false","0","14","40.27355187536226"
"39","false","280","90","true","0","96","58.37148309172545"
"57","false","280","90","false","0","10","40.258744496737286"
"55","false","280","90","false","0","19","40.72287790693503"
"59","false","280","90","false","0.2","37","35.29200335615596"
"58","false","280","90","false","0.2","26","39.132047647170076"
"58","false","280","90","false","0.2","27","39.389515452769416"
"56","false","280","90","false","0","15","40.51417384633283"
"59","false","280","90","false","0.2","38","35.79226995111773"
"38","false","280","90","true","0","103","57.490360414979094"
"58","false","280","90","false","0.2","28","40.02351826767582"
"59","false","280","90","false","0.2","39","36.28633642824071"
"57","false","280","90","false","0","11","40.59866109514661"
"39","false","280","90","true","0","97","58.88135681441438"
"59","false","280","90","false","0.2","40","35.953695814148155"
"55","false","280","90","false","0","20","41.39078274952987"
"37","false","280","90","true","0","102","54.64261044533825"
"56","false","280","90","false","0","16","41.06307554544688"
"59","false","280","90","false","0.2","41","36.7781035613032"
"58","false","280","90","false","0.2","29","40.18120977927901"
"59","false","280","90","false","0.2","42","37.462690589604826"
"58","false","280","90","false","0.2","30","39.57255129331441"
"57","false","280","90","false","0","12","40.16603110993578"
"59","false","280","90","false","0.2","43","38.20408186956135"
"39","false","280","90","true","0","98","57.40021840474577"
"59","false","280","90","false","0.2","44","38.430911867402635"
"58","false","280","90","false","0.2","31","40.34521243178537"
"56","false","280","90","false","0","17","41.51545878390453"
"58","false","280","90","false","0.2","32","41.06710765608022"
"59","false","280","90","false","0.2","45","38.73040199296754"
"55","false","280","90","false","0","21","43.12610480888155"
"59","false","280","90","false","0.2","46","39.30119488868786"
"39","false","280","90","true","0","99","57.568784141092934"
"59","false","280","90","false","0.2","47","39.591466506682984"
"57","false","280","90","false","0","13","40.815588201485276"
"58","false","280","90","false","0.2","33","41.67751374939268"
"59","false","280","90","false","0.2","48","38.77400070611102"
"38","false","280","90","true","0","104","57.12043521038903"
"59","false","280","90","false","0.2","49","38.96293331289069"
"59","false","280","90","false","0.2","50","38.4720060997304"
"56","false","280","90","false","0","18","43.34082662379288"
"59","false","280","90","false","0.2","51","39.05890917628882"
"59","false","280","90","false","0.2","52","39.653489158466044"
"37","false","280","90","true","0","103","53.152842209086415"
"55","false","280","90","false","0","22","44.33886918030609"
"58","false","280","90","false","0.2","34","42.308415588997505"
"57","false","280","90","false","0","14","41.22289699756986"
"59","false","280","90","false","0.2","53","40.1110294421699"
"38","false","280","90","true","0","105","57.1787973289666"
"58","false","280","90","false","0.2","35","42.60832439646662"
"56","false","280","90","false","0","19","43.2798218177596"
"59","false","280","90","false","0.2","54","40.45730309533005"
"37","false","280","90","true","0","104","53.53399283786277"
"57","false","280","90","false","0","15","42.07271600543416"
"58","false","280","90","false","0.2","36","43.05959022868013"
"38","false","280","90","true","0","106","57.29211049240787"
"56","false","280","90","false","0","20","44.86257953114792"
"55","false","280","90","false","0","23","45.34226035622273"
"59","false","280","90","false","0.2","55","41.1487792906832"
"39","false","280","90","true","0","100","58.04854128174311"
"37","false","280","90","true","0","105","54.03800933079929"
"58","false","280","90","false","0.2","37","43.699445788981855"
"57","false","280","90","false","0","16","42.71201062481236"
"59","false","280","90","false","0.2","56","40.10163030833034"
"59","false","280","90","false","0.2","57","40.82427975434955"
"56","false","280","90","false","0","21","46.3182428246196"
"59","false","280","90","false","0.2","58","41.248423801863645"
"39","false","280","90","true","0","101","56.623703828131376"
"55","false","280","90","false","0","24","45.39379858799561"
"58","false","280","90","false","0.2","38","44.27915624867825"
"37","false","280","90","true","0","106","54.459757863594646"
"57","false","280","90","false","0","17","44.7191267417173"
"58","false","280","90","false","0.2","39","44.58066602033814"
"58","false","280","90","false","0.2","40","45.29170311843996"
"56","false","280","90","false","0","22","47.67746627707924"
"59","false","280","90","false","0.2","59","41.78792714136233"
"39","false","280","90","true","0","102","56.48232930933026"
"37","false","280","90","true","0","107","54.039997765977944"
"58","false","280","90","false","0.2","41","45.602968166522125"
"55","false","280","90","false","0","25","46.29985511078709"
"58","false","280","90","false","0.2","42","46.13073473530192"
"59","false","280","90","false","0.2","60","42.20793619751989"
"38","false","280","90","true","0","107","57.65278058019376"
"58","false","280","90","false","0.2","43","46.37612891492164"
"58","false","280","90","false","0.2","44","47.01682738942269"
"58","false","280","90","false","0.2","45","47.5922206024014"
"59","false","280","90","false","0.2","61","42.96849382954628"
"58","false","280","90","false","0.2","46","48.323399723448105"
"58","false","280","90","false","0.2","47","48.75757653797222"
"57","false","280","90","false","0","18","45.54322406892751"
"58","false","280","90","false","0.2","48","49.225028107202746"
"39","false","280","90","true","0","103","56.0087273986519"
"59","false","280","90","false","0.2","62","43.751218622659486"
"58","false","280","90","false","0.2","49","50.028498309122185"
"37","false","280","90","true","0","108","54.354910232909965"
"58","false","280","90","false","0.2","50","49.39703200829417"
"58","false","280","90","false","0.2","51","48.82910120085585"
"58","false","280","90","false","0.2","52","49.2717901288201"
"59","false","280","90","false","0.2","63","43.44515098988203"
"58","false","280","90","false","0.2","53","49.76795245627759"
"58","false","280","90","false","0.2","54","49.49695104955778"
"58","false","280","90","false","0.2","55","49.56507068403513"
"56","false","280","90","false","0","23","48.670901413195956"
"59","false","280","90","false","0.2","64","43.97828042516827"
"38","false","280","90","true","0","108","57.60151314416011"
"59","false","280","90","false","0.2","65","44.2883315127397"
"55","false","280","90","false","0","26","46.79529109277422"
"37","false","280","90","true","0","109","54.83623527831453"
"57","false","280","90","false","0","19","47.501524751829244"
"58","false","280","90","false","0.2","56","49.971839018043084"
"58","false","280","90","false","0.2","57","50.270265384199774"
"59","false","280","90","false","0.2","66","44.91184119318291"
"56","false","280","90","false","0","24","50.18064652858439"
"37","false","280","90","true","0","110","55.4048103308293"
"59","false","280","90","false","0.2","67","45.173894193656324"
"57","false","280","90","false","0","20","47.33343072200029"
"55","false","280","90","false","0","27","47.6106354658645"
"59","false","280","90","false","0.2","68","45.76440499022098"
"39","false","280","90","true","0","104","56.033690766943984"
"59","false","280","90","false","0.2","69","46.228150808510094"
"58","false","280","90","false","0.2","58","49.87224305021936"
"37","false","280","90","true","0","111","55.371067233219755"
"59","false","280","90","false","0.2","70","46.67389269796079"
"56","false","280","90","false","0","25","50.524464263260235"
"59","false","280","90","false","0.2","71","45.11900649325101"
"38","false","280","90","true","0","109","57.933355193173234"
"58","false","280","90","false","0.2","59","49.20897971293031"
"59","false","280","90","false","0.2","72","45.8753257595836"
"57","false","280","90","false","0","21","47.26253975480336"
"55","false","280","90","false","0","28","48.02373544131312"
"39","false","280","90","true","0","105","55.18184028851961"
"58","false","280","90","false","0.2","60","49.636866243839265"
"37","false","280","90","true","0","112","55.089526005287084"
"58","false","280","90","false","0.2","61","49.119866277544844"
"58","false","280","90","false","0.2","62","48.010124260066114"
"38","false","280","90","true","0","110","57.40455984367661"
"59","false","280","90","false","0.2","73","44.93302391025226"
"39","false","280","90","true","0","106","55.802224853104256"
"56","false","280","90","false","0","26","52.12311157851071"
"37","false","280","90","true","0","113","54.69258192047485"
"57","false","280","90","false","0","22","48.75453321280209"
"55","false","280","90","false","0","29","49.221059637656"
"58","false","280","90","false","0.2","63","47.340555663985036"
"39","false","280","90","true","0","107","55.9045319085653"
"58","false","280","90","false","0.2","64","46.88703347415848"
"56","false","280","90","false","0","27","52.433437469333846"
"58","false","280","90","false","0.2","65","47.282264423514484"
"59","false","280","90","false","0.2","74","45.58945319634473"
"58","false","280","90","false","0.2","66","47.22440004857088"
"39","false","280","90","true","0","108","55.74809454629885"
"57","false","280","90","false","0","23","49.07462399061629"
"59","false","280","90","false","0.2","75","46.07059151210467"
"38","false","280","90","true","0","111","57.08784468129295"
"55","false","280","90","false","0","30","50.801457348640724"
"37","false","280","90","true","0","114","54.87208309498068"
"56","false","280","90","false","0","28","53.47613523326159"
"39","false","280","90","true","0","109","55.72854641514043"
"58","false","280","90","false","0.2","67","47.08971729524073"
"38","false","280","90","true","0","112","55.99125807316785"
"37","false","280","90","true","0","115","54.47460427291529"
"58","false","280","90","false","0.2","68","46.88699632469336"
"56","false","280","90","false","0","29","54.65264025022032"
"57","false","280","90","false","0","24","49.50735207756724"
"39","false","280","90","true","0","110","55.80606047479825"
"55","false","280","90","false","0","31","50.21733616227788"
"59","false","280","90","false","0.2","76","46.31967197316992"
"38","false","280","90","true","0","113","56.42426917999042"
"37","false","280","90","true","0","116","54.87902921459186"
"59","false","280","90","false","0.2","77","46.75138315489589"
"56","false","280","90","false","0","30","55.93166690539218"
"57","false","280","90","false","0","25","50.9760088166566"
"59","false","280","90","false","0.2","78","47.47196032560278"
"58","false","280","90","false","0.2","69","47.42334663168726"
"37","false","280","90","true","0","117","54.26921657040947"
"58","false","280","90","false","0.2","70","48.156195180487074"
"55","false","280","90","false","0","32","51.47849052742407"
"58","false","280","90","false","0.2","71","48.440108838961024"
"37","false","280","90","true","0","118","54.62949030972433"
"58","false","280","90","false","0.2","72","49.01447280266727"
"56","false","280","90","false","0","31","56.79356285242105"
"39","false","280","90","true","0","111","55.81228297354355"
"59","false","280","90","false","0.2","79","45.984551950872756"
"58","false","280","90","false","0.2","73","47.425078290575684"
"57","false","280","90","false","0","26","52.395257775778425"
"38","false","280","90","true","0","114","55.80736633241489"
"55","false","280","90","false","0","33","51.93454816696724"
"37","false","280","90","true","0","119","54.74457623794095"
"56","false","280","90","false","0","32","57.2373604532345"
"38","false","280","90","true","0","115","56.18569250698119"
"57","false","280","90","false","0","27","53.438905378620206"
"58","false","280","90","false","0.2","74","46.992313483324025"
"37","false","280","90","true","0","120","54.95376580269475"
"58","false","280","90","false","0.2","75","47.46703801154317"
"56","false","280","90","false","0","33","57.39802922617259"
"55","false","280","90","false","0","34","52.878412654139545"
"59","false","280","90","false","0.2","80","45.76282996507249"
"38","false","280","90","true","0","116","56.31723301916563"
"58","false","280","90","false","0.2","76","47.82449410162771"
"37","false","280","90","true","0","121","54.54999532961055"
"57","false","280","90","false","0","28","53.89403165217214"
"39","false","280","90","true","0","112","56.17108447937837"
"38","false","280","90","true","0","117","56.29151014039337"
"55","false","280","90","false","0","35","53.90478648506462"
"39","false","280","90","true","0","113","56.11196059273271"
"56","false","280","90","false","0","34","58.09235330772284"
"57","false","280","90","false","0","29","54.74458675752331"
"58","false","280","90","false","0.2","77","47.88674319963695"
"58","false","280","90","false","0.2","78","47.79851759160374"
"39","false","280","90","true","0","114","56.3022902474922"
"59","false","280","90","false","0.2","81","46.024992290932246"
"55","false","280","90","false","0","36","53.15478967474773"
"58","false","280","90","false","0.2","79","47.9532242586481"
"56","false","280","90","false","0","35","57.181438605139526"
"37","false","280","90","true","0","122","55.17179883330804"
"59","false","280","90","false","0.2","82","46.436565858017865"
"57","false","280","90","false","0","30","54.99584254717224"
"59","false","280","90","false","0.2","83","46.14907307291315"
"37","false","280","90","true","0","123","55.52820185351043"
"38","false","280","90","true","0","118","55.28134734183512"
"55","false","280","90","false","0","37","53.89326189655456"
"56","false","280","90","false","0","36","58.11628869122919"
"58","false","280","90","false","0.2","80","47.60822271500112"
"37","false","280","90","true","0","124","55.80826801248238"
"56","false","280","90","false","0","37","58.09045060284637"
"55","false","280","90","false","0","38","54.61246574474616"
"57","false","280","90","false","0","31","54.45917026176542"
"39","false","280","90","true","0","115","55.87144120762243"
"59","false","280","90","false","0.2","84","46.0281543061286"
"37","false","280","90","true","0","125","55.7377635515359"
"56","false","280","90","false","0","38","58.573902985265654"
"55","false","280","90","false","0","39","55.461912815285224"
"58","false","280","90","false","0.2","81","47.93254882212772"
"38","false","280","90","true","0","119","55.08757939204123"
"37","false","280","90","true","0","126","55.811182981701734"
"57","false","280","90","false","0","32","55.33651585733375"
"58","false","280","90","false","0.2","82","48.11614644771168"
"58","false","280","90","false","0.2","83","48.514904952055765"
"55","false","280","90","false","0","40","55.35008282191974"
"38","false","280","90","true","0","120","55.76730568385442"
"56","false","280","90","false","0","39","58.26355946566309"
"58","false","280","90","false","0.2","84","48.8287644555312"
"37","false","280","90","true","0","127","54.83164118184875"
"59","false","280","90","false","0.2","85","46.22903283554277"
"57","false","280","90","false","0","33","54.64988708243297"
"39","false","280","90","true","0","116","56.12303248796873"
"55","false","280","90","false","0","41","56.30673215497479"
"56","false","280","90","false","0","40","58.25140514010373"
"59","false","280","90","false","0.2","86","46.61399477507198"
"37","false","280","90","true","0","128","54.93285103313737"
"58","false","280","90","false","0.2","85","48.09546933817133"
"59","false","280","90","false","0.2","87","46.7538026200467"
"39","false","280","90","true","0","117","56.461163494991325"
"59","false","280","90","false","0.2","88","47.05362642089421"
"58","false","280","90","false","0.2","86","48.732447173735316"
"56","false","280","90","false","0","41","58.87300664236002"
"55","false","280","90","false","0","42","57.02845211127868"
"37","false","280","90","true","0","129","55.16856201168495"
"57","false","280","90","false","0","34","54.63793292316518"
"59","false","280","90","false","0.2","89","47.300730550976176"
"38","false","280","90","true","0","121","55.248048861536724"
"59","false","280","90","false","0.2","90","47.50301817022122"
"39","false","280","90","true","0","118","56.93394164981183"
"56","false","280","90","false","0","42","58.689716172677755"
"37","false","280","90","true","0","130","54.49786085990593"
"55","false","280","90","false","0","43","57.93405191933764"
"57","false","280","90","false","0","35","53.98004784116562"
"38","false","280","90","true","0","122","55.56085367264622"
"58","false","280","90","false","0.2","87","47.40541274622584"
"59","false","280","90","false","0.2","91","47.634561004135655"
"56","false","280","90","false","0","43","58.985189335810794"
"58","false","280","90","false","0.2","88","47.25369163124463"
"59","false","280","90","false","0.2","92","46.82527445268539"
"57","false","280","90","false","0","36","52.51220373964703"
"38","false","280","90","true","0","123","55.92814629622979"
"58","false","280","90","false","0.2","89","47.538853627863396"
"55","false","280","90","false","0","44","58.55404671048139"
"58","false","280","90","false","0.2","90","48.14964860333753"
"56","false","280","90","false","0","44","58.17304789430747"
"37","false","280","90","true","0","131","54.571604535150236"
"57","false","280","90","false","0","37","53.34965261513041"
"39","false","280","90","true","0","119","57.19360545987086"
"59","false","280","90","false","0.2","93","47.18032197228272"
"58","false","280","90","false","0.2","91","48.48363290905944"
"55","false","280","90","false","0","45","58.811156378000106"
"59","false","280","90","false","0.2","94","47.72345551543484"
"37","false","280","90","true","0","132","54.52722223707329"
"56","false","280","90","false","0","45","58.57603909838098"
"57","false","280","90","false","0","38","51.98446384436167"
"58","false","280","90","false","0.2","92","49.058631233221206"
"59","false","280","90","false","0.2","95","48.093871488169185"
"38","false","280","90","true","0","124","55.991506038223015"
"55","false","280","90","false","0","46","59.40928343492167"
"56","false","280","90","false","0","46","58.82699485364836"
"57","false","280","90","false","0","39","52.239714409012876"
"38","false","280","90","true","0","125","55.9624139162971"
"58","false","280","90","false","0.2","93","49.56760331292967"
"59","false","280","90","false","0.2","96","47.25381134184777"
"39","false","280","90","true","0","120","57.40188753701161"
"56","false","280","90","false","0","47","59.01818760432601"
"55","false","280","90","false","0","47","59.666624938984484"
"58","false","280","90","false","0.2","94","49.71598780146822"
"59","false","280","90","false","0.2","97","47.64529792235828"
"37","false","280","90","true","0","133","54.743834933580715"
"57","false","280","90","false","0","40","53.1355316038647"
"38","false","280","90","true","0","126","56.03772966463273"
"58","false","280","90","false","0.2","95","50.18025911344942"
"58","false","280","90","false","0.2","96","50.21528402063824"
"56","false","280","90","false","0","48","59.26046841747965"
"58","false","280","90","false","0.2","97","49.08999104179244"
"55","false","280","90","false","0","48","59.975740308958834"
"58","false","280","90","false","0.2","98","49.34351285739766"
"57","false","280","90","false","0","41","53.37025190414027"
"38","false","280","90","true","0","127","55.79154891644831"
"59","false","280","90","false","0.2","98","48.041681082566505"
"56","false","280","90","false","0","49","59.6829292462494"
"58","false","280","90","false","0.2","99","48.36795139251318"
"55","false","280","90","false","0","49","60.600504900146376"
"38","false","280","90","true","0","128","55.519143284111884"
"37","false","280","90","true","0","134","54.52471988787283"
"39","false","280","90","true","0","121","57.339701279637715"
"58","false","280","90","false","0.2","100","48.510342213876065"
"57","false","280","90","false","0","42","53.62465157547824"
"56","false","280","90","false","0","50","59.51720438063017"
"55","false","280","90","false","0","50","60.43615007534493"
"38","false","280","90","true","0","129","54.90638873373209"
"59","false","280","90","false","0.2","99","47.912198061684286"
"37","false","280","90","true","0","135","54.8312782614815"
"39","false","280","90","true","0","122","56.94169392470724"
"57","false","280","90","false","0","43","53.28664376017842"
"58","false","280","90","false","0.2","101","48.67035808235209"
"56","false","280","90","false","0","51","57.56384516652915"
"59","false","280","90","false","0.2","100","47.25709906543402"
"55","false","280","90","false","0","51","60.84655236323772"
"58","false","280","90","false","0.2","102","49.08193306705797"
"59","false","280","90","false","0.2","101","47.77628608266154"
"37","false","280","90","true","0","136","55.102256924819805"
"58","false","280","90","false","0.2","103","48.75204178811013"
"59","false","280","90","false","0.2","102","45.98082647052283"
"56","false","280","90","false","0","52","58.06902380027911"
"57","false","280","90","false","0","44","54.08420204041999"
"55","false","280","90","false","0","52","58.99606890260121"
"37","false","280","90","true","0","137","55.276990314491435"
"38","false","280","90","true","0","130","55.28542727617296"
"56","false","280","90","false","0","53","57.88190237750743"
"59","false","280","90","false","0.2","103","45.82157006063854"
"58","false","280","90","false","0.2","104","48.432267120569975"
"57","false","280","90","false","0","45","54.55390690986078"
"39","false","280","90","true","0","123","57.05241701642709"
"59","false","280","90","false","0.2","104","46.00368078243331"
"58","false","280","90","false","0.2","105","48.35493860684715"
"37","false","280","90","true","0","138","54.82341419253989"
