run_no,spat_feed,diff_mort,juv-mort,time,BA,,,,,,,,BA
63,FALSE,FALSE,0.4,73,38.20692181,,,,,,,,
60,FALSE,FALSE,0.2,95,44.99210551,,,,,,,,
55,FALSE,FALSE,0,89,57.42448345,,,,,,,,
62,FALSE,FALSE,0.4,123,34.16871731,,,,,,,,
66,FALSE,FALSE,0.6,10,41.99327691,,,,,,,,
63,FALSE,FALSE,0.4,74,38.05234993,,,,,,,,
65,FALSE,FALSE,0.6,64,33.55968579,,,,,,,,
66,FALSE,FALSE,0.6,11,42.38196966,,,,,,,,
62,FALSE,FALSE,0.4,124,34.27925996,,,,,,,,
65,FALSE,FALSE,0.6,65,33.72819657,,,,,,,,
63,FALSE,FALSE,0.4,75,38.35375987,,,,,,,,
66,FALSE,FALSE,0.6,12,41.77693879,,,,,,,,
63,FALSE,FALSE,0.4,76,38.8762664,,,,,,,,
66,FALSE,FALSE,0.6,13,41.62697635,,,,,,,,
66,FALSE,FALSE,0.6,14,41.70028557,,,,,,,,
62,FALSE,FALSE,0.4,125,33.93033684,,,,,,,,
56,FALSE,FALSE,0,77,56.62864457,,,,,,,,
65,FALSE,FALSE,0.6,66,33.72590036,,,,,,,,
57,FALSE,FALSE,0,76,56.89796727,,,,,,,,
66,FALSE,FALSE,0.6,15,41.45036507,,,,,,,,
62,FALSE,FALSE,0.4,126,33.5257029,,,,,,,,
65,FALSE,FALSE,0.6,67,33.63551329,,,,,,,,
65,FALSE,FALSE,0.6,68,33.7557481,,,,,,,,
62,FALSE,FALSE,0.4,127,33.80187866,,,,,,,,
65,FALSE,FALSE,0.6,69,33.6232428,,,,,,,,
55,FALSE,FALSE,0,90,57.27986916,,,,,,,,
65,FALSE,FALSE,0.6,70,33.88885834,,,,,,,,
62,FALSE,FALSE,0.4,128,34.1142139,,,,,,,,
65,FALSE,FALSE,0.6,71,31.91269811,,,,,,,,
65,FALSE,FALSE,0.6,72,32.27208187,,,,,,,,
62,FALSE,FALSE,0.4,129,34.13787981,,,,,,,,
62,FALSE,FALSE,0.4,130,33.92851576,,,,,,,,
66,FALSE,FALSE,0.6,16,40.4269748,,,,,,,,
63,FALSE,FALSE,0.4,77,39.02216543,,,,,,,,
66,FALSE,FALSE,0.6,17,38.5818975,,,,,,,,
62,FALSE,FALSE,0.4,131,33.58462604,,,,,,,,
66,FALSE,FALSE,0.6,18,38.96987922,,,,,,,,
65,FALSE,FALSE,0.6,73,31.4354201,,,,,,,,
63,FALSE,FALSE,0.4,78,38.94798938,,,,,,,,
66,FALSE,FALSE,0.6,19,39.08428904,,,,,,,,
66,FALSE,FALSE,0.6,20,39.26614107,,,,,,,,
66,FALSE,FALSE,0.6,21,38.02929768,,,,,,,,
63,FALSE,FALSE,0.4,79,39.40991084,,,,,,,,
62,FALSE,FALSE,0.4,132,33.19244136,,,,,,,,
66,FALSE,FALSE,0.6,22,38.37369479,,,,,,,,
66,FALSE,FALSE,0.6,23,38.7400527,,,,,,,,
66,FALSE,FALSE,0.6,24,38.19630105,,,,,,,,
66,FALSE,FALSE,0.6,25,37.24471459,,,,,,,,
63,FALSE,FALSE,0.4,80,38.53473111,,,,,,,,
66,FALSE,FALSE,0.6,26,36.07165057,,,,,,,,
66,FALSE,FALSE,0.6,27,34.19238515,,,,,,,,
66,FALSE,FALSE,0.6,28,32.2827806,,,,,,,,
66,FALSE,FALSE,0.6,29,32.65618831,,,,,,,,
66,FALSE,FALSE,0.6,30,32.69089312,,,,,,,,
66,FALSE,FALSE,0.6,31,32.10583943,,,,,,,,
60,FALSE,FALSE,0.2,96,45.6061037,,,,,,,,
65,FALSE,FALSE,0.6,74,31.64403005,,,,,,,,
66,FALSE,FALSE,0.6,32,31.33444478,,,,,,,,
66,FALSE,FALSE,0.6,33,30.69195949,,,,,,,,
62,FALSE,FALSE,0.4,133,33.49556469,,,,,,,,
65,FALSE,FALSE,0.6,75,31.66482598,,,,,,,,
57,FALSE,FALSE,0,77,57.05228522,,,,,,,,
65,FALSE,FALSE,0.6,76,31.89346408,,,,,,,,
65,FALSE,FALSE,0.6,77,32.1300872,,,,,,,,
65,FALSE,FALSE,0.6,78,30.68491721,,,,,,,,
62,FALSE,FALSE,0.4,134,32.61303884,,,,,,,,
55,FALSE,FALSE,0,91,58.0754774,,,,,,,,
66,FALSE,FALSE,0.6,34,30.75493871,,,,,,,,
65,FALSE,FALSE,0.6,79,31.05995036,,,,,,,,
66,FALSE,FALSE,0.6,35,31.13505063,,,,,,,,
62,FALSE,FALSE,0.4,135,32.68916341,,,,,,,,
66,FALSE,FALSE,0.6,36,31.47990884,,,,,,,,
66,FALSE,FALSE,0.6,37,31.61872713,,,,,,,,
62,FALSE,FALSE,0.4,136,32.63219391,,,,,,,,
63,FALSE,FALSE,0.4,81,38.18702617,,,,,,,,
66,FALSE,FALSE,0.6,38,31.9398618,,,,,,,,
65,FALSE,FALSE,0.6,80,31.11020076,,,,,,,,
60,FALSE,FALSE,0.2,97,45.73847619,,,,,,,,
62,FALSE,FALSE,0.4,137,32.38852133,,,,,,,,
63,FALSE,FALSE,0.4,82,37.63462414,,,,,,,,
66,FALSE,FALSE,0.6,39,29.93093376,,,,,,,,
66,FALSE,FALSE,0.6,40,30.32980853,,,,,,,,
62,FALSE,FALSE,0.4,138,32.55203262,,,,,,,,
66,FALSE,FALSE,0.6,41,30.67817252,,,,,,,,
65,FALSE,FALSE,0.6,81,31.56601458,,,,,,,,
60,FALSE,FALSE,0.2,98,45.91907448,,,,,,,,
65,FALSE,FALSE,0.6,82,31.90022358,,,,,,,,
65,FALSE,FALSE,0.6,83,32.19123474,,,,,,,,
65,FALSE,FALSE,0.6,84,31.07495613,,,,,,,,
66,FALSE,FALSE,0.6,42,30.96653718,,,,,,,,
66,FALSE,FALSE,0.6,43,30.67409493,,,,,,,,
62,FALSE,FALSE,0.4,139,32.20849195,,,,,,,,
66,FALSE,FALSE,0.6,44,29.78273994,,,,,,,,
66,FALSE,FALSE,0.6,45,30.05745404,,,,,,,,
66,FALSE,FALSE,0.6,46,30.30680402,,,,,,,,
66,FALSE,FALSE,0.6,47,30.28882664,,,,,,,,
57,FALSE,FALSE,0,78,57.7012755,,,,,,,,
60,FALSE,FALSE,0.2,99,46.06226831,,,,,,,,
62,FALSE,FALSE,0.4,140,31.89325807,,,,,,,,
65,FALSE,FALSE,0.6,85,31.06994119,,,,,,,,
66,FALSE,FALSE,0.6,48,30.10994972,,,,,,,,
63,FALSE,FALSE,0.4,83,38.09949551,,,,,,,,
66,FALSE,FALSE,0.6,49,30.28921275,,,,,,,,
62,FALSE,FALSE,0.4,141,30.52297038,,,,,,,,
66,FALSE,FALSE,0.6,50,30.20997856,,,,,,,,
66,FALSE,FALSE,0.6,51,30.56954497,,,,,,,,
66,FALSE,FALSE,0.6,52,29.29836963,,,,,,,,
66,FALSE,FALSE,0.6,53,29.25840201,,,,,,,,
66,FALSE,FALSE,0.6,54,29.42671005,,,,,,,,
60,FALSE,FALSE,0.2,100,46.61161524,,,,,,,,
62,FALSE,FALSE,0.4,142,29.93814697,,,,,,,,
63,FALSE,FALSE,0.4,84,37.41080789,,,,,,,,
62,FALSE,FALSE,0.4,143,29.62546205,,,,,,,,
65,FALSE,FALSE,0.6,86,31.21826274,,,,,,,,
63,FALSE,FALSE,0.4,85,37.6851677,,,,,,,,
66,FALSE,FALSE,0.6,55,29.48398271,,,,,,,,
65,FALSE,FALSE,0.6,87,31.5860709,,,,,,,,
65,FALSE,FALSE,0.6,88,31.69698744,,,,,,,,
63,FALSE,FALSE,0.4,86,37.08769818,,,,,,,,
65,FALSE,FALSE,0.6,89,31.18737569,,,,,,,,
62,FALSE,FALSE,0.4,144,29.49366599,,,,,,,,
65,FALSE,FALSE,0.6,90,30.97189495,,,,,,,,
65,FALSE,FALSE,0.6,91,31.32769246,,,,,,,,
65,FALSE,FALSE,0.6,92,31.30365316,,,,,,,,
63,FALSE,FALSE,0.4,87,37.5011917,,,,,,,,
65,FALSE,FALSE,0.6,93,31.02778881,,,,,,,,
63,FALSE,FALSE,0.4,88,37.80928565,,,,,,,,
62,FALSE,FALSE,0.4,145,29.68963757,,,,,,,,
62,FALSE,FALSE,0.4,146,29.55475719,,,,,,,,
62,FALSE,FALSE,0.4,147,27.86296207,,,,,,,,
62,FALSE,FALSE,0.4,148,27.11780674,,,,,,,,
65,FALSE,FALSE,0.6,94,30.3071812,,,,,,,,
62,FALSE,FALSE,0.4,149,26.51339999,,,,,,,,
62,FALSE,FALSE,0.4,150,26.13893537,,,,,,,,
66,FALSE,FALSE,0.6,56,29.73647811,,,,,,,,
57,FALSE,FALSE,0,79,57.82933412,,,,,,,,
56,FALSE,FALSE,0,78,56.70478489,,,,,,,,
66,FALSE,FALSE,0.6,57,29.4971829,,,,,,,,
66,FALSE,FALSE,0.6,58,29.38646987,,,,,,,,
66,FALSE,FALSE,0.6,59,29.34140761,,,,,,,,
65,FALSE,FALSE,0.6,95,30.58903432,,,,,,,,
66,FALSE,FALSE,0.6,60,29.4216398,,,,,,,,
67,FALSE,FALSE,0.8,0,53.01091784,,,,,,,,
63,FALSE,FALSE,0.4,89,38.21416317,,,,,,,,
66,FALSE,FALSE,0.6,61,29.60318813,,,,,,,,
65,FALSE,FALSE,0.6,96,30.02311531,,,,,,,,
67,FALSE,FALSE,0.8,1,53.18886217,,,,,,,,
65,FALSE,FALSE,0.6,97,30.07316299,,,,,,,,
67,FALSE,FALSE,0.8,2,50.73247533,,,,,,,,
66,FALSE,FALSE,0.6,62,29.14009925,,,,,,,,
60,FALSE,FALSE,0.2,101,46.77811206,,,,,,,,
65,FALSE,FALSE,0.6,98,28.68130811,,,,,,,,
67,FALSE,FALSE,0.8,3,42.9764479,,,,,,,,
67,FALSE,FALSE,0.8,4,42.14882568,,,,,,,,
65,FALSE,FALSE,0.6,99,28.9837162,,,,,,,,
65,FALSE,FALSE,0.6,100,28.91911517,,,,,,,,
65,FALSE,FALSE,0.6,101,28.87604009,,,,,,,,
66,FALSE,FALSE,0.6,63,29.37070163,,,,,,,,
67,FALSE,FALSE,0.8,5,42.05308082,,,,,,,,
67,FALSE,FALSE,0.8,6,40.82941616,,,,,,,,
60,FALSE,FALSE,0.2,102,46.66174264,,,,,,,,
67,FALSE,FALSE,0.8,7,40.71946912,,,,,,,,
55,FALSE,FALSE,0,92,57.80605685,,,,,,,,
67,FALSE,FALSE,0.8,8,40.99609276,,,,,,,,
63,FALSE,FALSE,0.4,90,37.96515025,,,,,,,,
67,FALSE,FALSE,0.8,9,40.83478285,,,,,,,,
65,FALSE,FALSE,0.6,102,28.5491664,,,,,,,,
67,FALSE,FALSE,0.8,10,40.88580774,,,,,,,,
65,FALSE,FALSE,0.6,103,28.64604942,,,,,,,,
65,FALSE,FALSE,0.6,104,28.20865449,,,,,,,,
65,FALSE,FALSE,0.6,105,27.54843013,,,,,,,,
57,FALSE,FALSE,0,80,58.100135,,,,,,,,
56,FALSE,FALSE,0,79,56.79963386,,,,,,,,
67,FALSE,FALSE,0.8,11,41.26989802,,,,,,,,
67,FALSE,FALSE,0.8,12,41.64785593,,,,,,,,
67,FALSE,FALSE,0.8,13,41.96641652,,,,,,,,
67,FALSE,FALSE,0.8,14,39.68119518,,,,,,,,
63,FALSE,FALSE,0.4,91,38.06138299,,,,,,,,
65,FALSE,FALSE,0.6,106,27.60636182,,,,,,,,
66,FALSE,FALSE,0.6,64,29.70697607,,,,,,,,
60,FALSE,FALSE,0.2,103,46.9713793,,,,,,,,
65,FALSE,FALSE,0.6,107,27.4370032,,,,,,,,
65,FALSE,FALSE,0.6,108,27.49456294,,,,,,,,
65,FALSE,FALSE,0.6,109,27.08968936,,,,,,,,
65,FALSE,FALSE,0.6,110,27.22302438,,,,,,,,
66,FALSE,FALSE,0.6,65,29.3900784,,,,,,,,
67,FALSE,FALSE,0.8,15,39.25554125,,,,,,,,
65,FALSE,FALSE,0.6,111,27.354488,,,,,,,,
63,FALSE,FALSE,0.4,92,38.44154589,,,,,,,,
65,FALSE,FALSE,0.6,112,26.97027198,,,,,,,,
65,FALSE,FALSE,0.6,113,27.24248542,,,,,,,,
66,FALSE,FALSE,0.6,66,29.43843795,,,,,,,,
67,FALSE,FALSE,0.8,16,39.39540932,,,,,,,,
63,FALSE,FALSE,0.4,93,38.97542146,,,,,,,,
63,FALSE,FALSE,0.4,94,38.95929962,,,,,,,,
65,FALSE,FALSE,0.6,114,27.16081394,,,,,,,,
67,FALSE,FALSE,0.8,17,37.92249551,,,,,,,,
65,FALSE,FALSE,0.6,115,27.13207174,,,,,,,,
65,FALSE,FALSE,0.6,116,26.56214817,,,,,,,,
60,FALSE,FALSE,0.2,104,47.4216433,,,,,,,,
66,FALSE,FALSE,0.6,67,29.7511416,,,,,,,,
67,FALSE,FALSE,0.8,18,36.81890834,,,,,,,,
65,FALSE,FALSE,0.6,117,26.7703226,,,,,,,,
66,FALSE,FALSE,0.6,68,29.49277767,,,,,,,,
66,FALSE,FALSE,0.6,69,29.74844718,,,,,,,,
65,FALSE,FALSE,0.6,118,26.23171388,,,,,,,,
66,FALSE,FALSE,0.6,70,30.09042198,,,,,,,,
65,FALSE,FALSE,0.6,119,25.56286867,,,,,,,,
66,FALSE,FALSE,0.6,71,30.1495755,,,,,,,,
66,FALSE,FALSE,0.6,72,30.30148498,,,,,,,,
66,FALSE,FALSE,0.6,73,30.28395705,,,,,,,,
60,FALSE,FALSE,0.2,105,46.95419567,,,,,,,,
67,FALSE,FALSE,0.8,19,37.13483834,,,,,,,,
65,FALSE,FALSE,0.6,120,25.07923808,,,,,,,,
63,FALSE,FALSE,0.4,95,38.75746895,,,,,,,,
65,FALSE,FALSE,0.6,121,25.09072592,,,,,,,,
55,FALSE,FALSE,0,93,57.08424223,,,,,,,,
65,FALSE,FALSE,0.6,122,25.44676772,,,,,,,,
65,FALSE,FALSE,0.6,123,25.43447027,,,,,,,,
65,FALSE,FALSE,0.6,124,25.66602591,,,,,,,,
66,FALSE,FALSE,0.6,74,30.51130148,,,,,,,,
67,FALSE,FALSE,0.8,20,36.72845413,,,,,,,,
67,FALSE,FALSE,0.8,21,35.60189527,,,,,,,,
66,FALSE,FALSE,0.6,75,30.67233219,,,,,,,,
67,FALSE,FALSE,0.8,22,34.74064617,,,,,,,,
66,FALSE,FALSE,0.6,76,30.6916712,,,,,,,,
63,FALSE,FALSE,0.4,96,38.63456933,,,,,,,,
65,FALSE,FALSE,0.6,125,25.44125281,,,,,,,,
67,FALSE,FALSE,0.8,23,35.05337289,,,,,,,,
66,FALSE,FALSE,0.6,77,30.64176352,,,,,,,,
67,FALSE,FALSE,0.8,24,34.333308,,,,,,,,
67,FALSE,FALSE,0.8,25,34.16339711,,,,,,,,
67,FALSE,FALSE,0.8,26,34.27718363,,,,,,,,
57,FALSE,FALSE,0,81,58.55664156,,,,,,,,
67,FALSE,FALSE,0.8,27,34.57134168,,,,,,,,
63,FALSE,FALSE,0.4,97,38.28787449,,,,,,,,
63,FALSE,FALSE,0.4,98,38.3333186,,,,,,,,
65,FALSE,FALSE,0.6,126,25.46713532,,,,,,,,
67,FALSE,FALSE,0.8,28,32.7089235,,,,,,,,
66,FALSE,FALSE,0.6,78,29.66968236,,,,,,,,
67,FALSE,FALSE,0.8,29,32.54255904,,,,,,,,
65,FALSE,FALSE,0.6,127,25.61776902,,,,,,,,
67,FALSE,FALSE,0.8,30,32.06158455,,,,,,,,
65,FALSE,FALSE,0.6,128,25.50742442,,,,,,,,
67,FALSE,FALSE,0.8,31,32.06955856,,,,,,,,
65,FALSE,FALSE,0.6,129,25.45586468,,,,,,,,
67,FALSE,FALSE,0.8,32,31.24658758,,,,,,,,
67,FALSE,FALSE,0.8,33,31.02303858,,,,,,,,
65,FALSE,FALSE,0.6,130,25.60669998,,,,,,,,
67,FALSE,FALSE,0.8,34,31.38831224,,,,,,,,
67,FALSE,FALSE,0.8,35,28.63529923,,,,,,,,
66,FALSE,FALSE,0.6,79,29.92190583,,,,,,,,
65,FALSE,FALSE,0.6,131,25.31158056,,,,,,,,
65,FALSE,FALSE,0.6,132,25.156683,,,,,,,,
63,FALSE,FALSE,0.4,99,38.31313689,,,,,,,,
67,FALSE,FALSE,0.8,36,28.81507566,,,,,,,,
65,FALSE,FALSE,0.6,133,25.40444434,,,,,,,,
65,FALSE,FALSE,0.6,134,25.67316107,,,,,,,,
65,FALSE,FALSE,0.6,135,25.500285,,,,,,,,
65,FALSE,FALSE,0.6,136,25.70566649,,,,,,,,
65,FALSE,FALSE,0.6,137,25.91218955,,,,,,,,
65,FALSE,FALSE,0.6,138,25.07983307,,,,,,,,
65,FALSE,FALSE,0.6,139,25.26877576,,,,,,,,
67,FALSE,FALSE,0.8,37,29.07149623,,,,,,,,
65,FALSE,FALSE,0.6,140,23.96002904,,,,,,,,
66,FALSE,FALSE,0.6,80,29.84627092,,,,,,,,
65,FALSE,FALSE,0.6,141,23.37850863,,,,,,,,
65,FALSE,FALSE,0.6,142,23.53446855,,,,,,,,
55,FALSE,FALSE,0,94,57.27867899,,,,,,,,
67,FALSE,FALSE,0.8,38,27.76034381,,,,,,,,
65,FALSE,FALSE,0.6,143,23.70786534,,,,,,,,
65,FALSE,FALSE,0.6,144,23.6946747,,,,,,,,
65,FALSE,FALSE,0.6,145,23.9069232,,,,,,,,
66,FALSE,FALSE,0.6,81,30.1166173,,,,,,,,
60,FALSE,FALSE,0.2,106,47.65539447,,,,,,,,
65,FALSE,FALSE,0.6,146,23.88905901,,,,,,,,
67,FALSE,FALSE,0.8,39,27.89475888,,,,,,,,
67,FALSE,FALSE,0.8,40,27.59775924,,,,,,,,
67,FALSE,FALSE,0.8,41,27.19882047,,,,,,,,
65,FALSE,FALSE,0.6,147,23.80876473,,,,,,,,
67,FALSE,FALSE,0.8,42,27.2948226,,,,,,,,
66,FALSE,FALSE,0.6,82,30.38063194,,,,,,,,
66,FALSE,FALSE,0.6,83,30.33238067,,,,,,,,
66,FALSE,FALSE,0.6,84,30.53812327,,,,,,,,
63,FALSE,FALSE,0.4,100,38.18107578,,,,,,,,
66,FALSE,FALSE,0.6,85,30.49307628,,,,,,,,
67,FALSE,FALSE,0.8,43,27.08939818,,,,,,,,
65,FALSE,FALSE,0.6,148,23.99601137,,,,,,,,
66,FALSE,FALSE,0.6,86,30.86964248,,,,,,,,
66,FALSE,FALSE,0.6,87,30.4755004,,,,,,,,
67,FALSE,FALSE,0.8,44,27.15495704,,,,,,,,
66,FALSE,FALSE,0.6,88,30.13379537,,,,,,,,
66,FALSE,FALSE,0.6,89,30.34400578,,,,,,,,
66,FALSE,FALSE,0.6,90,29.61851483,,,,,,,,
67,FALSE,FALSE,0.8,45,27.09900533,,,,,,,,
65,FALSE,FALSE,0.6,149,24.19529079,,,,,,,,
60,FALSE,FALSE,0.2,107,48.18983184,,,,,,,,
66,FALSE,FALSE,0.6,91,29.96183892,,,,,,,,
65,FALSE,FALSE,0.6,150,24.09831994,,,,,,,,
63,FALSE,FALSE,0.4,101,37.7106768,,,,,,,,
67,FALSE,FALSE,0.8,46,27.35053547,,,,,,,,
66,FALSE,FALSE,0.6,92,30.26314576,,,,,,,,
67,FALSE,FALSE,0.8,47,27.60590988,,,,,,,,
66,FALSE,FALSE,0.6,93,30.5036498,,,,,,,,
67,FALSE,FALSE,0.8,48,27.38395042,,,,,,,,
67,FALSE,FALSE,0.8,49,26.64323992,,,,,,,,
67,FALSE,FALSE,0.8,50,27.02272078,,,,,,,,
63,FALSE,FALSE,0.4,102,37.53786816,,,,,,,,
68,FALSE,FALSE,0.8,0,45.44590135,,,,,,,,
63,FALSE,FALSE,0.4,103,37.46492294,,,,,,,,
66,FALSE,FALSE,0.6,94,30.14125139,,,,,,,,
63,FALSE,FALSE,0.4,104,37.17440466,,,,,,,,
66,FALSE,FALSE,0.6,95,29.04974455,,,,,,,,
63,FALSE,FALSE,0.4,105,36.03969486,,,,,,,,
66,FALSE,FALSE,0.6,96,28.47222738,,,,,,,,
66,FALSE,FALSE,0.6,97,28.72517056,,,,,,,,
66,FALSE,FALSE,0.6,98,28.52473101,,,,,,,,
66,FALSE,FALSE,0.6,99,28.32077635,,,,,,,,
66,FALSE,FALSE,0.6,100,28.23493488,,,,,,,,
60,FALSE,FALSE,0.2,108,48.7903716,,,,,,,,
66,FALSE,FALSE,0.6,101,28.3632808,,,,,,,,
66,FALSE,FALSE,0.6,102,27.61049553,,,,,,,,
67,FALSE,FALSE,0.8,51,27.41223286,,,,,,,,
66,FALSE,FALSE,0.6,103,27.41202292,,,,,,,,
66,FALSE,FALSE,0.6,104,27.6556794,,,,,,,,
66,FALSE,FALSE,0.6,105,27.52116987,,,,,,,,
67,FALSE,FALSE,0.8,52,27.5816038,,,,,,,,
67,FALSE,FALSE,0.8,53,27.88175172,,,,,,,,
66,FALSE,FALSE,0.6,106,27.66337152,,,,,,,,
66,FALSE,FALSE,0.6,107,26.62394019,,,,,,,,
68,FALSE,FALSE,0.8,1,44.67103986,,,,,,,,
63,FALSE,FALSE,0.4,106,35.49438543,,,,,,,,
60,FALSE,FALSE,0.2,109,47.91733226,,,,,,,,
66,FALSE,FALSE,0.6,108,26.06335347,,,,,,,,
66,FALSE,FALSE,0.6,109,25.88953942,,,,,,,,
67,FALSE,FALSE,0.8,54,27.26677757,,,,,,,,
56,FALSE,FALSE,0,80,57.36827147,,,,,,,,
63,FALSE,FALSE,0.4,107,35.6537315,,,,,,,,
63,FALSE,FALSE,0.4,108,35.23827892,,,,,,,,
66,FALSE,FALSE,0.6,110,26.06786519,,,,,,,,
63,FALSE,FALSE,0.4,109,34.47143756,,,,,,,,
68,FALSE,FALSE,0.8,2,45.49693189,,,,,,,,
63,FALSE,FALSE,0.4,110,34.50435993,,,,,,,,
60,FALSE,FALSE,0.2,110,48.20919012,,,,,,,,
63,FALSE,FALSE,0.4,111,34.7090113,,,,,,,,
63,FALSE,FALSE,0.4,112,34.86057066,,,,,,,,
68,FALSE,FALSE,0.8,3,41.89564004,,,,,,,,
63,FALSE,FALSE,0.4,113,34.5826509,,,,,,,,
63,FALSE,FALSE,0.4,114,34.91035567,,,,,,,,
66,FALSE,FALSE,0.6,111,26.30445121,,,,,,,,
63,FALSE,FALSE,0.4,115,34.96378432,,,,,,,,
63,FALSE,FALSE,0.4,116,35.06813633,,,,,,,,
63,FALSE,FALSE,0.4,117,35.04882557,,,,,,,,
66,FALSE,FALSE,0.6,112,25.99168804,,,,,,,,
63,FALSE,FALSE,0.4,118,34.71083897,,,,,,,,
67,FALSE,FALSE,0.8,55,27.06078445,,,,,,,,
66,FALSE,FALSE,0.6,113,25.58209943,,,,,,,,
66,FALSE,FALSE,0.6,114,25.83396133,,,,,,,,
63,FALSE,FALSE,0.4,119,33.19230611,,,,,,,,
66,FALSE,FALSE,0.6,115,25.66825823,,,,,,,,
66,FALSE,FALSE,0.6,116,25.44216319,,,,,,,,
63,FALSE,FALSE,0.4,120,32.67970309,,,,,,,,
66,FALSE,FALSE,0.6,117,25.55998941,,,,,,,,
67,FALSE,FALSE,0.8,56,27.26650106,,,,,,,,
67,FALSE,FALSE,0.8,57,27.07017116,,,,,,,,
68,FALSE,FALSE,0.8,4,39.68929054,,,,,,,,
66,FALSE,FALSE,0.6,118,25.79488611,,,,,,,,
63,FALSE,FALSE,0.4,121,32.5066377,,,,,,,,
66,FALSE,FALSE,0.6,119,23.96810673,,,,,,,,
66,FALSE,FALSE,0.6,120,21.72304809,,,,,,,,
67,FALSE,FALSE,0.8,58,27.33231846,,,,,,,,
66,FALSE,FALSE,0.6,121,21.72975988,,,,,,,,
66,FALSE,FALSE,0.6,122,21.2302128,,,,,,,,
63,FALSE,FALSE,0.4,122,32.65896187,,,,,,,,
66,FALSE,FALSE,0.6,123,21.34782225,,,,,,,,
67,FALSE,FALSE,0.8,59,27.11089404,,,,,,,,
68,FALSE,FALSE,0.8,5,38.20240015,,,,,,,,
67,FALSE,FALSE,0.8,60,26.72515358,,,,,,,,
63,FALSE,FALSE,0.4,123,32.97077422,,,,,,,,
67,FALSE,FALSE,0.8,61,26.50911894,,,,,,,,
67,FALSE,FALSE,0.8,62,26.35063667,,,,,,,,
66,FALSE,FALSE,0.6,124,20.71784346,,,,,,,,
67,FALSE,FALSE,0.8,63,25.5125669,,,,,,,,
68,FALSE,FALSE,0.8,6,37.32802791,,,,,,,,
67,FALSE,FALSE,0.8,64,25.80608083,,,,,,,,
66,FALSE,FALSE,0.6,125,20.74600216,,,,,,,,
67,FALSE,FALSE,0.8,65,26.16089246,,,,,,,,
68,FALSE,FALSE,0.8,7,37.16685467,,,,,,,,
67,FALSE,FALSE,0.8,66,26.38708373,,,,,,,,
57,FALSE,FALSE,0,82,57.88987043,,,,,,,,
68,FALSE,FALSE,0.8,8,36.51536789,,,,,,,,
68,FALSE,FALSE,0.8,9,35.47798106,,,,,,,,
66,FALSE,FALSE,0.6,126,20.95335254,,,,,,,,
66,FALSE,FALSE,0.6,127,19.95679426,,,,,,,,
66,FALSE,FALSE,0.6,128,19.79549139,,,,,,,,
66,FALSE,FALSE,0.6,129,19.98552815,,,,,,,,
63,FALSE,FALSE,0.4,124,32.97999168,,,,,,,,
66,FALSE,FALSE,0.6,130,19.98117235,,,,,,,,
68,FALSE,FALSE,0.8,10,35.05685555,,,,,,,,
66,FALSE,FALSE,0.6,131,19.89084815,,,,,,,,
67,FALSE,FALSE,0.8,67,25.6848326,,,,,,,,
66,FALSE,FALSE,0.6,132,19.89119896,,,,,,,,
66,FALSE,FALSE,0.6,133,19.89705864,,,,,,,,
66,FALSE,FALSE,0.6,134,20.02531578,,,,,,,,
66,FALSE,FALSE,0.6,135,20.11368386,,,,,,,,
67,FALSE,FALSE,0.8,68,24.37028862,,,,,,,,
66,FALSE,FALSE,0.6,136,20.25102535,,,,,,,,
66,FALSE,FALSE,0.6,137,20.33336164,,,,,,,,
63,FALSE,FALSE,0.4,125,33.12583284,,,,,,,,
66,FALSE,FALSE,0.6,138,19.58239011,,,,,,,,
66,FALSE,FALSE,0.6,139,19.46125336,,,,,,,,
66,FALSE,FALSE,0.6,140,18.60130048,,,,,,,,
66,FALSE,FALSE,0.6,141,18.701223,,,,,,,,
68,FALSE,FALSE,0.8,11,34.69549014,,,,,,,,
66,FALSE,FALSE,0.6,142,18.88964132,,,,,,,,
66,FALSE,FALSE,0.6,143,18.80713365,,,,,,,,
68,FALSE,FALSE,0.8,12,34.65462853,,,,,,,,
67,FALSE,FALSE,0.8,69,24.32057698,,,,,,,,
67,FALSE,FALSE,0.8,70,24.6664242,,,,,,,,
66,FALSE,FALSE,0.6,144,18.96421691,,,,,,,,
67,FALSE,FALSE,0.8,71,24.90723852,,,,,,,,
66,FALSE,FALSE,0.6,145,18.86571108,,,,,,,,
67,FALSE,FALSE,0.8,72,25.08398717,,,,,,,,
66,FALSE,FALSE,0.6,146,17.69087516,,,,,,,,
67,FALSE,FALSE,0.8,73,24.80781067,,,,,,,,
66,FALSE,FALSE,0.6,147,17.81932116,,,,,,,,
67,FALSE,FALSE,0.8,74,24.37283985,,,,,,,,
67,FALSE,FALSE,0.8,75,24.31641853,,,,,,,,
66,FALSE,FALSE,0.6,148,18.0405963,,,,,,,,
63,FALSE,FALSE,0.4,126,32.97708347,,,,,,,,
68,FALSE,FALSE,0.8,13,34.87171308,,,,,,,,
68,FALSE,FALSE,0.8,14,35.25426524,,,,,,,,
66,FALSE,FALSE,0.6,149,17.67795532,,,,,,,,
68,FALSE,FALSE,0.8,15,35.41423504,,,,,,,,
68,FALSE,FALSE,0.8,16,35.63097254,,,,,,,,
67,FALSE,FALSE,0.8,76,23.84134199,,,,,,,,
60,FALSE,FALSE,0.2,111,48.6543109,,,,,,,,
