run_no,spat_feed,diff_mort,juv-mort,time,BA,no_trees
23,TRUE,TRUE,1,112,16.91419892,41
24,TRUE,TRUE,1,99,33.59151399,97
23,TRUE,TRUE,1,113,17.0391436,41
25,TRUE,FALSE,0,26,44.94558799,556
26,TRUE,FALSE,0,24,43.17806788,394
23,TRUE,TRUE,1,114,16.66609514,40
23,TRUE,TRUE,1,115,16.78429282,40
24,TRUE,TRUE,1,100,33.88775822,97
24,TRUE,TRUE,1,101,33.77841344,96
23,TRUE,TRUE,1,116,16.20254885,39
24,TRUE,TRUE,1,102,32.70446403,93
23,TRUE,TRUE,1,117,16.31790438,39
24,TRUE,TRUE,1,103,32.88062241,92
23,TRUE,TRUE,1,118,16.00533175,38
23,TRUE,TRUE,1,119,15.77341069,37
25,TRUE,FALSE,0,27,45.9869843,679
26,TRUE,FALSE,0,25,43.60116546,519
24,TRUE,TRUE,1,104,32.36879279,91
23,TRUE,TRUE,1,120,15.88493841,37
24,TRUE,TRUE,1,105,32.63709648,91
23,TRUE,TRUE,1,121,16.00764347,37
24,TRUE,TRUE,1,106,32.71059279,90
24,TRUE,TRUE,1,107,32.96553654,90
23,TRUE,TRUE,1,122,16.15112124,37
23,TRUE,TRUE,1,123,16.28526284,37
24,TRUE,TRUE,1,108,33.12162488,89
23,TRUE,TRUE,1,124,16.40376598,37
24,TRUE,TRUE,1,109,32.50576161,88
26,TRUE,FALSE,0,26,43.72223307,645
23,TRUE,TRUE,1,125,15.89596125,36
24,TRUE,TRUE,1,110,32.03185196,86
25,TRUE,FALSE,0,28,47.36151921,808
23,TRUE,TRUE,1,126,15.82085342,35
24,TRUE,TRUE,1,111,31.46806197,83
23,TRUE,TRUE,1,127,15.95137242,35
23,TRUE,TRUE,1,128,16.06208637,35
24,TRUE,TRUE,1,112,31.70657644,83
23,TRUE,TRUE,1,129,16.19042399,35
24,TRUE,TRUE,1,113,31.97518009,83
23,TRUE,TRUE,1,130,16.32033941,35
24,TRUE,TRUE,1,114,31.67945006,81
26,TRUE,FALSE,0,27,45.12460665,820
23,TRUE,TRUE,1,131,16.45373569,35
24,TRUE,TRUE,1,115,31.93653328,81
25,TRUE,FALSE,0,29,48.20927355,923
23,TRUE,TRUE,1,132,15.86081728,34
24,TRUE,TRUE,1,116,32.22859998,81
23,TRUE,TRUE,1,133,15.50726502,33
24,TRUE,TRUE,1,117,32.24529043,80
23,TRUE,TRUE,1,134,15.62927804,33
24,TRUE,TRUE,1,118,32.54748454,80
23,TRUE,TRUE,1,135,15.73588734,33
24,TRUE,TRUE,1,119,32.25360922,79
23,TRUE,TRUE,1,136,15.84461075,33
23,TRUE,TRUE,1,137,15.76231029,32
24,TRUE,TRUE,1,120,32.53883605,79
26,TRUE,FALSE,0,28,46.21104742,962
23,TRUE,TRUE,1,138,15.87274894,32
25,TRUE,FALSE,0,30,48.65659659,1042
24,TRUE,TRUE,1,121,32.78433459,79
24,TRUE,TRUE,1,122,33.07723102,79
23,TRUE,TRUE,1,139,15.70806844,31
24,TRUE,TRUE,1,123,32.56485149,78
23,TRUE,TRUE,1,140,15.82698123,31
23,TRUE,TRUE,1,141,15.9411807,31
24,TRUE,TRUE,1,124,31.6882275,76
23,TRUE,TRUE,1,142,16.07385268,31
24,TRUE,TRUE,1,125,31.34248905,74
23,TRUE,TRUE,1,143,16.16217236,31
24,TRUE,TRUE,1,126,31.60645355,74
26,TRUE,FALSE,0,29,46.74961977,1063
23,TRUE,TRUE,1,144,14.39995066,30
24,TRUE,TRUE,1,127,31.41212996,73
25,TRUE,FALSE,0,31,49.35622279,1122
23,TRUE,TRUE,1,145,14.5134108,30
23,TRUE,TRUE,1,146,14.62655672,30
24,TRUE,TRUE,1,128,31.4424117,72
23,TRUE,TRUE,1,147,14.02765623,29
24,TRUE,TRUE,1,129,30.61597381,70
24,TRUE,TRUE,1,130,29.37395302,69
23,TRUE,TRUE,1,148,14.13827583,29
24,TRUE,TRUE,1,131,29.57506109,69
23,TRUE,TRUE,1,149,14.2355386,29
26,TRUE,FALSE,0,30,48.05685668,1157
23,TRUE,TRUE,1,150,14.33974387,29
27,TRUE,FALSE,0,0,40.85987554,179
24,TRUE,TRUE,1,132,29.81088497,69
24,TRUE,TRUE,1,133,30.03776158,69
24,TRUE,TRUE,1,134,29.7055713,68
27,TRUE,FALSE,0,1,41.05105375,179
25,TRUE,FALSE,0,32,50.77759537,1187
24,TRUE,TRUE,1,135,29.03806042,64
27,TRUE,FALSE,0,2,40.99325447,170
24,TRUE,TRUE,1,136,29.24497242,64
24,TRUE,TRUE,1,137,29.47003911,64
26,TRUE,FALSE,0,31,49.28062551,1243
24,TRUE,TRUE,1,138,29.69812196,64
24,TRUE,TRUE,1,139,29.92425839,64
27,TRUE,FALSE,0,3,39.03510312,155
25,TRUE,FALSE,0,33,51.80545132,1253
24,TRUE,TRUE,1,140,30.10603397,64
24,TRUE,TRUE,1,141,30.09455759,63
24,TRUE,TRUE,1,142,29.93824264,62
27,TRUE,FALSE,0,4,37.8839724,148
24,TRUE,TRUE,1,143,30.15885289,62
24,TRUE,TRUE,1,144,30.36129873,62
26,TRUE,FALSE,0,32,50.65452319,1315
24,TRUE,TRUE,1,145,30.56639041,62
24,TRUE,TRUE,1,146,30.19578455,61
27,TRUE,FALSE,0,5,37.66499574,142
25,TRUE,FALSE,0,34,52.55202932,1306
24,TRUE,TRUE,1,147,29.27146567,59
24,TRUE,TRUE,1,148,29.23911262,58
24,TRUE,TRUE,1,149,29.45622637,58
27,TRUE,FALSE,0,6,37.41982411,141
24,TRUE,TRUE,1,150,28.66153079,57
28,TRUE,FALSE,0,0,40.56900465,181
26,TRUE,FALSE,0,33,52.18441686,1383
28,TRUE,FALSE,0,1,40.43314234,182
27,TRUE,FALSE,0,7,37.28204109,138
25,TRUE,FALSE,0,35,53.92498413,1360
28,TRUE,FALSE,0,2,40.88952984,183
28,TRUE,FALSE,0,3,41.28432186,183
27,TRUE,FALSE,0,8,37.28922042,138
26,TRUE,FALSE,0,34,53.67218791,1427
28,TRUE,FALSE,0,4,41.56667858,180
25,TRUE,FALSE,0,36,54.7649511,1381
27,TRUE,FALSE,0,9,37.46673321,136
28,TRUE,FALSE,0,5,41.37521899,172
26,TRUE,FALSE,0,35,55.08643959,1487
27,TRUE,FALSE,0,10,37.43188718,133
28,TRUE,FALSE,0,6,40.68338298,167
25,TRUE,FALSE,0,37,54.28583314,1351
27,TRUE,FALSE,0,11,37.84726566,131
28,TRUE,FALSE,0,7,40.62822377,164
26,TRUE,FALSE,0,36,55.34129063,1520
25,TRUE,FALSE,0,38,53.2350429,1313
27,TRUE,FALSE,0,12,38.2397049,130
28,TRUE,FALSE,0,8,40.38346116,164
27,TRUE,FALSE,0,13,38.88569906,131
26,TRUE,FALSE,0,37,55.8952908,1534
28,TRUE,FALSE,0,9,39.7093162,163
25,TRUE,FALSE,0,39,53.54480688,1266
28,TRUE,FALSE,0,10,39.98514754,163
27,TRUE,FALSE,0,14,39.67987221,136
26,TRUE,FALSE,0,38,57.04758022,1526
28,TRUE,FALSE,0,11,39.42725373,162
27,TRUE,FALSE,0,15,40.49187287,137
25,TRUE,FALSE,0,40,54.2155257,1242
28,TRUE,FALSE,0,12,39.98870611,166
26,TRUE,FALSE,0,39,57.1162282,1459
27,TRUE,FALSE,0,16,41.46341947,137
25,TRUE,FALSE,0,41,55.05528129,1234
28,TRUE,FALSE,0,13,40.46967562,167
27,TRUE,FALSE,0,17,41.88321777,138
28,TRUE,FALSE,0,14,40.5120807,169
26,TRUE,FALSE,0,40,57.41700884,1412
25,TRUE,FALSE,0,42,55.9620307,1230
28,TRUE,FALSE,0,15,41.11687562,176
27,TRUE,FALSE,0,18,41.42100155,142
26,TRUE,FALSE,0,41,57.8178486,1372
25,TRUE,FALSE,0,43,56.65048695,1211
28,TRUE,FALSE,0,16,42.01396976,178
27,TRUE,FALSE,0,19,42.77794637,155
26,TRUE,FALSE,0,42,58.46926356,1349
28,TRUE,FALSE,0,17,42.5504416,179
25,TRUE,FALSE,0,44,57.32897498,1194
27,TRUE,FALSE,0,20,43.29816075,170
26,TRUE,FALSE,0,43,58.41139973,1280
28,TRUE,FALSE,0,18,42.03811478,183
25,TRUE,FALSE,0,45,58.40104455,1189
27,TRUE,FALSE,0,21,44.23446094,191
28,TRUE,FALSE,0,19,41.36237366,191
26,TRUE,FALSE,0,44,58.27488164,1257
25,TRUE,FALSE,0,46,59.26300734,1177
27,TRUE,FALSE,0,22,44.874936,217
28,TRUE,FALSE,0,20,42.22983978,203
26,TRUE,FALSE,0,45,58.72544546,1238
25,TRUE,FALSE,0,47,59.36904075,1120
27,TRUE,FALSE,0,23,45.09569987,269
28,TRUE,FALSE,0,21,41.8822211,213
26,TRUE,FALSE,0,46,56.18358736,1199
28,TRUE,FALSE,0,22,42.78716359,242
25,TRUE,FALSE,0,48,59.77917917,1084
27,TRUE,FALSE,0,24,45.88590358,356
26,TRUE,FALSE,0,47,55.29115805,1162
28,TRUE,FALSE,0,23,43.13864495,269
25,TRUE,FALSE,0,49,60.75672231,1060
27,TRUE,FALSE,0,25,47.006526,458
26,TRUE,FALSE,0,48,54.96066399,1118
28,TRUE,FALSE,0,24,43.79672145,314
25,TRUE,FALSE,0,50,61.15349117,1027
27,TRUE,FALSE,0,26,48.12900178,584
26,TRUE,FALSE,0,49,56.09383288,1119
28,TRUE,FALSE,0,25,45.09632678,385
25,TRUE,FALSE,0,51,61.77420986,1004
27,TRUE,FALSE,0,27,48.97949972,738
26,TRUE,FALSE,0,50,55.97676669,1048
28,TRUE,FALSE,0,26,44.48067355,480
25,TRUE,FALSE,0,52,61.57319437,979
26,TRUE,FALSE,0,51,54.9202287,994
28,TRUE,FALSE,0,27,45.07267931,586
27,TRUE,FALSE,0,28,50.16825895,873
25,TRUE,FALSE,0,53,61.57244112,953
27,TRUE,FALSE,0,29,51.33564278,973
28,TRUE,FALSE,0,28,45.0410129,683
26,TRUE,FALSE,0,52,55.30045825,966
25,TRUE,FALSE,0,54,61.96683849,921
28,TRUE,FALSE,0,29,44.84928181,772
27,TRUE,FALSE,0,30,52.39172647,1080
26,TRUE,FALSE,0,53,55.8618576,929
25,TRUE,FALSE,0,55,60.70963801,886
28,TRUE,FALSE,0,30,46.07001055,859
26,TRUE,FALSE,0,54,56.20451125,904
27,TRUE,FALSE,0,31,53.47722756,1173
28,TRUE,FALSE,0,31,47.24854972,916
25,TRUE,FALSE,0,56,60.93745191,862
26,TRUE,FALSE,0,55,56.02928357,876
27,TRUE,FALSE,0,32,54.8435088,1251
25,TRUE,FALSE,0,57,60.52748924,841
28,TRUE,FALSE,0,32,47.07167258,981
26,TRUE,FALSE,0,56,56.69878859,856
27,TRUE,FALSE,0,33,54.52828589,1299
25,TRUE,FALSE,0,58,61.03751211,843
28,TRUE,FALSE,0,33,47.75208102,1022
26,TRUE,FALSE,0,57,56.91851437,824
27,TRUE,FALSE,0,34,55.74534825,1342
25,TRUE,FALSE,0,59,59.81720207,835
28,TRUE,FALSE,0,34,48.96287806,1064
26,TRUE,FALSE,0,58,57.81479038,816
27,TRUE,FALSE,0,35,56.83201456,1368
28,TRUE,FALSE,0,35,50.28632508,1131
26,TRUE,FALSE,0,59,58.04333305,801
25,TRUE,FALSE,0,60,60.57766972,843
27,TRUE,FALSE,0,36,55.82521104,1374
28,TRUE,FALSE,0,36,51.61624044,1183
25,TRUE,FALSE,0,61,60.63319394,826
26,TRUE,FALSE,0,60,58.76376476,793
28,TRUE,FALSE,0,37,52.7047844,1228
27,TRUE,FALSE,0,37,55.28115051,1357
25,TRUE,FALSE,0,62,61.37902243,837
26,TRUE,FALSE,0,61,58.72688461,787
28,TRUE,FALSE,0,38,53.59109131,1265
27,TRUE,FALSE,0,38,55.98009631,1350
25,TRUE,FALSE,0,63,61.70036044,825
26,TRUE,FALSE,0,62,59.8320142,787
28,TRUE,FALSE,0,39,53.81311298,1264
27,TRUE,FALSE,0,39,56.04250625,1285
26,TRUE,FALSE,0,63,59.61394332,771
25,TRUE,FALSE,0,64,62.39979732,818
28,TRUE,FALSE,0,40,54.44117578,1258
27,TRUE,FALSE,0,40,56.42011529,1228
25,TRUE,FALSE,0,65,61.21897818,788
26,TRUE,FALSE,0,64,58.63405728,764
28,TRUE,FALSE,0,41,54.43685375,1249
27,TRUE,FALSE,0,41,57.00866367,1183
25,TRUE,FALSE,0,66,61.8692286,773
28,TRUE,FALSE,0,42,55.56961344,1253
26,TRUE,FALSE,0,65,58.8532504,755
27,TRUE,FALSE,0,42,56.85695213,1174
25,TRUE,FALSE,0,67,61.12408134,754
28,TRUE,FALSE,0,43,55.74802402,1206
26,TRUE,FALSE,0,66,59.18428508,758
27,TRUE,FALSE,0,43,56.54709674,1144
28,TRUE,FALSE,0,44,56.01311114,1163
26,TRUE,FALSE,0,67,58.06409301,760
27,TRUE,FALSE,0,44,56.7729416,1099
25,TRUE,FALSE,0,68,61.34148687,741
28,TRUE,FALSE,0,45,55.74501086,1135
27,TRUE,FALSE,0,45,57.96716306,1095
28,TRUE,FALSE,0,46,56.18709276,1095
26,TRUE,FALSE,0,68,58.95134617,772
25,TRUE,FALSE,0,69,62.18063698,734
27,TRUE,FALSE,0,46,58.06192423,1039
28,TRUE,FALSE,0,47,55.08034097,1056
25,TRUE,FALSE,0,70,63.00528953,733
26,TRUE,FALSE,0,69,59.59072137,792
27,TRUE,FALSE,0,47,58.05990822,985
28,TRUE,FALSE,0,48,55.21466461,1021
25,TRUE,FALSE,0,71,63.80946204,727
26,TRUE,FALSE,0,70,60.32786781,800
27,TRUE,FALSE,0,48,58.02331945,950
28,TRUE,FALSE,0,49,55.4935334,1005
26,TRUE,FALSE,0,71,59.93123926,796
28,TRUE,FALSE,0,50,55.98012967,996
27,TRUE,FALSE,0,49,58.09881767,930
25,TRUE,FALSE,0,72,64.43999879,716
28,TRUE,FALSE,0,51,55.95881282,973
27,TRUE,FALSE,0,50,56.15103904,880
26,TRUE,FALSE,0,72,60.58551341,796
25,TRUE,FALSE,0,73,65.20226661,715
27,TRUE,FALSE,0,51,56.34511153,850
28,TRUE,FALSE,0,52,56.68940588,952
25,TRUE,FALSE,0,74,65.16342566,701
26,TRUE,FALSE,0,73,61.11269441,806
28,TRUE,FALSE,0,53,57.31371266,937
27,TRUE,FALSE,0,52,56.92011363,833
25,TRUE,FALSE,0,75,65.25667766,679
26,TRUE,FALSE,0,74,61.80613587,814
28,TRUE,FALSE,0,54,57.9406611,917
27,TRUE,FALSE,0,53,57.34484293,813
26,TRUE,FALSE,0,75,60.53980084,810
28,TRUE,FALSE,0,55,58.07899065,886
27,TRUE,FALSE,0,54,57.87907841,803
25,TRUE,FALSE,0,76,65.47906972,670
28,TRUE,FALSE,0,56,57.3833979,879
27,TRUE,FALSE,0,55,53.78116497,774
26,TRUE,FALSE,0,76,60.90921001,807
28,TRUE,FALSE,0,57,56.75121026,852
25,TRUE,FALSE,0,77,64.98059562,661
27,TRUE,FALSE,0,56,54.64515427,776
28,TRUE,FALSE,0,58,57.39089005,844
25,TRUE,FALSE,0,78,63.82207961,645
26,TRUE,FALSE,0,77,58.17527444,811
27,TRUE,FALSE,0,57,54.54719154,765
28,TRUE,FALSE,0,59,57.49136458,826
25,TRUE,FALSE,0,79,63.76462626,642
26,TRUE,FALSE,0,78,58.92937092,807
27,TRUE,FALSE,0,58,55.08108703,763
28,TRUE,FALSE,0,60,58.23233703,825
26,TRUE,FALSE,0,79,58.66785003,797
27,TRUE,FALSE,0,59,55.70619409,755
28,TRUE,FALSE,0,61,58.87829989,813
25,TRUE,FALSE,0,80,64.57177225,643
27,TRUE,FALSE,0,60,56.53023301,761
28,TRUE,FALSE,0,62,59.64360699,810
26,TRUE,FALSE,0,80,59.60507821,804
25,TRUE,FALSE,0,81,65.09291675,653
27,TRUE,FALSE,0,61,56.68749965,744
28,TRUE,FALSE,0,63,58.75020295,797
25,TRUE,FALSE,0,82,65.43632818,657
26,TRUE,FALSE,0,81,60.06512184,799
27,TRUE,FALSE,0,62,57.58092212,737
28,TRUE,FALSE,0,64,59.35872667,798
25,TRUE,FALSE,0,83,65.51399821,680
26,TRUE,FALSE,0,82,60.75414277,769
27,TRUE,FALSE,0,63,56.90353777,719
28,TRUE,FALSE,0,65,59.88174257,802
26,TRUE,FALSE,0,83,59.32323018,744
25,TRUE,FALSE,0,84,66.10076057,702
28,TRUE,FALSE,0,66,60.78709808,802
27,TRUE,FALSE,0,64,57.17830891,709
28,TRUE,FALSE,0,67,61.13120494,790
25,TRUE,FALSE,0,85,66.12685926,700
26,TRUE,FALSE,0,84,59.66582042,732
27,TRUE,FALSE,0,65,57.41182971,701
25,TRUE,FALSE,0,86,67.11640075,717
26,TRUE,FALSE,0,85,60.03241261,721
27,TRUE,FALSE,0,66,56.77692533,700
28,TRUE,FALSE,0,68,61.45628394,775
25,TRUE,FALSE,0,87,65.83379773,714
26,TRUE,FALSE,0,86,60.46317449,705
27,TRUE,FALSE,0,67,56.86610605,688
28,TRUE,FALSE,0,69,62.3050225,772
26,TRUE,FALSE,0,87,60.65543696,688
28,TRUE,FALSE,0,70,62.51845906,769
25,TRUE,FALSE,0,88,62.51676497,708
27,TRUE,FALSE,0,68,56.05382856,671
28,TRUE,FALSE,0,71,61.23141591,760
25,TRUE,FALSE,0,89,62.34190841,690
26,TRUE,FALSE,0,88,61.52773586,683
27,TRUE,FALSE,0,69,56.28207536,676
25,TRUE,FALSE,0,90,62.75772981,665
26,TRUE,FALSE,0,89,62.22383125,678
28,TRUE,FALSE,0,72,61.5147956,751
27,TRUE,FALSE,0,70,56.99158901,683
25,TRUE,FALSE,0,91,63.07054591,651
26,TRUE,FALSE,0,90,62.67489502,690
27,TRUE,FALSE,0,71,57.165719,686
28,TRUE,FALSE,0,73,62.02843246,732
26,TRUE,FALSE,0,91,62.7232775,693
28,TRUE,FALSE,0,74,62.22081598,726
25,TRUE,FALSE,0,92,63.43752943,631
28,TRUE,FALSE,0,75,61.77725171,717
27,TRUE,FALSE,0,72,57.6703821,684
25,TRUE,FALSE,0,93,63.91875741,620
26,TRUE,FALSE,0,92,62.94944554,702
27,TRUE,FALSE,0,73,57.70424651,703
25,TRUE,FALSE,0,94,64.51814153,606
26,TRUE,FALSE,0,93,63.55899145,707
28,TRUE,FALSE,0,76,61.93637394,723
27,TRUE,FALSE,0,74,58.02433754,716
25,TRUE,FALSE,0,95,64.21900241,594
26,TRUE,FALSE,0,94,63.34415021,728
28,TRUE,FALSE,0,77,62.18020899,723
27,TRUE,FALSE,0,75,57.50647458,732
26,TRUE,FALSE,0,95,64.51976865,763
28,TRUE,FALSE,0,78,62.78873589,723
25,TRUE,FALSE,0,96,64.33938899,580
28,TRUE,FALSE,0,79,62.69303467,717
27,TRUE,FALSE,0,76,58.31455643,751
26,TRUE,FALSE,0,96,64.97176493,782
25,TRUE,FALSE,0,97,64.30257028,574
28,TRUE,FALSE,0,80,62.18121368,712
25,TRUE,FALSE,0,98,64.44147467,571
27,TRUE,FALSE,0,77,59.68242677,775
26,TRUE,FALSE,0,97,65.83349955,792
25,TRUE,FALSE,0,99,64.60418038,568
28,TRUE,FALSE,0,81,62.61792926,708
27,TRUE,FALSE,0,78,60.4550876,784
26,TRUE,FALSE,0,98,67.13740712,809
28,TRUE,FALSE,0,82,63.29960352,712
27,TRUE,FALSE,0,79,58.84361414,780
26,TRUE,FALSE,0,99,67.40052973,807
25,TRUE,FALSE,0,100,64.56933421,571
28,TRUE,FALSE,0,83,64.34321663,724
25,TRUE,FALSE,0,101,65.26935785,575
27,TRUE,FALSE,0,80,58.63111527,797
26,TRUE,FALSE,0,100,68.25494473,820
28,TRUE,FALSE,0,84,64.66102157,728
25,TRUE,FALSE,0,102,65.67660354,577
27,TRUE,FALSE,0,81,59.20638593,792
26,TRUE,FALSE,0,101,68.25393025,812
28,TRUE,FALSE,0,85,63.53256798,719
25,TRUE,FALSE,0,103,65.74458752,598
27,TRUE,FALSE,0,82,59.42783137,787
26,TRUE,FALSE,0,102,68.53742952,815
28,TRUE,FALSE,0,86,64.54156246,733
26,TRUE,FALSE,0,103,67.3543701,797
27,TRUE,FALSE,0,83,60.00388749,777
28,TRUE,FALSE,0,87,65.46195721,742
25,TRUE,FALSE,0,104,66.24415187,624
27,TRUE,FALSE,0,84,60.25730746,794
25,TRUE,FALSE,0,105,67.17056519,644
26,TRUE,FALSE,0,104,67.41467714,770
28,TRUE,FALSE,0,88,66.02772661,749
25,TRUE,FALSE,0,106,65.23852897,654
27,TRUE,FALSE,0,85,60.72871104,795
26,TRUE,FALSE,0,105,68.01157757,755
28,TRUE,FALSE,0,89,67.19073144,759
25,TRUE,FALSE,0,107,65.70092289,662
26,TRUE,FALSE,0,106,68.02223824,727
27,TRUE,FALSE,0,86,62.1293419,808
28,TRUE,FALSE,0,90,67.29364961,749
26,TRUE,FALSE,0,107,67.41739132,712
28,TRUE,FALSE,0,91,67.6437701,744
27,TRUE,FALSE,0,87,63.18212264,803
25,TRUE,FALSE,0,108,66.73148525,679
28,TRUE,FALSE,0,92,67.87996666,742
26,TRUE,FALSE,0,108,66.99585692,690
25,TRUE,FALSE,0,109,67.25360463,685
27,TRUE,FALSE,0,88,63.6036817,800
28,TRUE,FALSE,0,93,68.70719725,746
25,TRUE,FALSE,0,110,66.93105172,693
26,TRUE,FALSE,0,109,67.80194766,674
27,TRUE,FALSE,0,89,64.70422556,811
28,TRUE,FALSE,0,94,67.97394982,733
26,TRUE,FALSE,0,110,68.3095548,667
25,TRUE,FALSE,0,111,67.60382097,703
27,TRUE,FALSE,0,90,65.80812182,817
28,TRUE,FALSE,0,95,67.75763917,721
26,TRUE,FALSE,0,111,69.31266647,670
27,TRUE,FALSE,0,91,65.63450691,806
25,TRUE,FALSE,0,112,68.51370539,726
28,TRUE,FALSE,0,96,67.30190999,713
26,TRUE,FALSE,0,112,70.27062777,669
25,TRUE,FALSE,0,113,66.87389109,744
27,TRUE,FALSE,0,92,64.72547977,791
28,TRUE,FALSE,0,97,67.52558382,698
26,TRUE,FALSE,0,113,70.73379572,663
27,TRUE,FALSE,0,93,65.3738848,792
28,TRUE,FALSE,0,98,68.22038687,688
25,TRUE,FALSE,0,114,70.4048186,760
26,TRUE,FALSE,0,114,74.15804744,669
28,TRUE,FALSE,0,99,68.69505066,677
27,TRUE,FALSE,0,94,64.65287151,797
25,TRUE,FALSE,0,115,69.97984399,787
27,TRUE,FALSE,0,95,64.49148404,776
26,TRUE,FALSE,0,115,74.06911366,672
28,TRUE,FALSE,0,100,69.8035885,671
25,TRUE,FALSE,0,116,70.55867788,812
28,TRUE,FALSE,0,101,70.10286171,656
27,TRUE,FALSE,0,96,64.67644616,775
26,TRUE,FALSE,0,116,74.16545703,683
28,TRUE,FALSE,0,102,70.16450668,640
25,TRUE,FALSE,0,117,70.85245487,831
27,TRUE,FALSE,0,97,64.8455664,772
26,TRUE,FALSE,0,117,73.13494529,675
28,TRUE,FALSE,0,103,70.77151322,637
25,TRUE,FALSE,0,118,70.19893025,844
27,TRUE,FALSE,0,98,65.90594955,795
26,TRUE,FALSE,0,118,73.91009413,686
25,TRUE,FALSE,0,119,70.63932533,857
28,TRUE,FALSE,0,104,69.78362373,616
27,TRUE,FALSE,0,99,66.61962456,808
26,TRUE,FALSE,0,119,73.41256722,680
28,TRUE,FALSE,0,105,69.94955817,611
25,TRUE,FALSE,0,120,68.91084018,808
26,TRUE,FALSE,0,120,70.85172114,634
27,TRUE,FALSE,0,100,66.05393751,802
28,TRUE,FALSE,0,106,70.7202527,606
25,TRUE,FALSE,0,121,66.0997646,750
28,TRUE,FALSE,0,107,71.19177886,593
26,TRUE,FALSE,0,121,66.98581176,571
27,TRUE,FALSE,0,101,66.93323216,804
25,TRUE,FALSE,0,122,67.02127581,767
26,TRUE,FALSE,0,122,67.24054895,576
27,TRUE,FALSE,0,102,67.47143669,793
28,TRUE,FALSE,0,108,71.19291994,590
26,TRUE,FALSE,0,123,66.87980049,576
25,TRUE,FALSE,0,123,67.52596309,765
27,TRUE,FALSE,0,103,67.25371647,788
28,TRUE,FALSE,0,109,69.56298842,579
28,TRUE,FALSE,0,110,69.91214306,569
26,TRUE,FALSE,0,124,66.74609978,549
25,TRUE,FALSE,0,124,65.18968108,711
27,TRUE,FALSE,0,104,67.68425727,785
28,TRUE,FALSE,0,111,70.33517233,577
26,TRUE,FALSE,0,125,64.19868016,508
25,TRUE,FALSE,0,125,64.68058685,677
27,TRUE,FALSE,0,105,68.214446,793
26,TRUE,FALSE,0,126,65.15279943,504
25,TRUE,FALSE,0,126,65.7467717,682
28,TRUE,FALSE,0,112,71.21608577,574
27,TRUE,FALSE,0,106,68.00296893,784
26,TRUE,FALSE,0,127,64.72382802,495
25,TRUE,FALSE,0,127,65.45753495,667
28,TRUE,FALSE,0,113,71.38343899,572
27,TRUE,FALSE,0,107,67.18266501,781
26,TRUE,FALSE,0,128,64.1890391,479
28,TRUE,FALSE,0,114,75.18441647,574
25,TRUE,FALSE,0,128,64.82414532,637
26,TRUE,FALSE,0,129,62.87009111,456
27,TRUE,FALSE,0,108,67.39919978,772
28,TRUE,FALSE,0,115,73.78819758,573
25,TRUE,FALSE,0,129,63.37656878,602
26,TRUE,FALSE,0,130,64.22441646,454
27,TRUE,FALSE,0,109,66.81916928,754
25,TRUE,FALSE,0,130,64.7767639,602
28,TRUE,FALSE,0,116,73.39488535,571
26,TRUE,FALSE,0,131,64.90178984,449
25,TRUE,FALSE,0,131,64.74384021,584
27,TRUE,FALSE,0,110,67.05068214,744
28,TRUE,FALSE,0,117,72.94781945,568
27,TRUE,FALSE,0,111,68.16837759,749
26,TRUE,FALSE,0,132,65.0757365,445
25,TRUE,FALSE,0,132,64.22138931,556
28,TRUE,FALSE,0,118,72.16825393,568
26,TRUE,FALSE,0,133,64.63850065,438
28,TRUE,FALSE,0,119,70.57822926,555
25,TRUE,FALSE,0,133,63.79111754,534
27,TRUE,FALSE,0,112,68.78952572,741
26,TRUE,FALSE,0,134,65.53315968,438
25,TRUE,FALSE,0,134,64.35827522,528
26,TRUE,FALSE,0,135,65.29251891,429
28,TRUE,FALSE,0,120,68.73770299,522
27,TRUE,FALSE,0,113,69.74709345,734
25,TRUE,FALSE,0,135,64.29533968,520
28,TRUE,FALSE,0,121,65.579786,490
27,TRUE,FALSE,0,114,73.24520751,747
26,TRUE,FALSE,0,136,65.05588405,427
28,TRUE,FALSE,0,122,66.88930778,504
25,TRUE,FALSE,0,136,63.71038228,511
26,TRUE,FALSE,0,137,65.44401639,431
27,TRUE,FALSE,0,115,73.06607794,760
28,TRUE,FALSE,0,123,67.06447299,519
25,TRUE,FALSE,0,137,63.92818392,497
26,TRUE,FALSE,0,138,65.82669634,449
25,TRUE,FALSE,0,138,64.7828692,502
26,TRUE,FALSE,0,139,65.20286552,451
28,TRUE,FALSE,0,124,67.18560682,519
27,TRUE,FALSE,0,116,70.87584344,745
25,TRUE,FALSE,0,139,65.0818992,503
28,TRUE,FALSE,0,125,66.53740337,504
27,TRUE,FALSE,0,117,70.55858062,731
26,TRUE,FALSE,0,140,65.63522159,449
28,TRUE,FALSE,0,126,67.16424363,515
27,TRUE,FALSE,0,118,72.17994273,746
25,TRUE,FALSE,0,140,65.12275824,500
26,TRUE,FALSE,0,141,65.55538524,432
28,TRUE,FALSE,0,127,66.27879431,510
26,TRUE,FALSE,0,142,65.99341503,426
27,TRUE,FALSE,0,119,71.63082675,715
25,TRUE,FALSE,0,141,63.96397508,483
28,TRUE,FALSE,0,128,66.19493074,500
26,TRUE,FALSE,0,143,66.40673619,419
25,TRUE,FALSE,0,142,64.65971458,489
27,TRUE,FALSE,0,120,67.45290479,655
