Block,Year,Tree_ID,GBH,DBH,Status,Snag,Species,Easting,Northing,In_out
48,2014,2075,26,8.276057041,0,Yes,I,432971.5,105959.5,In
48,1984,2076,NA,4,1,No,I,432971.5,105959.5,In
48,1988,2076,NA,4.5,1,No,I,432971.5,105959.5,In
48,1996,2076,15,4.8,1,No,I,432971.5,105959.5,In
48,2014,2076,16,5.092958179,1,No,I,432971.5,105959.5,In
48,1959,2077,NA,3,1,No,I,432971.5,105957,In
48,1959,2078,NA,2,NA,No,I,432971.5,105957,In
48,1959,2080,NA,6,NA,No,F,432971.4,105952.4,In
48,1964,2080,NA,7,1,No,F,432971.4,105952.4,In
48,1984,2080,NA,7.5,1,No,F,432971.4,105952.4,In
48,1988,2080,23.6,7.5,1,No,F,432971.4,105952.4,In
48,1996,2080,26,8.3,1,No,F,432971.4,105952.4,In
48,2014,2080,33,10.50422624,1,No,F,432971.4,105952.4,In
48,1959,2082,NA,7,NA,No,F,432970.9,105956.1,In
48,1964,2082,NA,8,1,No,F,432970.9,105956.1,In
48,1959,2083,NA,4,1,No,F,432970.8,105960.2,In
48,1964,2083,NA,5,1,No,F,432970.8,105960.2,In
48,1959,2084,NA,1,NA,No,I,432970.8,105957.5,In
48,1959,2085,NA,7,NA,No,F,432970.6,105951.2,In
48,1964,2085,NA,9,1,No,F,432970.6,105951.2,In
48,1959,2090,NA,21,NA,No,Q,432969.3,105957.8,In
48,1964,2090,NA,25,0,No,Q,432969.3,105957.8,In
48,2014,2258,14,4.456338,1,No,I,432972.5,105951.4,In
48,2014,2259,7,2.228169,1,No,I,432977.4,105961,In
48,2014,2260,11.5,3.660564,1,No,I,432978.2,105960,In
48,2014,2261,9.5,3.023944,1,No,I,432978.2,105961,In
48,2014,2262,6.5,2.069014,1,No,I,432978.2,105959.5,In
49,1959,2091,NA,1.5,NA,No,I,432988.6,105938.6,In
49,1964,2091,NA,5,1,No,I,432988.6,105938.6,In
49,1959,2092,NA,10,NA,No,F,432988.5,105953.5,In
49,1964,2092,NA,11,1,No,F,432988.5,105953.5,In
49,1984,2092,34,10.8,1,No,F,432988.5,105953.5,In
49,1988,2092,36.6,11.7,1,No,F,432988.5,105953.5,In
49,1996,2092,43,13.7,1,No,F,432988.5,105953.5,In
49,2014,2092,61,19.41690306,0,Yes,F,432988.5,105953.5,In
49,1959,2093,NA,45,NA,No,Q,432988.4,105951.4,In
49,1964,2093,NA,46,1,No,Q,432988.4,105951.4,In
49,1984,2093,152,48.4,1,No,Q,432988.4,105951.4,In
49,1988,2093,162.1,51.6,1,No,Q,432988.4,105951.4,In
49,1996,2093,174,55.4,1,No,Q,432988.4,105951.4,In
49,2014,2093,184,58.56901906,1,No,Q,432988.4,105951.4,In
49,1959,2095,NA,5,1,No,I,432988.2,105938.2,In
49,1964,2095,NA,6,1,No,I,432988.2,105938.2,In
49,1984,2095,NA,11,NA,No,I,432988.2,105938.2,In
49,1988,2095,NA,12,NA,No,I,432988.2,105938.2,In
49,1996,2095,44,14,NA,No,I,432988.2,105938.2,In
49,2014,2095,53,16.87042397,1,No,I,432988.2,105938.2,In
49,1984,2098,NA,5,NA,No,I,432987.9,105938.8,In
49,1988,2098,NA,5.5,NA,No,I,432987.9,105938.8,In
49,1996,2098,21,6.7,NA,No,I,432987.9,105938.8,In
49,2014,2098,28,8.912676813,NA,No,I,432987.9,105938.8,In
49,1959,2099,NA,12.5,1,No,F,432987.8,105948,In
49,1964,2099,NA,15,1,No,F,432987.8,105948,In
49,1984,2099,52,16.6,1,No,F,432987.8,105948,In
49,1988,2099,55.6,17.7,1,No,F,432987.8,105948,In
49,1996,2099,65,20.7,1,No,F,432987.8,105948,In
49,2014,2099,78.5,24.98732607,1,No,F,432987.8,105948,In
49,1959,2100,NA,1,1,No,I,432987.5,105951.5,In
49,1959,2102,NA,21,0,No,Q,432987,105949.2,In
49,1959,2103,NA,72,1,No,Q,432986.8,105936,In
49,1964,2103,NA,73,1,No,Q,432986.8,105936,In
49,1984,2103,239,76.1,1,No,Q,432986.8,105936,In
49,1988,2103,245,78,1,No,Q,432986.8,105936,In
49,1959,2104,NA,72,NA,No,Q,432986.5,105935.5,In
49,1964,2104,NA,76,1,No,Q,432986.5,105935.5,In
49,1984,2104,265,84.4,1,No,Q,432986.5,105935.5,In
49,1988,2104,278.9,88.8,1,No,Q,432986.5,105935.5,In
49,1996,2104,280,89.1,1,No,Q,432986.5,105935.5,In
49,2014,2104,280,89.12676813,1,No,Q,432986.5,105935.5,In
49,1959,2105,NA,35,1,No,Q,432985,105952,In
49,1964,2105,NA,34,1,No,Q,432985,105952,In
49,1984,2105,123,39.2,1,No,Q,432985,105952,In
49,1988,2105,123.9,39.4,1,No,Q,432985,105952,In
49,1996,2105,132,42,1,No,Q,432985,105952,In
49,2014,2105,138.5,44.08591924,1,No,Q,432985,105952,In
49,1959,2106,NA,3,1,No,I,432984.6,105946.4,In
49,1964,2106,NA,3.5,1,No,I,432984.6,105946.4,In
49,1984,2106,NA,5,1,No,I,432984.6,105946.4,In
49,1988,2106,NA,5.5,1,No,I,432984.6,105946.4,In
49,1996,2106,20,6.4,1,No,I,432984.6,105946.4,In
49,2014,2106,22,7.002817496,0,Yes,I,432984.6,105946.4,In
49,1984,2107,NA,3,1,No,I,432984.6,105946.4,In
49,1988,2107,NA,3.5,1,No,I,432984.6,105946.4,In
49,1996,2107,14,4.5,1,No,I,432984.6,105946.4,In
49,2014,2107,16,5.092958179,1,No,I,432984.6,105946.4,In
49,1996,2108,5,1.6,1,No,I,432984.6,105936.7,In
49,2014,2108,5,1.591549431,1,No,I,432984.6,105936.7,In
49,1984,2109,NA,2.5,1,No,I,432984.3,105952.1,In
49,1988,2109,NA,3,1,No,I,432984.3,105952.1,In
49,1996,2109,12,3.8,1,No,I,432984.3,105952.1,In
49,2014,2109,29,9.230986699,0,Yes,I,432984.3,105952.1,In
49,1959,2110,NA,8,NA,No,F,432984.3,105951.5,In
49,1984,2111,NA,3,1,No,I,432984.3,105937,In
49,1988,2111,NA,3,1,No,I,432984.3,105937,In
49,1996,2111,12,3.8,1,No,I,432984.3,105937,In
49,2014,2111,26,8.276057041,1,No,I,432984.3,105937,In
49,1959,2112,NA,4.5,1,No,I,432984.2,105937.6,In
49,1964,2112,NA,5,1,No,I,432984.2,105937.6,In
49,1984,2112,NA,6,1,No,I,432984.2,105937.6,In
49,1988,2112,NA,6,1,No,I,432984.2,105937.6,In
49,1996,2112,20,6.4,1,No,I,432984.2,105937.6,In
49,2014,2112,30,9.549296586,1,No,I,432984.2,105937.6,In
49,1959,2113,NA,3,1,No,I,432984.2,105937.6,In
49,1964,2113,NA,4,1,No,I,432984.2,105937.6,In
49,1984,2113,NA,4.5,1,No,I,432984.2,105937.6,In
49,1988,2113,NA,5,1,No,I,432984.2,105937.6,In
49,1996,2113,17,5.4,1,No,I,432984.2,105937.6,In
49,2014,2113,16,5.092958179,0,Yes,I,432984.2,105937.6,In
49,1984,2114,NA,1.5,1,No,I,432984.2,105937.6,In
49,1988,2114,NA,2,1,No,I,432984.2,105937.6,In
49,1996,2114,8,2.5,1,No,I,432984.2,105937.6,In
49,1959,2115,NA,11,1,No,F,432983.9,105951.1,In
49,1959,2116,NA,75,1,No,F,432983.7,105937,In
49,1964,2116,NA,74,1,No,F,432983.7,105937,In
49,1984,2116,240,76.4,1,No,F,432983.7,105937,In
49,1988,2116,243.1,77.4,1,No,F,432983.7,105937,In
49,1996,2116,245,78,1,No,F,432983.7,105937,In
49,2014,2116,257,81.80564075,1,No,F,432983.7,105937,In
49,1959,2117,NA,5,NA,No,I,432983.6,105941.8,In
49,1964,2117,NA,5,1,No,I,432983.6,105941.8,In
49,1984,2117,NA,5.5,1,No,I,432983.6,105941.8,In
49,1988,2117,NA,5.5,1,No,I,432983.6,105941.8,In
49,1996,2117,18,5.7,1,No,I,432983.6,105941.8,In
49,2014,2117,26,8.276057041,1,No,I,432983.6,105941.8,In
49,1959,2118,NA,5,1,No,I,432983.6,105941.8,In
49,1964,2118,NA,5,1,No,I,432983.6,105941.8,In
49,1984,2118,NA,5.5,NA,No,I,432983.6,105941.8,In
49,1988,2118,NA,5.5,NA,No,I,432983.6,105941.8,In
49,1996,2118,18,5.7,NA,No,I,432983.6,105941.8,In
49,2014,2118,19.5,6.207042781,1,No,I,432983.6,105941.8,In
49,1959,2120,NA,17,0,No,Q,432983.3,105950.3,In
49,1959,2121,NA,29,NA,No,Q,432983,105946.5,In
49,1964,2121,NA,30,1,No,Q,432983,105946.5,In
49,1984,2121,98,31.2,1,No,Q,432983,105946.5,In
49,1988,2121,99.2,31.6,1,No,Q,432983,105946.5,In
49,1996,2121,98,31.2,1,No,Q,432983,105946.5,In
49,2014,2121,107,34.05915782,1,No,Q,432983,105946.5,In
49,1959,2122,NA,21,1,No,Q,432982.4,105953.5,In
49,1964,2122,NA,24,1,No,Q,432982.4,105953.5,In
49,1959,2123,NA,6,NA,No,F,432981.8,105953.6,In
49,1964,2123,NA,7,1,No,F,432981.8,105953.6,In
49,1959,2124,NA,5,0,No,F,432981.5,105949,In
49,1959,2128,NA,26,NA,No,Q,432980.3,105948.3,In
49,1964,2128,NA,26,1,No,Q,432980.3,105948.3,In
49,1984,2128,83,26.4,1,No,Q,432980.3,105948.3,In
49,1988,2128,84.4,26.9,1,No,Q,432980.3,105948.3,In
49,1996,2128,86,27.4,1,No,Q,432980.3,105948.3,In
49,1959,2129,NA,2,NA,No,I,432980,105953.2,In
49,1964,2129,NA,4,1,No,I,432980,105953.2,In
49,1984,2129,NA,5,1,No,I,432980,105953.2,In
49,1988,2129,NA,5,1,No,I,432980,105953.2,In
49,1996,2129,16,5.1,1,No,I,432980,105953.2,In
49,1959,2131,NA,2,NA,No,I,432979.9,105953.1,In
49,1959,2132,NA,29,NA,No,Q,432979.6,105943.5,In
49,1964,2132,NA,33,1,No,Q,432979.6,105943.5,In
49,1984,2132,103,32.8,1,No,Q,432979.6,105943.5,In
49,1988,2132,105.2,33.5,1,No,Q,432979.6,105943.5,In
49,1996,2132,109,34.7,1,No,Q,432979.6,105943.5,In
49,2014,2132,119,37.87887646,1,No,Q,432979.6,105943.5,In
49,1959,2134,NA,2,1,No,I,432979,105952.9,In
49,1959,2135,NA,7,NA,No,F,432978.8,105948.6,In
49,1964,2135,NA,7,0,No,F,432978.8,105948.6,In
49,1959,2137,NA,3,1,No,I,432978.4,105951.6,In
49,1964,2137,NA,3.5,1,No,I,432978.4,105951.6,In
49,1984,2137,NA,5.5,1,No,I,432978.4,105951.6,In
49,1988,2137,NA,6,1,No,I,432978.4,105951.6,In
49,1996,2137,23,7.3,1,No,I,432978.4,105951.6,In
49,1959,2138,NA,11.5,1,No,F,432978.3,105947.7,In
49,1964,2138,NA,13,1,No,F,432978.3,105947.7,In
49,1984,2138,NA,15,1,No,F,432978.3,105947.7,In
49,1988,2138,50,15.9,1,No,F,432978.3,105947.7,In
49,1996,2138,60,19.1,1,No,F,432978.3,105947.7,In
49,1959,2139,NA,39.5,1,No,Q,432977.5,105945.7,In
49,1964,2139,NA,44,1,No,Q,432977.5,105945.7,In
49,1984,2139,145,46.2,1,No,Q,432977.5,105945.7,In
49,1988,2139,150.1,47.8,1,No,Q,432977.5,105945.7,In
49,1996,2139,159,50.6,1,No,Q,432977.5,105945.7,In
49,2014,2139,169.5,53.95352571,1,No,Q,432977.5,105945.7,In
49,1959,2141,NA,10,NA,No,F,432977.2,105951.6,In
49,1964,2141,NA,10,1,No,F,432977.2,105951.6,In
49,1984,2141,42,13.4,1,No,F,432977.2,105951.6,In
49,1988,2141,46.2,14.7,1,No,F,432977.2,105951.6,In
49,1996,2141,52,16.6,0,No,F,432977.2,105951.6,In
49,1959,2142,NA,12,1,No,F,432977,105945.4,In
49,1964,2142,NA,13,1,No,F,432977,105945.4,In
49,1984,2142,43,13.7,1,No,F,432977,105945.4,In
49,1988,2142,44.9,14.3,1,No,F,432977,105945.4,In
49,1996,2142,47,15,1,No,F,432977,105945.4,In
49,2014,2142,56,17.82535,1,No,F,432977,105945.4,In
49,1959,2143,NA,24,1,No,Q,432976.6,105942.5,In
49,1964,2143,NA,25,1,No,Q,432976.6,105942.5,In
49,1959,2144,NA,33,1,No,F,432976.1,105941.5,In
49,1964,2144,NA,36,1,No,F,432976.1,105941.5,In
49,1984,2144,141,44.9,1,No,F,432976.1,105941.5,In
49,1988,2144,137.2,43.7,1,No,F,432976.1,105941.5,In
49,1996,2144,146,46.5,1,No,F,432976.1,105941.5,In
49,2014,2144,150,47.74648,1,No,F,432976.1,105941.5,In
49,1959,2145,NA,11,NA,No,F,432975.5,105936.4,In
49,1964,2145,NA,13,1,No,F,432975.5,105936.4,In
49,1984,2145,39,12.4,1,No,F,432975.5,105936.4,In
49,1988,2145,43.8,13.9,1,No,F,432975.5,105936.4,In
49,1996,2145,50,15.9,1,No,F,432975.5,105936.4,In
49,2014,2145,56.5,17.98451,1,No,F,432975.5,105936.4,In
49,1959,2146,NA,5,1,No,F,432975,105946.8,In
49,1964,2146,NA,6,1,No,F,432975,105946.8,In
49,1984,2146,NA,7,1,No,F,432975,105946.8,In
49,1988,2146,22.8,7.3,1,No,F,432975,105946.8,In
49,1996,2146,23,7.3,1,No,F,432975,105946.8,In
49,2014,2146,23.5,7.480282,1,No,F,432975,105946.8,In
49,1964,2147,NA,3,1,No,F,432975,105937.1,In
49,1959,2148,NA,16,NA,No,F,432974.9,105952.3,In
49,1964,2148,NA,20,1,No,F,432974.9,105952.3,In
49,1984,2148,NA,20,1,No,F,432974.9,105952.3,In
49,1988,2148,64.1,20.4,1,No,F,432974.9,105952.3,In
49,1996,2148,66,21,1,No,F,432974.9,105952.3,In
49,2014,2148,77,24.50986,1,No,F,432974.9,105952.3,In
49,1959,2149,NA,0.5,1,No,F,432974.9,105935.8,In
49,1964,2149,NA,3,1,No,F,432974.9,105935.8,In
49,1959,2150,NA,4,1,No,F,432974.7,105947.3,In
49,1964,2150,NA,7,1,No,F,432974.7,105947.3,In
49,1964,2151,NA,3,1,No,F,432974.7,105935.3,In
49,1959,2152,NA,7,1,No,F,432974.6,105946.9,In
49,1964,2152,NA,7,1,No,F,432974.6,105946.9,In
49,1959,2155,NA,21,1,No,Q,432974.2,105947.5,In
49,1964,2155,NA,22,0,No,Q,432974.2,105947.5,In
49,1959,2156,NA,6.5,0,No,F,432973.8,105949.8,In
49,1984,2157,NA,4.5,1,No,I,432973.7,105951.5,In
49,1988,2157,NA,5,1,No,I,432973.7,105951.5,In
49,1996,2157,19,6,1,No,I,432973.7,105951.5,In
49,2014,2157,23,7.321127,1,No,I,432973.7,105951.5,In
49,1984,2158,NA,2.5,1,No,I,432973.7,105951.5,In
49,1988,2158,NA,3,1,No,I,432973.7,105951.5,In
49,1996,2158,12,3.8,1,No,I,432973.7,105951.5,In
49,2014,2158,19,6.047888,1,No,I,432973.7,105951.5,In
49,1959,2159,NA,35,1,No,Q,432973.3,105936.5,In
49,1964,2159,NA,36,1,No,Q,432973.3,105936.5,In
49,1984,2159,130,41.4,1,No,Q,432973.3,105936.5,In
49,1988,2159,135.3,43.1,1,No,Q,432973.3,105936.5,In
49,1996,2159,142,45.2,1,No,Q,432973.3,105936.5,In
49,2014,2159,156,49.65634,1,No,Q,432973.3,105936.5,In
49,1959,2160,NA,17,1,No,Q,432972.6,105937.3,In
49,1964,2160,NA,18,1,No,Q,432972.6,105937.3,In
49,1959,2161,NA,2,NA,No,I,432972.3,105950.9,In
49,1964,2161,NA,2.5,1,No,I,432972.3,105950.9,In
49,1984,2161,NA,4,1,No,I,432972.3,105950.9,In
49,1988,2161,NA,4,1,No,I,432972.3,105950.9,In
49,1996,2161,14,4.5,1,No,I,432972.3,105950.9,In
49,1959,2163,NA,29,1,No,Q,432971.6,105953.5,In
49,1964,2163,NA,54,0,No,Q,432971.6,105953.5,In
49,1984,2163,127,40.4,0,No,Q,432971.6,105953.5,In
49,1959,2164,NA,47,1,No,Q,432971.6,105945.8,In
49,1964,2164,NA,50,1,No,Q,432971.6,105945.8,In
49,1984,2164,156,49.7,1,No,Q,432971.6,105945.8,In
49,1988,2164,159.2,50.7,1,No,Q,432971.6,105945.8,In
49,1996,2164,164,52.2,1,No,Q,432971.6,105945.8,In
49,2014,2164,171,54.43099,1,No,Q,432971.6,105945.8,In
49,1959,2165,NA,6,1,No,F,432971.3,105952.2,In
49,1964,2165,NA,8,1,No,F,432971.3,105952.2,In
49,1959,2167,NA,3,NA,No,I,432970.7,105949.3,In
49,1959,2168,NA,9,NA,No,F,432970.7,105946.5,In
49,1964,2168,NA,11,1,No,F,432970.7,105946.5,In
49,1984,2168,43,13.7,1,No,F,432970.7,105946.5,In
49,1988,2168,47.5,15.1,1,No,F,432970.7,105946.5,In
49,1996,2168,56,17.8,1,No,F,432970.7,105946.5,In
49,2014,2168,71,22.6,1,No,F,432970.7,105946.5,In
49,1959,2169,NA,3,NA,No,I,432970.4,105952.3,In
49,1959,2170,NA,5,1,No,I,432969.8,105943.4,In
49,1964,2170,NA,6,1,No,I,432969.8,105943.4,In
49,1984,2170,29,9.2,1,No,I,432969.8,105943.4,In
49,1988,2170,25,8,1,No,I,432969.8,105943.4,In
49,1996,2170,25,8,1,No,I,432969.8,105943.4,In
49,2014,2170,31,9.867606,1,No,I,432969.8,105943.4,In
49,1984,2171,NA,4.5,1,No,I,432969.8,105943.4,In
49,1988,2171,NA,5,1,No,I,432969.8,105943.4,In
49,1996,2171,16,5.1,1,No,I,432969.8,105943.4,In
49,2014,2171,27,8.594367,1,No,I,432969.8,105943.4,In
49,1984,2172,NA,4,1,No,I,432969.8,105943.4,In
49,1988,2172,NA,4.5,1,No,I,432969.8,105943.4,In
49,1996,2172,14,4.5,1,No,I,432969.8,105943.4,In
49,2014,2172,14,4.456338,1,No,I,432969.8,105943.4,In
49,1984,2173,NA,3,1,No,I,432969.5,105938.7,In
49,1988,2173,NA,3.5,1,No,I,432969.5,105938.7,In
49,1996,2173,12,3.8,1,No,I,432969.5,105938.7,In
49,2014,2173,15,4.774648,1,No,I,432969.5,105938.7,In
49,2014,2367,6,1.909859,0,Yes,I,432984.2,105937.6,In
50,1959,2175,NA,5,NA,No,I,432981.9,105924,In
50,1964,2175,NA,6,1,No,I,432981.9,105924,In
50,1984,2175,30,9.5,1,No,I,432981.9,105924,In
50,1959,2176,NA,4,NA,No,F,432981.9,105911,In
50,1964,2176,NA,5,1,No,F,432981.9,105911,In
50,1959,2179,NA,3,NA,No,F,432980.7,105910.1,In
50,1964,2179,NA,4,1,No,F,432980.7,105910.1,In
50,1959,2180,NA,13,1,No,I,432980,105921.5,In
50,1964,2180,NA,17,1,No,I,432980,105921.5,In
50,1984,2180,NA,18,1,No,I,432980,105921.5,In
50,1988,2180,NA,18.5,1,No,I,432980,105921.5,In
50,1996,2180,60,19.1,1,No,I,432980,105921.5,In
50,2014,2180,66,21.00845,1,No,I,432980,105921.5,In
50,1959,2181,NA,13,NA,No,I,432980,105921.5,In
50,1964,2181,NA,15,1,No,I,432980,105921.5,In
50,1984,2181,NA,16,1,No,I,432980,105921.5,In
50,1988,2181,NA,16.5,1,No,I,432980,105921.5,In
50,1996,2181,52,16.6,1,No,I,432980,105921.5,In
50,2014,2181,51,16.2338,1,No,I,432980,105921.5,In
50,1959,2182,NA,12,NA,No,I,432980,105921.5,In
50,1964,2182,NA,13,1,No,I,432980,105921.5,In
50,1984,2182,NA,14,1,No,I,432980,105921.5,In
50,1988,2182,NA,14.5,1,No,I,432980,105921.5,In
50,1996,2182,47,15,1,No,I,432980,105921.5,In
50,2014,2182,51,16.2338,1,No,I,432980,105921.5,In
50,1959,2183,NA,5,NA,No,I,432980,105921.5,In
50,1964,2183,NA,5,1,No,I,432980,105921.5,In
50,1984,2183,NA,6.5,1,No,I,432980,105921.5,In
50,1988,2183,NA,7,1,No,I,432980,105921.5,In
50,1996,2183,24,7.6,1,No,I,432980,105921.5,In
50,2014,2183,33,10.50423,1,No,I,432980,105921.5,In
50,1959,2184,NA,4,1,No,I,432980,105921.5,In
50,1964,2184,NA,4,1,No,I,432980,105921.5,In
50,1984,2184,NA,5,1,No,I,432980,105921.5,In
50,1988,2184,NA,5.5,1,No,I,432980,105921.5,In
50,1996,2184,19,6,1,No,I,432980,105921.5,In
50,2014,2184,21,6.684508,1,No,I,432980,105921.5,In
50,1959,2185,NA,2,NA,No,I,432980,105921.5,In
50,1964,2185,NA,2,1,No,I,432980,105921.5,In
50,1984,2185,NA,3,1,No,I,432980,105921.5,In
50,1988,2185,NA,4,1,No,I,432980,105921.5,In
50,1996,2185,14,4.5,1,No,I,432980,105921.5,In
50,2014,2185,15,4.774648,1,No,I,432980,105921.5,In
50,1984,2186,NA,1,NA,No,I,432979.6,105919.9,In
50,1988,2186,NA,2,NA,No,I,432979.6,105919.9,In
50,1996,2186,8,2.5,NA,No,I,432979.6,105919.9,In
50,2014,2186,9,2.864789,NA,No,I,432979.6,105919.9,In
50,1984,2191,NA,1.5,1,No,I,432977.9,105918.7,In
50,1988,2191,NA,2,1,No,I,432977.9,105918.7,In
50,1996,2191,8,2.5,1,No,I,432977.9,105918.7,In
50,2014,2191,18,5.729578,1,No,I,432977.9,105918.7,In
50,1996,2192,2,0.6,1,No,I,432977.8,105919.3,In
50,1988,2193,NA,1,1,No,I,432977.6,105918.8,In
50,1996,2193,5,1.6,1,No,I,432977.6,105918.8,In
50,2014,2193,9,2.864789,1,No,I,432977.6,105918.8,In
50,1959,2194,NA,9.5,NA,No,F,432976.9,105927.7,In
50,1959,2195,NA,26.5,NA,No,Q,432976.6,105918.5,In
50,1964,2195,NA,28,1,No,Q,432976.6,105918.5,In
50,1984,2195,NA,29,1,No,Q,432976.6,105918.5,In
50,1988,2195,91.6,29.2,1,No,Q,432976.6,105918.5,In
50,1996,2195,99,31.5,1,No,Q,432976.6,105918.5,In
50,2014,2195,112.5,35.80986,1,No,Q,432976.6,105918.5,In
50,1959,2196,NA,11,NA,No,I,432975.7,105918.7,In
50,1964,2196,NA,17,NA,No,I,432975.7,105918.7,In
50,1959,2200,NA,6,NA,No,F,432975,105910,In
50,1964,2200,NA,8,1,No,F,432975,105910,In
50,1984,2200,NA,10,1,No,F,432975,105910,In
50,1988,2200,NA,10.7,1,No,F,432975,105910,In
50,1996,2200,44,14,1,No,F,432975,105910,In
50,2014,2200,67,21.32676,1,No,F,432975,105910,In
50,1959,2201,NA,6,NA,No,F,432974.9,105918,In
50,1964,2201,NA,7,1,No,F,432974.9,105918,In
50,1959,2202,NA,48.5,NA,No,Q,432974.7,105914.5,In
50,1964,2202,NA,49,1,No,Q,432974.7,105914.5,In
50,1984,2202,168,53.5,1,No,Q,432974.7,105914.5,In
50,1988,2202,180.5,57.5,1,No,Q,432974.7,105914.5,In
50,1996,2202,183,58.3,1,No,Q,432974.7,105914.5,In
50,2014,2202,186.5,59.36479,1,No,Q,432974.7,105914.5,In
50,1959,2203,NA,11,NA,No,I,432974.2,105912.7,In
50,1964,2203,NA,12,1,No,I,432974.2,105912.7,In
50,1984,2203,45,14.3,1,No,I,432974.2,105912.7,In
50,1988,2203,37.6,12,1,No,I,432974.2,105912.7,In
50,1996,2203,45,14.3,1,No,I,432974.2,105912.7,In
50,2014,2203,50,15.91549,1,No,I,432974.2,105912.7,In
50,1984,2204,NA,3,1,No,I,432974.2,105912.7,In
50,1988,2204,NA,3.5,1,No,I,432974.2,105912.7,In
50,1996,2204,12,3.8,1,No,I,432974.2,105912.7,In
50,1984,2205,NA,1.5,NA,No,I,432974.2,105912.7,In
50,1988,2205,NA,2,NA,No,I,432974.2,105912.7,In
50,1996,2205,8,2.5,NA,No,I,432974.2,105912.7,In
50,1959,2207,NA,4,NA,No,F,432974,105914,In
50,1964,2207,NA,5,1,No,F,432974,105914,In
50,1984,2207,NA,6,1,No,F,432974,105914,In
50,1988,2207,21.1,6.7,1,No,F,432974,105914,In
50,1996,2207,28,8.9,1,No,F,432974,105914,In
50,2014,2207,48,15.27887,1,No,F,432974,105914,In
50,1959,2208,NA,5,NA,No,F,432974,105912.5,In
50,1959,2209,NA,6,NA,No,F,432973.5,105912.3,In
50,1964,2209,NA,8,1,No,F,432973.5,105912.3,In
50,1984,2209,NA,10,1,No,F,432973.5,105912.3,In
50,1988,2209,33.6,10.7,1,No,F,432973.5,105912.3,In
50,1996,2209,44,14,1,No,F,432973.5,105912.3,In
50,2014,2209,60,19.09859,1,No,F,432973.5,105912.3,In
50,1959,2210,NA,3,NA,No,F,432973.4,105921.9,In
50,1959,2211,NA,16,NA,No,Q,432973.4,105909.3,In
50,1964,2211,NA,17,1,No,Q,432973.4,105909.3,In
50,1984,2211,92,29.3,1,No,Q,432973.4,105909.3,In
50,1959,2213,NA,5,1,No,F,432973.2,105921.8,In
50,1964,2213,NA,7,1,No,F,432973.2,105921.8,In
50,1984,2213,NA,6,1,No,F,432973.2,105921.8,In
50,1988,2213,19.5,6.2,1,No,F,432973.2,105921.8,In
50,1996,2213,26,8.3,1,No,F,432973.2,105921.8,In
50,2014,2213,35.5,11.3,1,No,F,432973.2,105921.8,In
50,1959,2214,NA,19.5,NA,No,F,432972.8,105920.8,In
50,1964,2214,NA,21,1,No,F,432972.8,105920.8,In
50,1984,2214,NA,23,1,No,F,432972.8,105920.8,In
50,1988,2214,74.5,23.7,1,No,F,432972.8,105920.8,In
50,1996,2214,79,25.1,1,No,F,432972.8,105920.8,In
50,2014,2214,90,28.64789,1,No,F,432972.8,105920.8,In
50,1959,2215,NA,13,NA,No,F,432972.6,105925.9,In
50,1964,2215,NA,15,1,No,F,432972.6,105925.9,In
50,1959,2216,NA,44,1,No,F,432972,105924.5,In
50,1964,2216,NA,50,1,No,F,432972,105924.5,In
50,1984,2216,163,51.9,1,No,F,432972,105924.5,In
50,1988,2216,167,53.2,1,No,F,432972,105924.5,In
50,1996,2216,174,55.4,1,No,F,432972,105924.5,In
50,2014,2216,183,58.25071,1,No,F,432972,105924.5,In
50,1959,2217,NA,10,0,No,F,432971.7,105924.2,In
50,1959,2219,NA,7.5,NA,No,F,432971.3,105914.1,In
50,1964,2219,NA,8,1,No,F,432971.3,105914.1,In
50,1959,2220,NA,20,1,No,Q,432970.9,105911.5,In
50,1964,2220,NA,22,1,No,Q,432970.9,105911.5,In
50,1959,2221,NA,4,NA,No,I,432970.9,105910.3,In
50,1964,2221,NA,6,1,No,I,432970.9,105910.3,In
50,1959,2222,NA,38,NA,No,F,432970.8,105918.4,In
50,1964,2222,NA,46,1,No,F,432970.8,105918.4,In
50,1984,2222,NA,46,1,No,F,432970.8,105918.4,In
50,1988,2222,144.3,45.9,1,No,F,432970.8,105918.4,In
50,1996,2222,159,50.6,1,No,F,432970.8,105918.4,In
50,2014,2222,181,57.61409,1,No,F,432970.8,105918.4,In
50,1959,2223,NA,8.5,NA,No,I,432970.6,105917.6,In
50,1964,2223,NA,9,1,No,I,432970.6,105917.6,In
50,1984,2223,NA,12,1,No,I,432970.6,105917.6,In
50,1988,2223,39.7,12.6,1,No,I,432970.6,105917.6,In
50,1996,2223,45,14.3,1,No,I,432970.6,105917.6,In
50,2014,2223,52,16.55211,1,No,I,432970.6,105917.6,In
50,1959,2224,NA,8,NA,No,F,432970.3,105910.1,In
50,1964,2224,NA,9,1,No,F,432970.3,105910.1,In
50,1984,2224,45,14.3,1,No,F,432970.3,105910.1,In
50,1959,2225,NA,6,NA,No,F,432970.3,105909.8,In
50,1964,2225,NA,6,1,No,F,432970.3,105909.8,In
50,1984,2225,42,13.4,1,No,F,432970.3,105909.8,In
50,1984,2226,28,8.9,1,No,F,432970.3,105909.8,In
50,1988,2226,NA,12,0,No,F,432970.3,105909.8,In
50,1996,2226,38,12.1,0,No,F,432970.3,105909.8,In
