"ID2","Year","DBH","BA","Dead","Dead2","GR","BAGR","relGR","relBAGR","DBH2","BA2","relSize","SL"
1414,1964,6,0.00282744,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1414,1984,7.3,0.0041853966,0,0,NA,NA,NA,NA,6,0.00282744,0.003222158748289,20
1414,1988,7,0.00384846,0,0,0.65,0.6789783,0.890410958904109,0.0240138888888889,7.3,0.0041853966,0.00339683846069708,4
1414,1996,7,0.00384846,0,0,-0.75,-0.8423415,-1.07142857142857,-0.0201257271533121,7,0.00384846,0.00295304740708342,12
1414,2014,8.276057041,0.00537944965625786,0,0,0,0,0,0,7,0.00384846,0.00253084641937755,18
1415,1964,40,0.125664,1,1,NA,NA,NA,NA,NA,NA,NA,NA
1415,1984,NA,NA,NA,NA,NA,NA,NA,NA,40,0.125664,0.20742979485142,20
1415,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
1415,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
1415,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
1416,1964,15,0.0176715,1,1,NA,NA,NA,NA,NA,NA,NA,NA
1416,1984,NA,NA,NA,NA,NA,NA,NA,NA,15,0.0176715,0.0462650710324063,20
1416,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
1416,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
1416,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
1417,1964,12,0.01130976,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1417,1984,16,0.02010624,0,0,NA,NA,NA,NA,12,0.01130976,0.0264185789696264,20
1417,1988,16.7,0.0219040206,0,0,2,4.39824,1.25,0.0388888888888889,16,0.02010624,0.0393462267145721,4
1417,1996,17.8,0.0248846136,0,0,1.75,4.4944515,1.04790419161677,0.022353515625,16.7,0.0219040206,0.03545734697683,12
1417,2014,19.73521294,0.0305896515834822,0,0,1.375,3.72574125,0.77247191011236,0.0170093943848829,17.8,0.0248846136,0.0392051386705382,18
1418,1964,6,0.00282744,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1418,1984,10.5,0.008659035,0,0,NA,NA,NA,NA,6,0.00282744,0.003222158748289,20
1418,1988,11.1,0.0096769134,0,0,2.25,2.9157975,2.14285714285714,0.103125,10.5,0.008659035,0.0138418588722579,4
1418,1996,12.4,0.0120763104,0,0,1.5,2.544696,1.35135135135135,0.0293877551020408,11.1,0.0096769134,0.0130845625294634,12
1418,2014,12.09577567,0.011491013752691,0,0,1.625,2.99924625,1.31048387096774,0.0309938316695074,12.4,0.0120763104,0.0153294093939667,18
1419,1964,15,0.0176715,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1419,1984,NA,NA,NA,1,NA,NA,NA,NA,15,0.0176715,0.0462650710324063,20
1419,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
1419,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
1419,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
1420,1964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1420,1984,8.6,0.0058088184,0,2,NA,NA,NA,NA,NA,NA,0,20
1420,1988,9.5,0.007088235,0,0,NA,NA,NA,NA,8.6,0.0058088184,0.00635349147828971,4
1420,1996,11.5,0.010386915,0,0,2.25,3.1985415,2.36842105263158,0.0550635478637101,9.5,0.007088235,0.00834755517659451,12
1420,2014,15.27887454,0.0183346923261996,0,0,2.5,4.12335,2.17391304347826,0.0581717451523546,11.5,0.010386915,0.0130463145125616,18
1421,1964,8,0.00502656,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1421,1984,NA,NA,NA,1,NA,NA,NA,NA,8,0.00502656,0.00853049710131806,20
1421,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
1421,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
1421,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
1422,1964,7,0.00384846,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1422,1984,NA,NA,NA,1,NA,NA,NA,NA,7,0.00384846,0.00563813195728613,20
1422,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
1422,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
1422,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
1423,1964,5,0.0019635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1423,1984,NA,NA,NA,NA,NA,NA,NA,NA,5,0.0019635,0.00142996945422693,20
1423,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
1423,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
1423,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
1424,1964,9,0.00636174,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1424,1984,NA,NA,NA,1,NA,NA,NA,NA,9,0.00636174,0.0119476100876367,20
1424,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
1424,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
1424,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
1425,1964,7,0.00384846,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1425,1984,8,0.00502656,0,0,NA,NA,NA,NA,7,0.00384846,0.00563813195728613,20
1425,1988,7,0.00384846,0,0,0.5,0.58905,0.625,0.0153061224489796,8,0.00502656,0.00462578816190863,4
1425,1996,8.3,0.0054106206,0,0,-2.5,-2.94525,-3.57142857142857,-0.05859375,7,0.00384846,0.00295304740708342,12
1425,2014,8.912676813,0.00623888835819846,0,0,1.625,1.95270075,1.95783132530121,0.0507397959183674,8.3,0.0054106206,0.00472776203462931,18
1426,1964,8,0.00502656,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1426,1984,NA,NA,NA,1,NA,NA,NA,NA,8,0.00502656,0.00853049710131806,20
1426,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
1426,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
1426,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
1427,1964,4,0.00125664,1,1,NA,NA,NA,NA,NA,NA,NA,NA
1427,1984,NA,NA,NA,NA,NA,NA,NA,NA,4,0.00125664,0.000572342494257787,20
1427,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
1427,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
1427,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
1428,1964,18,0.02544696,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1428,1984,19.4,0.0295593144,0,0,NA,NA,NA,NA,18,0.02544696,0.0670246645091288,20
1428,1988,20.3,0.0323655486,0,0,0.699999999999999,2.0561772,0.360824742268041,0.00808024691358024,19.4,0.0295593144,0.0545234531120938,4
1428,1996,22.6,0.0401150904,0,0,2.25000000000001,7.01558550000001,1.10837438423646,0.0237339249654586,20.3,0.0323655486,0.0518352543474397,12
1428,2014,24.19155135,0.0459640550487642,0,0,2.875,9.68692725,1.27212389380531,0.0299297483559417,22.6,0.0401150904,0.0667772769359544,18
1429,1964,5,0.0019635,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1429,1984,NA,NA,NA,1,NA,NA,NA,NA,5,0.0019635,0.00142996945422693,20
1429,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
1429,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
1429,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
1430,1964,16,0.02010624,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1430,1984,15.3,0.0183854286,0,0,NA,NA,NA,NA,16,0.02010624,0.0548538932457706,20
1430,1988,NA,NA,NA,1,-0.35,-0.860405699999999,-0.22875816993464,-0.00427929687499999,15.3,0.0183854286,0.0341701469264037,4
1430,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
1430,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
1431,1964,10,0.007854,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1431,1984,NA,NA,NA,1,NA,NA,NA,NA,10,0.007854,0.0169751667189557,20
1431,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
1431,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
1431,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
1432,1964,20,0.031416,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1432,1984,23.2,0.0422733696,0,0,NA,NA,NA,NA,20,0.031416,0.0767667560790688,20
1432,1988,23,0.04154766,0,0,1.6,5.4286848,0.689655172413793,0.01728,23.2,0.0422733696,0.0720680284583557,4
1432,1996,26.4,0.0547392384,0,0,-0.499999999999998,-1.814274,-0.217391304347825,-0.0042917657550535,23,0.04154766,0.0623290550343372,12
1432,2014,28.32957987,0.0630334626092651,0,0,4.25,16.489473,1.60984848484848,0.0396880907372401,26.4,0.0547392384,0.0849655532737053,18
1433,1964,5,0.0019635,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1433,1984,NA,NA,NA,1,NA,NA,NA,NA,5,0.0019635,0.00142996945422693,20
1433,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
1433,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
1433,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
1434,1964,4,0.00125664,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1434,1984,3.5,0.000962115,0,0,NA,NA,NA,NA,4,0.00125664,0.000572342494257787,20
1434,1988,3.5,0.000962115,0,0,-0.25,-0.1472625,-0.714285714285714,-0.01171875,3.5,0.000962115,0.000165233536996767,4
1434,1996,3.5,0.000962115,0,0,0,0,0,0,3.5,0.000962115,0.000192292423880748,12
1434,2014,3.501408748,0.000962889657343641,1,0,0,0,0,0,3.5,0.000962115,0.000162070951670562,18
1435,1964,10,0.007854,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1435,1984,9,0.00636174,0,0,NA,NA,NA,NA,10,0.007854,0.0169751667189557,20
1435,1988,9,0.00636174,0,0,-0.5,-0.74613,-0.555555555555556,-0.0095,9,0.00636174,0.00831031038127699,4
1435,1996,9.2,0.0066476256,0,0,0,0,0,0,9,0.00636174,0.00725142440128974,12
1435,2014,11.4591559,0.0103132644244872,0,0,0.249999999999999,0.357356999999999,0.271739130434782,0.00561728395061726,9.2,0.0066476256,0.00669609758174718,18
1436,1964,10,0.007854,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1436,1984,8.6,0.0058088184,0,0,NA,NA,NA,NA,10,0.007854,0.0169751667189557,20
1436,1988,9,0.00636174,0,0,-0.7,-1.0225908,-0.813953488372093,-0.01302,8.6,0.0058088184,0.00635349147828971,4
1436,1996,7.3,0.0041853966,1,0,1,1.382304,1.11111111111111,0.0237966468361277,9,0.00636174,0.00725142440128974,12
1436,2014,NA,NA,NA,NA,-2.125,-2.72042925,-2.91095890410959,-0.0427623456790123,7.3,0.0041853966,0.00298335221036658,18
1437,1964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1437,1984,2,0.00031416,0,2,NA,NA,NA,NA,NA,NA,0,20
1437,1988,3,0.00070686,0,0,NA,NA,NA,NA,2,0.00031416,7.2199423157139e-06,4
1437,1996,4.1,0.0013202574,1,0,2.5,0.98175,8.33333333333333,0.3125,3,0.00070686,6.2403420551016e-05,12
1437,2014,NA,NA,NA,NA,1.375,0.76674675,3.35365853658537,0.108472222222222,4.1,0.0013202574,0.000365319930321127,18
1438,1964,5,0.0019635,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1438,1984,8,0.00502656,0,0,NA,NA,NA,NA,5,0.0019635,0.00142996945422693,20
1438,1988,8.5,0.005674515,0,0,1.5,1.53153,1.875,0.078,8,0.00502656,0.00462578816190863,4
1438,1996,9.2,0.0066476256,0,0,1.25,1.6198875,1.47058823529412,0.0322265625,8.5,0.005674515,0.0057582972391776,12
1438,2014,7.957747155,0.0049736036025498,1,0,0.874999999999999,1.21638825,0.951086956521738,0.0214359861591695,9.2,0.0066476256,0.00669609758174718,18
1439,1964,4.5,0.001590435,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1439,1984,7.5,0.004417875,0,0,NA,NA,NA,NA,4.5,0.001590435,0.00123317686567877,20
1439,1988,8,0.00502656,0,0,1.5,1.41372,2,0.0888888888888889,7.5,0.004417875,0.00401243962230411,4
1439,1996,8.9,0.0062211534,0,0,1.25,1.5217125,1.5625,0.0344444444444445,8,0.00502656,0.00455717832683223,12
1439,2014,10.50422624,0.00866600690949275,0,0,1.125,1.49324175,1.26404494382023,0.02970703125,8.9,0.0062211534,0.00596460811839531,18
1440,1964,20,0.031416,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1440,1984,NA,NA,NA,1,NA,NA,NA,NA,20,0.031416,0.0767667560790688,20
1440,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
1440,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
1440,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
1441,1964,12,0.01130976,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1441,1984,16.9,0.0224318094,0,0,NA,NA,NA,NA,12,0.01130976,0.0264185789696264,20
1441,1988,16.7,0.0219040206,0,0,2.45,5.5610247,1.44970414201183,0.0491701388888889,16.9,0.0224318094,0.0428871834752535,4
1441,1996,NA,NA,NA,1,-0.499999999999998,-1.319472,-0.299401197604789,-0.00588214698364901,16.7,0.0219040206,0.03545734697683,12
1441,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
1442,1964,4,0.00125664,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1442,1984,8,0.00502656,0,0,NA,NA,NA,NA,4,0.00125664,0.000572342494257787,20
1442,1988,11.1,0.0096769134,0,0,2,1.88496,2.5,0.15,8,0.00502656,0.00462578816190863,4
1442,1996,11.1,0.0096769134,0,0,7.75,11.6258835,6.98198198198198,0.2312890625,11.1,0.0096769134,0.0130845625294634,12
1442,2014,10.82253613,0.0091991772219161,0,0,0,0,0,0,11.1,0.0096769134,0.0119084933185257,18
1443,1964,10,0.007854,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1443,1984,NA,NA,NA,1,NA,NA,NA,NA,10,0.007854,0.0169751667189557,20
1443,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
1443,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
1443,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
1444,1964,5,0.0019635,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1444,1984,NA,NA,NA,1,NA,NA,NA,NA,5,0.0019635,0.00142996945422693,20
1444,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
1444,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
1444,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
1445,1964,7,0.00384846,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1445,1984,NA,NA,NA,1,NA,NA,NA,NA,7,0.00384846,0.00563813195728613,20
1445,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
1445,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
1445,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
1446,1964,6,0.00282744,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1446,1984,NA,NA,NA,1,NA,NA,NA,NA,6,0.00282744,0.003222158748289,20
1446,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
1446,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
1446,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
1447,1964,5,0.0019635,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1447,1984,NA,NA,NA,1,NA,NA,NA,NA,5,0.0019635,0.00142996945422693,20
1447,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
1447,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
1447,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
1448,1964,98,0.75429816,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1448,1984,96.1,0.7253333934,0,0,NA,NA,NA,NA,98,0.75429816,0.763250215054617,20
1448,1988,98.3,0.7589233806,0,0,-0.950000000000003,-14.4823833000001,-0.0988553590010409,-0.00191998125780926,96.1,0.7253333934,0.769872458027464,4
1448,1996,102.2,0.8203377336,0,0,5.50000000000001,83.9749680000001,0.559511698880977,0.0115774302912441,98.3,0.7589233806,0.791993193429013,12
1448,2014,105.6788822,0.877136773274478,0,0,4.87500000000001,76.7679412500001,0.477005870841488,0.0101153743859239,102.2,0.8203377336,0.838268907882907,18
1449,1964,5,0.0019635,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1449,1984,NA,NA,NA,1,NA,NA,NA,NA,5,0.0019635,0.00142996945422693,20
1449,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
1449,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
1449,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
1450,1964,6,0.00282744,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1450,1984,7.6,0.0045364704,0,0,NA,NA,NA,NA,6,0.00282744,0.003222158748289,20
1450,1988,7.9,0.0049016814,0,0,0.8,0.8545152,1.05263157894737,0.0302222222222222,7.6,0.0045364704,0.00424450919673777,4
1450,1996,8.3,0.0054106206,0,0,0.750000000000002,0.913027500000002,0.949367088607597,0.0201263850415513,7.9,0.0049016814,0.00450323653352767,12
1450,2014,10.82253613,0.0091991772219161,0,0,0.5,0.636174000000001,0.602409638554217,0.0129786893126102,8.3,0.0054106206,0.00472776203462931,18
1451,1964,8,0.00502656,1,1,NA,NA,NA,NA,NA,NA,NA,NA
1451,1984,NA,NA,NA,NA,NA,NA,NA,NA,8,0.00502656,0.00853049710131806,20
1451,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
1451,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
1451,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
1452,1964,6,0.00282744,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1452,1984,8.9,0.0062211534,0,0,NA,NA,NA,NA,6,0.00282744,0.003222158748289,20
1452,1988,8.9,0.0062211534,0,0,1.45,1.6968567,1.62921348314607,0.0600138888888889,8.9,0.0062211534,0.0073299247284295,4
1452,1996,8.9,0.0062211534,0,0,0,0,0,0,8.9,0.0062211534,0.00697757537404066,12
1452,2014,9.867606472,0.00764741289897057,0,0,0,0,0,0,8.9,0.0062211534,0.00596460811839531,18
1453,1964,8,0.00502656,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1453,1984,NA,NA,NA,1,NA,NA,NA,NA,8,0.00502656,0.00853049710131806,20
1453,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
1453,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
1453,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
1454,1964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1454,1984,2.5,0.000490875,0,2,NA,NA,NA,NA,NA,NA,0,20
1454,1988,3,0.00070686,0,0,NA,NA,NA,NA,2.5,0.000490875,3.03237577259984e-05,4
1454,1996,3.8,0.0011341176,0,0,1.25,0.5399625,4.16666666666667,0.11,3,0.00070686,6.2403420551016e-05,12
1454,2014,NA,NA,NA,1,1,0.534072,2.63157894736842,0.0755555555555556,3.8,0.0011341176,0.000218634175544192,18
1455,1964,4,0.00125664,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1455,1984,4,0.00125664,NA,1,NA,NA,NA,NA,4,0.00125664,0.000572342494257787,20
1455,1988,4,0.00125664,NA,NA,0,0,0,0,4,0.00125664,0.000271733874675532,4
1455,1996,4.5,0.001590435,NA,NA,0,0,0,0,4,0.00125664,0.000390410319430664,12
1455,2014,NA,NA,NA,NA,0.625,0.41724375,1.38888888888889,0.033203125,4.5,0.001590435,0.000489509682917464,18
1456,1964,47,0.17349486,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1456,1984,NA,NA,NA,1,NA,NA,NA,NA,47,0.17349486,0.279765243448629,20
1456,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
1456,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
1456,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
1457,1964,100,0.7854,1,1,NA,NA,NA,NA,NA,NA,NA,NA
1457,1984,NA,NA,NA,NA,NA,NA,NA,NA,100,0.7854,0.778805737856399,20
1457,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
1457,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
1457,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
1458,1964,56,0.24630144,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1458,1984,56,0.24630144,0,0,NA,NA,NA,NA,56,0.24630144,0.344901970565984,20
1458,1988,55.9,0.2454225774,0,0,0,0,0,0,56,0.24630144,0.33559924828106,4
1458,1996,56.7,0.2524974606,0,0,-0.250000000000004,-2.19715650000001,-0.0447227191413244,-0.000892059948979594,55.9,0.2454225774,0.319514657655958,12
1458,2014,58.88732894,0.272354533210877,0,0,1.00000000000001,8.84360400000006,0.176366843033511,0.00360341908788057,56.7,0.2524974606,0.35782671146671,18
1459,1964,6,0.00282744,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1459,1984,8,0.00502656,0,0,NA,NA,NA,NA,6,0.00282744,0.003222158748289,20
1459,1988,8.5,0.005674515,0,0,1,1.09956,1.25,0.0388888888888889,8,0.00502656,0.00462578816190863,4
1459,1996,9.2,0.0066476256,0,0,1.25,1.6198875,1.47058823529412,0.0322265625,8.5,0.005674515,0.0057582972391776,12
1459,2014,12.09577567,0.011491013752691,0,0,0.874999999999999,1.21638825,0.951086956521738,0.0214359861591695,9.2,0.0066476256,0.00669609758174718,18
1460,1964,3,0.00070686,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1460,1984,NA,NA,NA,1,NA,NA,NA,NA,3,0.00070686,0.000195926053281715,20
1460,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
1460,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
1460,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
1461,1964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1461,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20
1461,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
1461,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
1461,2014,6.684508,0.00350937511125011,0,2,NA,NA,NA,NA,NA,NA,0,18
1462,1964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1462,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20
1462,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
1462,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
1462,2014,5.411268,0.0022997942502289,0,2,NA,NA,NA,NA,NA,NA,0,18
1463,1964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1463,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20
1463,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
1463,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
1463,2014,3.819719,0.001145918489388,0,2,NA,NA,NA,NA,NA,NA,0,18
1464,1964,20,0.031416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1464,1984,NA,NA,NA,NA,NA,NA,NA,NA,20,0.031416,0.0767667560790688,20
1464,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
1464,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
1464,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
1465,1964,13,0.01327326,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1465,1984,NA,NA,NA,1,NA,NA,NA,NA,13,0.01327326,0.0329789393057643,20
1465,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
1465,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
1465,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
1466,1964,12,0.01130976,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1466,1984,11.1,0.0096769134,1,0,NA,NA,NA,NA,12,0.01130976,0.0264185789696264,20
1466,1988,NA,NA,NA,NA,-0.45,-0.8164233,-0.405405405405406,-0.00721875,11.1,0.0096769134,0.0164057057710624,4
1466,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
1466,2014,12.41408556,0.0121037617236552,1,0,NA,NA,NA,NA,NA,NA,0,18
1467,1964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1467,1984,2,0.00031416,0,2,NA,NA,NA,NA,NA,NA,0,20
1467,1988,3,0.00070686,0,0,NA,NA,NA,NA,2,0.00031416,7.2199423157139e-06,4
1467,1996,4.1,0.0013202574,0,0,2.5,0.98175,8.33333333333333,0.3125,3,0.00070686,6.2403420551016e-05,12
1467,2014,4.774648293,0.00179049729691793,1,0,1.375,0.76674675,3.35365853658537,0.108472222222222,4.1,0.0013202574,0.000365319930321127,18
1468,1964,6,0.00282744,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1468,1984,NA,NA,NA,1,NA,NA,NA,NA,6,0.00282744,0.003222158748289,20
1468,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
1468,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
1468,2014,1.591549431,0.000198944144101992,1,0,NA,NA,NA,NA,NA,NA,0,18
1469,1964,6,0.00282744,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1469,1984,NA,NA,NA,1,NA,NA,NA,NA,6,0.00282744,0.003222158748289,20
1469,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
1469,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
1469,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
1470,1964,20,0.031416,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1470,1984,21,0.03463614,0,0,NA,NA,NA,NA,20,0.031416,0.0767667560790688,20
1470,1988,19.9,0.0311026254,0,0,0.5,1.61007,0.238095238095238,0.00512500000000001,21,0.03463614,0.0615137847594427,4
1470,1996,22.3,0.0390571566,0,0,-2.75,-8.83378650000001,-1.3819095477387,-0.0255045351473923,19.9,0.0311026254,0.0494082280171894,12
1470,2014,23.87324146,0.0447624324041981,0,0,3,9.94316400000001,1.34529147982063,0.0319688896745032,22.3,0.0390571566,0.0635626111530838,18
1471,1964,22,0.03801336,0,0,NA,NA,NA,NA,NA,NA,NA,NA
