"ID2","Year","DBH","BA","Dead","Dead2","Dead_cum","Dead3","GR","BAGR","relGR","relBAGR","DBH2","BA2","relSize","SL","Easting","Northing","Species","Dead_cum2","Dead_No","Dead_dist"
1577,1984,3,0.00070686,0,0,0,0,NA,NA,NA,NA,2,0.00031416,9.98621156126493e-05,20,432974.7,105964.1,"I",0,0,NA
1580,1984,5,0.0019635,0,0,0,0,NA,NA,NA,NA,2.5,0.000490875,0.000149116951972728,20,432972.5,105951.4,"I",0,0,NA
1581,1984,6,0.00282744,0,0,0,0,NA,NA,NA,NA,6,0.00282744,0.003222158748289,20,432971.5,105959.5,"I",0,0,NA
1582,1984,4,0.00125664,0,0,0,0,NA,NA,NA,NA,NA,NA,0,20,432971.5,105959.5,"I",0,0,NA
1588,1984,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,20,432972.5,105951.4,"I",0,0,NA
1589,1984,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,20,432977.4,105961,"I",0,0,NA
1590,1984,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,20,432978.2,105960,"I",0,0,NA
1591,1984,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,20,432978.2,105961,"I",0,0,NA
1592,1984,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,20,432978.2,105959.5,"I",0,0,NA
1593,1984,NA,NA,NA,0,1,1,NA,NA,NA,NA,5,0.0019635,0.00142996945422693,20,432988.6,105938.6,"I",1,0,NA
1596,1984,11,0.00950334,NA,0,1,1,NA,NA,NA,NA,6,0.00282744,0.003222158748289,20,432988.2,105938.2,"I",1,0,NA
1597,1984,5,0.0019635,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,20,432987.9,105938.8,"I",0,0,NA
1602,1984,5,0.0019635,0,0,0,0,NA,NA,NA,NA,3.5,0.000962115,0.000451521563041736,20,432984.6,105946.4,"I",0,0,NA
1603,1984,3,0.00070686,0,0,0,0,NA,NA,NA,NA,NA,NA,0,20,432984.6,105946.4,"I",0,0,NA
1604,1984,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,20,432984.6,105936.7,"I",0,0,NA
1605,1984,2.5,0.000490875,0,0,0,0,NA,NA,NA,NA,NA,NA,0,20,432984.3,105952.1,"I",0,0,NA
1606,1984,3,0.00070686,0,0,0,0,NA,NA,NA,NA,NA,NA,0,20,432984.3,105937,"I",0,0,NA
1607,1984,6,0.00282744,0,0,0,0,NA,NA,NA,NA,5,0.0019635,0.00142996945422693,20,432984.2,105937.6,"I",0,0,NA
1608,1984,4.5,0.001590435,0,0,0,0,NA,NA,NA,NA,4,0.00125664,0.000572342494257787,20,432984.2,105937.6,"I",0,0,NA
1609,1984,1.5,0.000176715,0,0,0,0,NA,NA,NA,NA,NA,NA,0,20,432984.2,105937.6,"I",0,0,NA
1611,1984,5.5,0.002375835,0,0,0,0,NA,NA,NA,NA,5,0.0019635,0.00142996945422693,20,432983.6,105941.8,"I",0,0,NA
1612,1984,5.5,0.002375835,NA,0,1,1,NA,NA,NA,NA,5,0.0019635,0.00142996945422693,20,432983.6,105941.8,"I",1,0,NA
1617,1984,5,0.0019635,0,0,0,0,NA,NA,NA,NA,4,0.00125664,0.000572342494257787,20,432980,105953.2,"I",0,0,NA
1620,1984,5.5,0.002375835,0,0,0,0,NA,NA,NA,NA,3.5,0.000962115,0.000451521563041736,20,432978.4,105951.6,"I",0,0,NA
1636,1984,4.5,0.001590435,0,0,0,0,NA,NA,NA,NA,NA,NA,0,20,432973.7,105951.5,"I",0,0,NA
1637,1984,2.5,0.000490875,0,0,0,0,NA,NA,NA,NA,NA,NA,0,20,432973.7,105951.5,"I",0,0,NA
1640,1984,4,0.00125664,0,0,0,0,NA,NA,NA,NA,2.5,0.000490875,0.000149116951972728,20,432972.3,105950.9,"I",0,0,NA
1645,1984,9.2,0.0066476256,0,0,0,0,NA,NA,NA,NA,6,0.00282744,0.003222158748289,20,432969.8,105943.4,"I",0,0,NA
1646,1984,4.5,0.001590435,0,0,0,0,NA,NA,NA,NA,NA,NA,0,20,432969.8,105943.4,"I",0,0,NA
1647,1984,4,0.00125664,0,0,0,0,NA,NA,NA,NA,NA,NA,0,20,432969.8,105943.4,"I",0,0,NA
1648,1984,3,0.00070686,0,0,0,0,NA,NA,NA,NA,NA,NA,0,20,432969.5,105938.7,"I",0,0,NA
1649,1984,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,20,432984.2,105937.6,"I",0,0,NA
1650,1984,9.5,0.007088235,0,0,0,0,NA,NA,NA,NA,6,0.00282744,0.003222158748289,20,432981.9,105924,"I",0,0,NA
1653,1984,18,0.02544696,0,0,0,0,NA,NA,NA,NA,17,0.02269806,0.0623437543782302,20,432980,105921.5,"I",0,0,NA
1654,1984,16,0.02010624,0,0,0,0,NA,NA,NA,NA,15,0.0176715,0.0462650710324063,20,432980,105921.5,"I",0,0,NA
1655,1984,14,0.01539384,0,0,0,0,NA,NA,NA,NA,13,0.01327326,0.0329789393057643,20,432980,105921.5,"I",0,0,NA
1656,1984,6.5,0.003318315,0,0,0,0,NA,NA,NA,NA,5,0.0019635,0.00142996945422693,20,432980,105921.5,"I",0,0,NA
1657,1984,5,0.0019635,0,0,0,0,NA,NA,NA,NA,4,0.00125664,0.000572342494257787,20,432980,105921.5,"I",0,0,NA
1658,1984,3,0.00070686,0,0,0,0,NA,NA,NA,NA,2,0.00031416,9.98621156126493e-05,20,432980,105921.5,"I",0,0,NA
1659,1984,1,7.854e-05,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,20,432979.6,105919.9,"I",0,0,NA
1660,1984,1.5,0.000176715,0,0,0,0,NA,NA,NA,NA,NA,NA,0,20,432977.9,105918.7,"I",0,0,NA
1661,1984,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,20,432977.8,105919.3,"I",0,0,NA
1662,1984,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,20,432977.6,105918.8,"I",0,0,NA
1664,1984,NA,NA,NA,0,0,NA,NA,NA,NA,NA,17,0.02269806,0.0623437543782302,20,432975.7,105918.7,"I",0,0,NA
1668,1984,14.3,0.0160606446,0,0,0,0,NA,NA,NA,NA,12,0.01130976,0.0264185789696264,20,432974.2,105912.7,"I",0,0,NA
1669,1984,3,0.00070686,0,0,0,0,NA,NA,NA,NA,NA,NA,0,20,432974.2,105912.7,"I",0,0,NA
1670,1984,1.5,0.000176715,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,20,432974.2,105912.7,"I",0,0,NA
1680,1984,NA,NA,NA,0,1,1,NA,NA,NA,NA,6,0.00282744,0.003222158748289,20,432970.9,105910.3,"I",1,0,NA
1682,1984,12,0.01130976,0,0,0,0,NA,NA,NA,NA,9,0.00636174,0.0119476100876367,20,432970.6,105917.6,"I",0,0,NA
1697,1984,22.3,0.0390571566,0,0,0,0,NA,NA,NA,NA,15,0.0176715,0.0462650710324063,20,432963.6,105918,"I",0,0,NA
1698,1984,16,0.02010624,0,0,0,0,NA,NA,NA,NA,11,0.00950334,0.021794762984788,20,432963.6,105918,"I",0,0,NA
1699,1984,NA,NA,NA,0,1,1,NA,NA,NA,NA,15,0.0176715,0.0462650710324063,20,432963.5,105918.5,"I",1,0,NA
1703,1984,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,20,432980,105921.5,"I",0,0,NA
1704,1984,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,20,432980,105921.5,"I",0,0,NA
1705,1984,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,20,432979.6,105919.9,"I",0,0,NA
20,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433059.2,106875.7,"I",1,1,10.153324578684
21,1988,11.5,0.010386915,0,0,0,0,NA,NA,NA,NA,12.7,0.0126677166,0.0213540892069998,4,433059.2,106875.7,"I",0,1,10.153324578684
22,1988,8.1,0.0051530094,0,0,0,0,NA,NA,NA,NA,7,0.00384846,0.00283079498314511,4,433059.2,106875.7,"I",0,1,10.153324578684
23,1988,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,4,433059.2,106875.7,"I",0,1,10.153324578684
30,1988,6.1,0.0029224734,0,0,0,0,NA,NA,NA,NA,5,0.0019635,0.000860287069527236,4,433040.6,106852.5,"I",0,8,3.54682957021342
31,1988,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,4,433040.6,106852.5,"I",0,8,3.54682957021342
32,1988,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,4,433040.6,106852.5,"I",0,8,3.54682957021342
35,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433039.7,106866.4,"I",1,12,2.52388589280219
37,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433039.3,106860.5,"I",1,12,2.12132034359463
39,1988,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,4,433040.6,106852.5,"I",0,8,3.54682957021342
40,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433056,106852.6,"I",1,3,8.10555365164062
41,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433055.7,106861.5,"I",1,6,5.33666562565032
43,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433054.5,106866.7,"I",1,5,5.12445119014985
45,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433049.6,106865.2,"I",1,12,1.78044938145262
48,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433048.2,106866.3,"I",1,14,1.33416640641285
50,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433047.9,106867.6,"I",1,13,1.33416640641285
51,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433047.9,106852.3,"I",1,7,3.16227766019875
60,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433045.3,106850.5,"I",1,6,3.16227766019875
63,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433044.7,106861.8,"I",1,14,1.48660687472637
66,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433044.2,106863.2,"I",1,14,1.48660687472637
68,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433044.1,106864.7,"I",1,14,1.50332963783961
78,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433042.7,106863.2,"I",1,14,1.5
80,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433042.5,106858.2,"I",1,15,2.28254244209145
86,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433041.9,106855.8,"I",1,13,2.4738633753593
87,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433041.8,106865,"I",1,14,2.01246117976283
93,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433041.5,106861.4,"I",1,15,1.2041594578744
94,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433041.4,106860.2,"I",1,15,1.2041594578744
101,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433040.6,106852.5,"I",1,8,3.54682957021342
102,1988,NA,NA,NA,0,1,1,0.300000000000001,0.768121200000003,0.180722891566265,0.00382031250000001,16.6,0.0216424824,0.0408408125334634,4,433040.6,106852.5,"I",1,8,3.54682957021342
103,1988,9,0.00636174,0,0,0,0,1.5,1.53153,1.875,0.078,8,0.00502656,0.00462578816190863,4,433040.6,106852.5,"I",0,8,3.54682957021342
105,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433060.5,106829.6,"I",1,4,0.848528137411509
107,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433060.4,106828.6,"I",1,4,0.640312423739649
111,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433059.9,106829,"I",1,5,0.640312423739649
117,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433053.3,106841.7,"I",1,2,3.31209903230807
122,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433050.7,106831.8,"I",1,5,3.40147027035388
123,1988,14,0.01539384,1,1,1,1,2.45,5.5610247,1.44970414201183,0.0491701388888889,16.9,0.0224318094,0.0428871834752535,4,433050.7,106831.8,"I",0,5,3.40147027035388
124,1988,9.5,0.007088235,0,0,0,0,NA,NA,NA,NA,9,0.00636174,0.00831031038127699,4,433050.7,106831.8,"I",0,5,3.40147027035388
125,1988,6.5,0.003318315,0,0,0,0,NA,NA,NA,NA,6,0.00282744,0.00184684474163432,4,433050.7,106831.8,"I",0,5,3.40147027035388
126,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433050.4,106843.3,"I",1,4,3.31209903230807
127,1988,15,0.0176715,1,1,1,1,NA,NA,NA,NA,15.9,0.0198556974,0.0378860078211036,4,433050.4,106843.3,"I",0,4,3.31209903230807
129,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433049.3,106828.7,"I",1,4,2.70185121721749
137,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433053.4,106809.7,"I",1,9,3.00665927567536
138,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433053.2,106812.7,"I",1,5,3.00665927567536
140,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433052.2,106827.7,"I",1,7,3.0675723300576
142,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433049.2,106826,"I",1,4,2.70185121721749
148,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433039.3,106811.2,"I",1,2,8.63307592923954
150,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433055.8,106799.9,"I",1,9,3.4655446902085
151,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433053.6,106803.8,"I",1,10,1.41421356237515
153,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433053.4,106802.4,"I",1,9,1.30384048108741
154,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433052.5,106786.4,"I",1,10,1.84390889148383
155,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433052.2,106803.3,"I",1,10,0.608276253062836
156,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433052.1,106802.5,"I",1,10,0.806225774837075
157,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433051.6,106803.4,"I",1,10,0.608276253062836
158,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433051.4,106800.2,"I",1,11,2.30867927612695
159,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433051.2,106802.5,"I",1,10,0.899999999965075
160,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433051.2,106784.4,"I",1,12,2.05912602819994
161,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433051.1,106787.6,"I",1,11,1.66433169769778
163,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433050.2,106792.9,"I",1,13,3.26496554348358
164,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433050.2,106786.2,"I",1,11,1.66433169769778
165,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433047.3,106791.4,"I",1,12,3.26496554348358
169,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433045.6,106787.9,"I",1,11,1.17046999105307
172,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433044.5,106788.3,"I",1,12,1.17046999105307
176,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433041.7,106785.5,"I",1,9,3.95979797463849
178,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433038.5,106798,"I",1,4,1.34536240470348
179,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433038.5,106795.9,"I",1,5,2.10000000000582
181,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433037.5,106798.9,"I",1,4,1.34536240470348
182,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433036.6,106803,"I",1,5,4.19761837237375
183,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433050.6,106775.4,"I",1,6,3.04630924233372
184,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433050.1,106767.8,"I",1,3,6.80073525435831
185,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433049.2,106783.2,"I",1,13,1.31529464378464
186,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433047.9,106783,"I",1,12,1.31529464378464
187,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433047.8,106774.2,"I",1,5,3.04630924233372
196,1988,NA,NA,NA,0,1,NA,0.2,0.4146912,0.149253731343284,0.00312426035502959,13.4,0.0141026424,0.0242381632387536,4,433041.3,106762.7,"I",1,5,0.509901951354712
197,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433041.2,106763.2,"I",1,5,0.509901951354712
198,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433040.4,106758.2,"I",1,5,4.58911756222666
199,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433037.8,106754.1,"I",1,5,4.85489443758667
200,1988,16.8,0.0221671296,0,0,0,0,-0.7,-1.6823268,-0.479452054794521,-0.0083671875,14.6,0.0167415864,0.0308869627348,4,433037.2,106757,"I",0,5,2.96141857898175
201,1988,12.3,0.0118823166,0,0,0,0,-0.75,-1.4431725,-0.652173913043478,-0.0108727810650888,11.5,0.010386915,0.0171173610452377,4,433036.7,106758.8,"I",0,5,2.00997512422534
202,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433036.5,106760.8,"I",1,5,4.68721665812579
204,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433053.3,106734.7,"I",1,4,7.69025357189472
205,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433050.9,106744.3,"I",1,6,0.943398113245148
206,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433050.1,106744.8,"I",1,5,0.943398113245148
209,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433048,106744.8,"I",1,6,2.09999999997672
211,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433046.8,106742.3,"I",1,6,2.47386337537342
214,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433046.2,106739.9,"I",1,7,2.47386337537342
219,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433040.1,106740.3,"I",1,4,6.11310068626659
220,1988,11,0.00950334,0,0,0,0,1.05,1.6575867,0.945945945945946,0.0260555555555556,11.1,0.0096769134,0.0164057057710624,4,433039.8,106739.8,"I",0,4,0.583095189478541
227,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433051.6,106727.2,"I",1,2,7.69025357189472
228,1988,8.9,0.0062211534,1,1,1,1,0.6,0.810532799999999,0.652173913043478,0.016125,9.2,0.0066476256,0.00891183471820903,4,433048.9,106713.5,"I",0,3,6.85419579531917
229,1988,NA,NA,NA,0,1,NA,0.35,0.733956299999999,0.255474452554744,0.00552958579881656,13.7,0.0147411726,0.0252752935125212,4,433045.8,106710.5,"I",1,4,3.2140317360095
231,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433042.6,106710.8,"I",1,5,4.41474801093166
234,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433038.5,106727.2,"I",1,1,13.0999999999767
235,1988,NA,NA,NA,0,1,NA,0,0,0,0,9,0.00636174,0.00831031038127699,4,433038.3,106726.9,"I",1,1,0.360555127555278
236,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433053.3,106705.9,"I",1,2,9.71853898485944
237,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433053.2,106692.2,"I",1,3,8.41189633794572
246,1988,NA,NA,NA,0,1,1,-0.2,-0.2764608,-0.232558139534884,-0.00434567901234568,8.6,0.0058088184,0.00635349147828971,4,433046.3,106688.5,"I",1,6,3.86264158314178
247,1988,2.9,0.0006605214,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,433046.3,106688.5,"I",0,6,3.86264158314178
248,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433045.8,106696.6,"I",1,8,0.400000000008731
249,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433045.8,106696.2,"I",1,8,0.400000000008731
251,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433043.6,106706.5,"I",1,7,4.41474801093166
252,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433043.4,106700,"I",1,9,3.75765884563473
253,1988,7.6,0.0045364704,0,0,0,0,NA,NA,NA,NA,7.3,0.0041853966,0.00339683846069708,4,433043.4,106700,"I",0,9,3.75765884563473
254,1988,3.3,0.0008553006,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,433043.4,106700,"I",0,9,3.75765884563473
255,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433042.7,106689.9,"I",1,7,3.58050275800737
256,1988,4.2,0.0013854456,0,0,0,0,-0.8,-0.7791168,-1.48148148148148,-0.0202448979591837,5.4,0.0022902264,0.00142142098630452,4,433042.5,106691.1,"I",0,10,1.21655250607304
257,1988,3.3,0.0008553006,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,433042.5,106691.1,"I",0,10,1.21655250607304
259,1988,NA,NA,NA,0,1,1,-0.4,-0.6660192,-0.392156862745098,-0.00700826446280992,10.2,0.0081713016,0.0120356850971083,4,433040.9,106693.7,"I",1,12,0.800000000046566
262,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433040.1,106693.7,"I",1,12,4.60434577331066
263,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433040,106701.6,"I",1,13,3.75765884563473
264,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433039.8,106687.8,"I",1,6,3.58050275800737
267,1988,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,4,433039.4,106701.4,"I",0,13,0.632455532015269
271,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433037.8,106706.3,"I",1,8,2.64764045895188
272,1988,11,0.00950334,1,1,1,1,0.55,1.0842447,0.419847328244275,0.00958680555555555,13.1,0.0134782494,0.0233885534324909,4,433036.9,106689.6,"I",0,7,1.66433169772576
274,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433036.3,106697.6,"I",1,12,2.32594066991472
275,1988,10,0.007854,1,1,1,1,NA,NA,NA,NA,10.3,0.0083323086,0.0136667814596238,4,433036.3,106697.6,"I",0,12,2.32594066991472
276,1988,3.7,0.0010752126,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,433036.3,106697.6,"I",0,12,2.32594066991472
277,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433035.5,106690.5,"I",1,8,3.90512483796153
278,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433035.3,106699.7,"I",1,10,2.32594066991472
279,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433035.2,106706.8,"I",1,7,2.64764045895188
281,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433034.6,106694.3,"I",1,9,0.94868329804131
282,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433034.3,106695.2,"I",1,8,0.94868329804131
283,1988,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,4,433033.7,106672.8,"I",0,8,2.66833281282461
284,1988,9.5,0.007088235,0,0,0,0,-0.9,-1.5692292,-0.882352941176471,-0.013875,10.2,0.0081713016,0.0120356850971083,4,433051.1,106667.7,"I",0,1,9.33434518323531
285,1988,8.1,0.0051530094,0,0,0,0,NA,NA,NA,NA,7,0.00384846,0.00283079498314511,4,433051.1,106667.7,"I",0,1,9.33434518323531
286,1988,5.1,0.0020428254,0,0,0,0,NA,NA,NA,NA,5,0.0019635,0.000860287069527236,4,433051.1,106667.7,"I",0,1,9.33434518323531
287,1988,4.8,0.0018095616,0,0,0,0,NA,NA,NA,NA,4.5,0.001590435,0.000550316380347683,4,433051.1,106667.7,"I",0,1,9.33434518323531
288,1988,4,0.00125664,0,0,0,0,NA,NA,NA,NA,3.5,0.000962115,0.000165233536996767,4,433051.1,106667.7,"I",0,1,9.33434518323531
290,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433046.8,106678.1,"I",1,4,9.42602779538442
291,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433046.8,106678.1,"I",1,4,9.42602779538442
292,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433046.8,106678.1,"I",1,4,9.42602779538442
293,1988,11.3,0.0100287726,0,0,0,0,0.85,1.5821883,0.669291338582677,0.0166487603305785,12.7,0.0126677166,0.0213540892069998,4,433046.8,106673.5,"I",0,6,4.60000000000582
294,1988,NA,NA,NA,0,1,1,-0.65,-1.4651637,-0.474452554744526,-0.00829111111111112,13.7,0.0147411726,0.0252752935125212,4,433046,106684.4,"I",1,5,6.35059052370995
295,1988,6.1,0.0029224734,0,0,0,0,NA,NA,NA,NA,5.5,0.002375835,0.00158984780064549,4,433046,106684.4,"I",0,5,6.35059052370995
299,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433041.8,106668.5,"I",1,5,0.948683298018302
302,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433041.4,106669.6,"I",1,6,0.943398113208128
304,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433040.9,106668.8,"I",1,6,0.943398113208128
307,1988,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,4,433039,106679.3,"I",0,8,2.48394846966653
309,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433037.4,106677.4,"I",1,10,4.17851648317697
312,1988,NA,NA,NA,0,1,NA,0,0,0,0,4,0.00125664,0.000271733874675532,4,433036.5,106669.8,"I",1,8,1.22065556158005
